Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.521303	-0.477689	-0.477921	0.521199	0.522515	-0.47573	-0.479455	0.520366	0.521572	-0.476448	-0.482564	0.517776	0.521663	-0.475935	-0.478025	0.522345	0.521938	-0.4767	-0.479658	0.519871	0.525451	-0.475254	-0.476493	0.520566	0.520298	-0.478801	-0.478415	0.520729	0.521096	-0.478267	-0.472692	0.525625	-0.704733	-0.0248844	0.708168	-0.0350656	-0.704788	-0.0191904	0.708694	-0.025659	-0.70625	-0.0143215	0.7078	-0.00508405	0.0320917	-0.703041	0.0424787	0.709154	0.039237	-0.700098	0.0513377	0.711118	0.0839455	-0.691086	0.0670749	0.714741	0.510459	-0.48535	-0.480591	0.522398
0.01	0.521309	-0.477708	-0.477905	0.52119	0.522472	-0.475612	-0.47942	0.520551	0.52163	-0.476392	-0.482489	0.51784	0.521634	-0.476	-0.478053	0.522291	0.521933	-0.476691	-0.479617	0.519922	0.525386	-0.475304	-0.476499	0.520581	0.520313	-0.478776	-0.478405	0.520746	0.521035	-0.47841	-0.472765	0.52549	-0.704628	-0.0242327	0.708348	-0.0339962	-0.704501	-0.0181787	0.709056	-0.0242206	-0.705946	-0.0127039	0.708147	-0.00274223	0.0321659	-0.703067	0.0424752	0.709125	0.0391457	-0.700421	0.0509913	0.710829	0.084253	-0.691569	0.0664822	0.714292	0.510457	-0.485402	-0.480641	0.522304
0.02	0.521317	-0.477711	-0.477892	0.521191	0.522392	-0.475552	-0.479401	0.520703	0.521665	-0.476366	-0.482426	0.517886	0.521609	-0.476059	-0.478076	0.522242	0.521922	-0.476681	-0.479582	0.519975	0.525354	-0.47533	-0.476481	0.520606	0.520333	-0.478753	-0.478392	0.520759	0.520978	-0.478548	-0.472848	0.525347	-0.704573	-0.0236823	0.708466	-0.0330456	-0.704176	-0.0173574	0.709445	-0.0228626	-0.705599	-0.01099	0.708526	-0.000409965	0.0322239	-0.703121	0.0424293	0.709072	0.0390331	-0.700804	0.0506091	0.710485	0.0845236	-0.692079	0.0658501	0.713825	0.510436	-0.485411	-0.480736	0.52223
0.03	0.521342	-0.477705	-0.477872	0.521189	0.522291	-0.47555	-0.479395	0.520811	0.52169	-0.476373	-0.482389	0.51789	0.521574	-0.476117	-0.478102	0.522199	0.521884	-0.47669	-0.479568	0.520017	0.525343	-0.475333	-0.476465	0.520628	0.520357	-0.478736	-0.478376	0.520767	0.520921	-0.478721	-0.472903	0.525196	-0.704565	-0.0231906	0.708529	-0.0321949	-0.703813	-0.0167323	0.70986	-0.0215751	-0.705177	-0.00925961	0.708968	0.00189054	0.0322461	-0.703208	0.0423222	0.70899	0.0389244	-0.701254	0.0502423	0.710072	0.0847497	-0.692624	0.0651544	0.713333	0.510394	-0.485374	-0.480875	0.522177
0.04	0.52139	-0.477691	-0.477851	0.521174	0.522187	-0.475594	-0.479404	0.520868	0.521697	-0.476407	-0.482377	0.517862	0.521539	-0.476158	-0.478139	0.522162	0.521837	-0.476704	-0.479564	0.520056	0.525332	-0.475337	-0.476476	0.520627	0.520379	-0.478714	-0.478367	0.520771	0.520829	-0.478883	-0.472981	0.525069	-0.704615	-0.0227663	0.708526	-0.0314836	-0.703409	-0.0162664	0.710307	-0.020363	-0.70467	-0.00761323	0.709482	0.00412626	0.0322403	-0.703308	0.0421562	0.708901	0.038772	-0.701736	0.0498223	0.709634	0.0849438	-0.693226	0.0644466	0.71279	0.510339	-0.485286	-0.481058	0.522144
0.05	0.521448	-0.477678	-0.47782	0.521156	0.522107	-0.475659	-0.479426	0.520868	0.521677	-0.476456	-0.482374	0.517839	0.52151	-0.476187	-0.478157	0.522148	0.521805	-0.476691	-0.479573	0.520091	0.525303	-0.475369	-0.476518	0.520588	0.520407	-0.478692	-0.478364	0.520767	0.520735	-0.479058	-0.473086	0.524907	-0.704681	-0.0224986	0.708491	-0.030966	-0.702958	-0.0158971	0.710793	-0.0192232	-0.704091	-0.0060504	0.710057	0.00623565	0.032204	-0.703409	0.0419063	0.708818	0.0385841	-0.702218	0.0493033	0.709204	0.085149	-0.693864	0.0637173	0.71221	0.510275	-0.485156	-0.481282	0.522122
0.06	0.521508	-0.477681	-0.477784	0.521126	0.52207	-0.475729	-0.47945	0.520819	0.52164	-0.476522	-0.482361	0.517828	0.5215	-0.476193	-0.478154	0.522156	0.52178	-0.476672	-0.479572	0.520135	0.525263	-0.475411	-0.476581	0.520532	0.520429	-0.478665	-0.47836	0.520773	0.520631	-0.479264	-0.473181	0.524737	-0.704723	-0.0223482	0.70847	-0.0305923	-0.702477	-0.015596	0.711304	-0.018125	-0.703455	-0.00457146	0.710678	0.0081701	0.0321556	-0.70351	0.0415941	0.708738	0.0384099	-0.702698	0.048698	0.70878	0.085315	-0.694509	0.0629676	0.711627	0.510186	-0.485008	-0.481523	0.522124
0.07	0.521564	-0.477694	-0.47775	0.52109	0.522071	-0.47579	-0.479463	0.520751	0.521577	-0.476613	-0.482372	0.517797	0.52149	-0.476191	-0.478147	0.522175	0.521775	-0.476632	-0.479558	0.520189	0.525218	-0.475466	-0.476628	0.520484	0.520453	-0.478636	-0.478358	0.520778	0.520581	-0.479476	-0.473236	0.524543	-0.70477	-0.0222724	0.708439	-0.0302969	-0.701985	-0.0153597	0.711821	-0.0170701	-0.70279	-0.0032209	0.71132	0.00997837	0.0321072	-0.703625	0.0412688	0.708645	0.0382397	-0.703171	0.0480397	0.708365	0.0854205	-0.695139	0.0622186	0.711065	0.510076	-0.484867	-0.481754	0.522149
0.08	0.521603	-0.477694	-0.477716	0.521082	0.522116	-0.475831	-0.479445	0.520684	0.521494	-0.47671	-0.482392	0.517773	0.521492	-0.476195	-0.478134	0.522181	0.521832	-0.476528	-0.479511	0.520271	0.525195	-0.475519	-0.47663	0.520458	0.52048	-0.478609	-0.478355	0.520778	0.520617	-0.47964	-0.47325	0.524345	-0.704821	-0.0222992	0.708395	-0.0300984	-0.701489	-0.0151849	0.712337	-0.0161016	-0.702098	-0.00203524	0.711982	0.0116618	0.032039	-0.703759	0.0409468	0.708534	0.0380264	-0.703642	0.0473642	0.707954	0.0855158	-0.695753	0.061433	0.710521	0.509947	-0.484763	-0.481949	0.522191
0.09	0.521627	-0.477686	-0.477667	0.52111	0.522183	-0.475858	-0.479374	0.520658	0.521412	-0.476791	-0.4824	0.517774	0.521496	-0.476211	-0.478112	0.522183	0.521905	-0.476418	-0.47945	0.520354	0.525189	-0.475565	-0.47659	0.520457	0.520503	-0.478593	-0.47834	0.520784	0.520683	-0.479736	-0.473252	0.52419	-0.704866	-0.022354	0.708354	-0.0299786	-0.700987	-0.0150579	0.712853	-0.0152138	-0.701398	-0.00103383	0.712648	0.0131617	0.0319488	-0.703897	0.0405657	0.708423	0.0377954	-0.704144	0.0466966	0.707511	0.0856369	-0.696383	0.0606132	0.709959	0.509806	-0.484719	-0.482088	0.522242
