Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,-0.14558,0.00000,-0.18953,0.00000,0.12918,0.00000,0.03230,0.00000,-0.14560,0.00000,-0.18958
0.01001,0.01000,-0.14672,0.01000,-0.19012,0.01000,0.13179,0.01000,0.03524,0.01000,-0.14675,0.01000,-0.19018
0.02001,0.02000,-0.14781,0.02000,-0.19084,0.02000,0.13458,0.02000,0.03853,0.02000,-0.14782,0.02000,-0.19090
0.03002,0.03000,-0.14871,0.03000,-0.19163,0.03000,0.13744,0.03000,0.04208,0.03000,-0.14872,0.03000,-0.19170
0.04003,0.04000,-0.14929,0.04000,-0.19242,0.04000,0.14026,0.04000,0.04578,0.04000,-0.14930,0.04000,-0.19250
0.05004,0.05000,-0.14943,0.05000,-0.19313,0.05000,0.14294,0.05000,0.04950,0.05000,-0.14942,0.05000,-0.19321
0.06004,0.06000,-0.14898,0.06000,-0.19366,0.06000,0.14538,0.06000,0.05315,0.06000,-0.14897,0.06000,-0.19376
0.07005,0.07000,-0.14785,0.07000,-0.19393,0.07000,0.14754,0.07000,0.05663,0.07000,-0.14783,0.07000,-0.19403
0.08006,0.08000,-0.14597,0.08000,-0.19386,0.08000,0.14938,0.08000,0.05989,0.08000,-0.14594,0.08000,-0.19397
0.09006,0.09000,-0.14331,0.09000,-0.19340,0.09000,0.15092,0.09000,0.06295,0.09000,-0.14327,0.09000,-0.19352
0.10007,0.10000,-0.13991,0.10000,-0.19253,0.10000,0.15217,0.10000,0.06585,0.10000,-0.13986,0.10000,-0.19266
0.11008,0.11000,-0.13583,0.11000,-0.19126,0.11000,0.15318,0.11000,0.06867,0.11000,-0.13577,0.11000,-0.19139
0.12009,0.12000,-0.13120,0.12000,-0.18959,0.12000,0.15400,0.12000,0.07154,0.12000,-0.13113,0.12000,-0.18973
0.13009,0.13000,-0.12616,0.13000,-0.18753,0.13000,0.15471,0.13000,0.07461,0.13000,-0.12609,0.13000,-0.18768
0.14010,0.14000,-0.12086,0.14000,-0.18510,0.14000,0.15537,0.14000,0.07802,0.14000,-0.12080,0.14000,-0.18526
