Tiempo;Evento
2.69;Posición inicial
4.97;< Contacto inicial izquierdo
5.03;> Despegue derecho
5.45;< Contacto inicial derecho
5.51;> Despegue izquierdo
5.93;< Contacto inicial izquierdo
5.99;> Despegue derecho
6.4;< Contacto inicial derecho
6.46;> Despegue izquierdo
6.88;< Contacto inicial izquierdo
6.94;> Despegue derecho
7.37;< Contacto inicial derecho
7.44;> Despegue izquierdo
7.85;< Contacto inicial izquierdo
7.91;> Despegue derecho
8.33;< Contacto inicial derecho
8.39;> Despegue izquierdo
8.8;< Contacto inicial izquierdo
8.86;> Despegue derecho
9.25;< Contacto inicial derecho
9.32;> Despegue izquierdo
9.72;< Contacto inicial izquierdo
9.79;> Despegue derecho
10.2;< Contacto inicial derecho
10.27;> Despegue izquierdo
10.67;< Contacto inicial izquierdo
10.74;> Despegue derecho
11.15;< Contacto inicial derecho
11.22;> Despegue izquierdo
11.64;< Contacto inicial izquierdo
11.7;> Despegue derecho
12.11;< Contacto inicial derecho
12.18;> Despegue izquierdo
12.6;< Contacto inicial izquierdo
12.66;> Despegue derecho
13.08;< Contacto inicial derecho
13.15;> Despegue izquierdo
13.57;< Contacto inicial izquierdo
13.64;> Despegue derecho
14.07;< Contacto inicial derecho
14.28;> Despegue izquierdo
15.36;< Contacto inicial derecho
15.41;> Despegue izquierdo
16.05;< Contacto inicial izquierdo
16.1;> Despegue derecho
16.45;< Contacto inicial derecho
16.52;> Despegue izquierdo
16.93;< Contacto inicial izquierdo
17;> Despegue derecho
17.31;< Contacto inicial derecho
17.4;> Despegue izquierdo
17.52;< Contacto inicial izquierdo
17.68;> Despegue derecho
17.99;< Contacto inicial derecho
18.08;> Despegue izquierdo
19.04;< Contacto inicial izquierdo
19.09;> Despegue derecho
19.51;< Contacto inicial derecho
19.58;> Despegue izquierdo
20.01;< Contacto inicial izquierdo
20.07;> Despegue derecho
20.48;< Contacto inicial derecho
20.55;> Despegue izquierdo
20.98;< Contacto inicial izquierdo
21.04;> Despegue derecho
21.45;< Contacto inicial derecho
21.51;> Despegue izquierdo
21.95;< Contacto inicial izquierdo
22.01;> Despegue derecho
22.4;< Contacto inicial derecho
22.46;> Despegue izquierdo
22.89;< Contacto inicial izquierdo
22.96;> Despegue derecho
23.36;< Contacto inicial derecho
23.43;> Despegue izquierdo
23.87;< Contacto inicial izquierdo
23.94;> Despegue derecho
24.32;< Contacto inicial derecho
24.39;> Despegue izquierdo
24.85;< Contacto inicial izquierdo
24.91;> Despegue derecho
25.28;< Contacto inicial derecho
25.35;> Despegue izquierdo
25.81;< Contacto inicial izquierdo
25.88;> Despegue derecho
26.29;< Contacto inicial derecho
26.36;> Despegue izquierdo
26.82;< Contacto inicial izquierdo
26.89;> Despegue derecho
27.29;< Contacto inicial derecho
27.37;> Despegue izquierdo
27.82;< Contacto inicial izquierdo
27.89;> Despegue derecho
28.28;< Contacto inicial derecho
28.36;> Despegue izquierdo
28.81;< Contacto inicial izquierdo
28.88;> Despegue derecho
29.26;< Contacto inicial derecho
29.34;> Despegue izquierdo
29.79;< Contacto inicial izquierdo
29.86;> Despegue derecho
30.26;< Contacto inicial derecho
30.33;> Despegue izquierdo
30.76;< Contacto inicial izquierdo
30.87;> Despegue derecho
30.98;< Contacto inicial derecho
30.98;> Despegue izquierdo
32.06;< Contacto inicial derecho
32.09;> Despegue izquierdo
32.85;< Contacto inicial izquierdo
32.91;> Despegue derecho
33.33;< Contacto inicial derecho
33.4;> Despegue izquierdo
33.87;< Contacto inicial izquierdo
33.94;> Despegue derecho
34.33;< Contacto inicial derecho
34.4;> Despegue izquierdo
34.87;< Contacto inicial izquierdo
34.94;> Despegue derecho
35.35;< Contacto inicial derecho
35.41;> Despegue izquierdo
35.89;< Contacto inicial izquierdo
35.95;> Despegue derecho
36.31;< Contacto inicial derecho
36.38;> Despegue izquierdo
36.84;< Contacto inicial izquierdo
36.91;> Despegue derecho
37.29;< Contacto inicial derecho
37.36;> Despegue izquierdo
37.82;< Contacto inicial izquierdo
37.88;> Despegue derecho
38.25;< Contacto inicial derecho
38.32;> Despegue izquierdo
38.8;< Contacto inicial izquierdo
38.86;> Despegue derecho
39.25;< Contacto inicial derecho
39.32;> Despegue izquierdo
39.81;< Contacto inicial izquierdo
39.88;> Despegue derecho
40.27;< Contacto inicial derecho
40.35;> Despegue izquierdo
40.85;< Contacto inicial izquierdo
40.92;> Despegue derecho
41.29;< Contacto inicial derecho
41.36;> Despegue izquierdo
41.84;< Contacto inicial izquierdo
41.91;> Despegue derecho
42.29;< Contacto inicial derecho
42.36;> Despegue izquierdo
42.86;< Contacto inicial izquierdo
42.93;> Despegue derecho
43.27;< Contacto inicial derecho
43.35;> Despegue izquierdo
43.8;< Contacto inicial izquierdo
43.9;> Despegue derecho
44.41;< Contacto inicial izquierdo
44.59;> Despegue derecho
45.44;< Contacto inicial derecho
45.53;> Despegue izquierdo
46.1;< Contacto inicial izquierdo
46.18;> Despegue derecho
48.12;< Contacto inicial izquierdo
48.14;> Despegue derecho
48.59;< Contacto inicial derecho
48.65;> Despegue izquierdo
49.11;< Contacto inicial izquierdo
49.17;> Despegue derecho
49.52;< Contacto inicial derecho
49.59;> Despegue izquierdo
50.03;< Contacto inicial izquierdo
50.1;> Despegue derecho
50.47;< Contacto inicial derecho
50.54;> Despegue izquierdo
50.99;< Contacto inicial izquierdo
51.06;> Despegue derecho
51.42;< Contacto inicial derecho
51.5;> Despegue izquierdo
51.98;< Contacto inicial izquierdo
52.05;> Despegue derecho
52.4;< Contacto inicial derecho
52.49;> Despegue izquierdo
52.98;< Contacto inicial izquierdo
53.06;> Despegue derecho
53.41;< Contacto inicial derecho
53.5;> Despegue izquierdo
53.99;< Contacto inicial izquierdo
54.06;> Despegue derecho
54.42;< Contacto inicial derecho
54.51;> Despegue izquierdo
55;< Contacto inicial izquierdo
55.08;> Despegue derecho
55.43;< Contacto inicial derecho
55.52;> Despegue izquierdo
56.04;< Contacto inicial izquierdo
56.11;> Despegue derecho
56.5;< Contacto inicial derecho
56.58;> Despegue izquierdo
57.07;< Contacto inicial izquierdo
57.14;> Despegue derecho
57.49;< Contacto inicial derecho
57.57;> Despegue izquierdo
58.07;< Contacto inicial izquierdo
58.15;> Despegue derecho
58.5;< Contacto inicial derecho
58.59;> Despegue izquierdo
59.1;< Contacto inicial izquierdo
59.17;> Despegue derecho
59.52;< Contacto inicial derecho
59.6;> Despegue izquierdo
60.11;< Contacto inicial izquierdo
60.2;> Despegue derecho
60.56;< Contacto inicial derecho
60.7;> Despegue izquierdo
60.86;< Contacto inicial izquierdo
61.62;> Despegue derecho
62.89;< Contacto inicial derecho
62.97;> Despegue izquierdo
63.43;< Contacto inicial izquierdo
63.5;> Despegue derecho
63.87;< Contacto inicial derecho
63.95;> Despegue izquierdo
64.43;< Contacto inicial izquierdo
64.5;> Despegue derecho
64.82;< Contacto inicial derecho
64.93;> Despegue izquierdo
