Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.11107,0.00000,0.25330,0.00000,-2.87525,0.00000,-1.45253,0.00000,-0.88508,0.00000,-1.79735
0.01000,0.01000,-0.10651,0.01000,0.21292,0.01000,-2.53628,0.01000,-1.63688,0.01000,-0.91425,0.01000,-1.75850
0.02000,0.02000,-0.11651,0.02000,0.15031,0.02000,-2.22727,0.02000,-1.86013,0.02000,-0.91973,0.02000,-1.71738
0.03000,0.03000,-0.14349,0.03000,0.06437,0.03000,-1.97488,0.03000,-2.11734,0.03000,-0.89635,0.03000,-1.67676
0.04001,0.04000,-0.18858,0.04000,-0.04392,0.04000,-1.80348,0.04000,-2.40014,0.04000,-0.84131,0.04000,-1.63989
0.05001,0.05000,-0.25139,0.05000,-0.17109,0.05000,-1.73198,0.05000,-2.69693,0.05000,-0.75499,0.05000,-1.61028
0.06001,0.06000,-0.33002,0.06000,-0.31098,0.06000,-1.77115,0.06000,-2.99345,0.06000,-0.64135,0.06000,-1.59138
0.07001,0.07000,-0.42131,0.07000,-0.45502,0.07000,-1.92209,0.07000,-3.27373,0.07000,-0.50774,0.07000,-1.58622
0.08001,0.08000,-0.52114,0.08000,-0.59289,0.08000,-2.17573,0.08000,-3.52127,0.08000,-0.36421,0.08000,-1.59722
0.09001,0.09000,-0.62480,0.09000,-0.71346,0.09000,-2.51353,0.09000,-3.72044,0.09000,-0.22241,0.09000,-1.62584
0.10001,0.10000,-0.72729,0.10000,-0.80607,0.10000,-2.90898,0.10000,-3.85802,0.10000,-0.09426,0.10000,-1.67248
0.11002,0.11000,-0.82356,0.11000,-0.86171,0.11000,-3.32990,0.11000,-3.92457,0.11000,0.00927,0.11000,-1.73616
0.12002,0.12000,-0.90869,0.12000,-0.87408,0.12000,-3.74102,0.12000,-3.91562,0.12000,0.07927,0.12000,-1.81446
0.13002,0.13000,-0.97807,0.13000,-0.84038,0.13000,-4.10688,0.13000,-3.83240,0.13000,0.10972,0.13000,-1.90349
0.14002,0.14000,-1.02774,0.14000,-0.76161,0.14000,-4.39467,0.14000,-3.68206,0.14000,0.09798,0.14000,-1.99808
0.15002,0.15000,-1.05468,0.15000,-0.64255,0.15000,-4.57701,0.15000,-3.47717,0.15000,0.04500,0.15000,-2.09216
0.16002,0.16000,-1.05728,0.16000,-0.49133,0.16000,-4.63436,0.16000,-3.23468,0.16000,-0.04473,0.16000,-2.17932
0.17002,0.17000,-1.03566,0.17000,-0.31866,0.17000,-4.55701,0.17000,-2.97439,0.17000,-0.16362,0.17000,-2.25348
0.18003,0.18000,-0.99193,0.18000,-0.13702,0.18000,-4.34636,0.18000,-2.71718,0.18000,-0.30156,0.18000,-2.30947
0.19003,0.19000,-0.93015,0.19000,0.04042,0.19000,-4.01533,0.19000,-2.48322,0.19000,-0.44671,0.19000,-2.34359
0.20003,0.20000,-0.85603,0.20000,0.20071,0.20000,-3.58784,0.20000,-2.29035,0.20000,-0.58630,0.20000,-2.35383
0.21003,0.21000,-0.77636,0.21000,0.33209,0.21000,-3.09726,0.21000,-2.15274,0.21000,-0.70754,0.21000,-2.34007
0.22003,0.22000,-0.69826,0.22000,0.42478,0.22000,-2.58379,0.22000,-2.07992,0.22000,-0.79858,0.22000,-2.30402
