Tiempo;Evento
3.16;Posición inicial
5.41;< Contacto inicial izquierdo
5.47;> Despegue derecho
5.87;< Contacto inicial derecho
5.93;> Despegue izquierdo
6.32;< Contacto inicial izquierdo
6.38;> Despegue derecho
6.73;< Contacto inicial derecho
6.8;> Despegue izquierdo
7.16;< Contacto inicial izquierdo
7.22;> Despegue derecho
7.35;< Contacto inicial derecho
7.53;> Despegue izquierdo
7.77;< Contacto inicial izquierdo
7.95;> Despegue derecho
8.41;< Contacto inicial derecho
8.48;> Despegue izquierdo
8.85;< Contacto inicial izquierdo
8.92;> Despegue derecho
9.05;< Contacto inicial derecho
9.23;> Despegue izquierdo
9.46;< Contacto inicial izquierdo
9.63;> Despegue derecho
9.9;< Contacto inicial derecho
10.06;> Despegue izquierdo
10.27;< Contacto inicial izquierdo
10.45;> Despegue derecho
10.69;< Contacto inicial derecho
10.87;> Despegue izquierdo
11.11;< Contacto inicial izquierdo
11.28;> Despegue derecho
11.53;< Contacto inicial derecho
11.7;> Despegue izquierdo
11.94;< Contacto inicial izquierdo
12.12;> Despegue derecho
12.43;< Contacto inicial derecho
12.58;> Despegue izquierdo
12.84;< Contacto inicial izquierdo
13.02;> Despegue derecho
