Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_Y,Rotación cadera izquierda_Y,SourceFile,Flexo-extensión codo derecho_Y,Flexo-extensión codo izquierdo_Y,Flexo-extensión cuello_Y,Flexión lateral cuello_Y,Rotación cuello_Y,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_Y,Rotación hombro izquierdo_Y,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_Y,Rotación muñeca izquierda_Y,Rotación pelvis_Y,Inclinación pelvis_Y,Oblicuidad pelvis_Y,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_Y,Rotación rodilla izquierda_Y,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X.1,Dorsiflexión-plantarflexión tobillo izquierdo_Y.1,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_Y,Flexo-extensión torso_Y,Flexión lateral torso_Y,Rotación torso_Y,Inclinación torso_Y
-0.17991,-0.8784,1.99106,-1.6677,-0.63358,-0.11488,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.17599,-0.87532,1.99358,-1.67236,-0.63359,-0.11776,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.17158,-0.87175,1.99616,-1.67749,-0.6339,-0.12162,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1667,-0.8677,1.99873,-1.68292,-0.63459,-0.12651,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.16135,-0.86314,2.00127,-1.68842,-0.63575,-0.13241,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1555,-0.85803,2.00379,-1.69381,-0.63745,-0.13925,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.14911,-0.85235,2.00636,-1.69888,-0.63975,-0.14687,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1421,-0.84605,2.00904,-1.7035,-0.64269,-0.15508,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.13439,-0.83913,2.01193,-1.70757,-0.64626,-0.16368,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.12595,-0.83161,2.01509,-1.71103,-0.65042,-0.17245,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.11675,-0.82353,2.01854,-1.71389,-0.65506,-0.18121,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.10681,-0.815,2.02223,-1.71616,-0.66001,-0.18986,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.09619,-0.80609,2.02607,-1.71784,-0.66504,-0.19834,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.08498,-0.79692,2.02991,-1.71895,-0.6699,-0.20666,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.07327,-0.78759,2.03357,-1.71946,-0.6743,-0.21488,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.06121,-0.77821,2.03686,-1.71933,-0.67799,-0.22303,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.04893,-0.76885,2.03961,-1.7185,-0.68075,-0.23115,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.03655,-0.75961,2.04169,-1.71693,-0.68241,-0.23925,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0242,-0.75056,2.04304,-1.71458,-0.68292,-0.2473,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.01201,-0.7418,2.04365,-1.71147,-0.68228,-0.25526,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-7e-05,-0.73342,2.04359,-1.70763,-0.68055,-0.26308,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01152,-0.72548,2.043,-1.70317,-0.67787,-0.27065,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0227,-0.71807,2.04203,-1.69825,-0.67445,-0.27787,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03339,-0.71124,2.0409,-1.69306,-0.67054,-0.28457,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04355,-0.70503,2.03977,-1.68782,-0.66644,-0.29055,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05313,-0.69944,2.03881,-1.68275,-0.66244,-0.29562,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0621,-0.69443,2.03813,-1.67806,-0.65885,-0.29956,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07045,-0.68994,2.03778,-1.6739,-0.6559,-0.30219,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07816,-0.68585,2.03776,-1.67036,-0.65379,-0.30343,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08527,-0.68203,2.038,-1.6675,-0.65257,-0.30324,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09181,-0.67829,2.03839,-1.66526,-0.65225,-0.3017,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09787,-0.67447,2.03875,-1.66356,-0.65273,-0.29897,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10356,-0.67042,2.03892,-1.66225,-0.65385,-0.29523,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10904,-0.66599,2.03873,-1.66118,-0.65546,-0.29074,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11447,-0.66109,2.03802,-1.66017,-0.65741,-0.28569,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12006,-0.65567,2.0367,-1.65907,-0.6596,-0.28028,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12597,-0.64974,2.03473,-1.65774,-0.66198,-0.27462,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13236,-0.64335,2.03212,-1.65608,-0.66457,-0.2688,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13932,-0.63659,2.02894,-1.65405,-0.66742,-0.26285,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14686,-0.62955,2.02529,-1.65162,-0.67057,-0.2568,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15491,-0.62237,2.02127,-1.64879,-0.67399,-0.2507,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16333,-0.61516,2.01698,-1.64558,-0.67763,-0.24467,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17193,-0.60805,2.01252,-1.64203,-0.68131,-0.23887,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18048,-0.60112,2.00797,-1.63816,-0.68482,-0.23353,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18875,-0.59447,2.00338,-1.634,-0.68785,-0.22892,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.19654,-0.58816,1.99877,-1.62958,-0.69009,-0.22531,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.20371,-0.58226,1.99416,-1.62492,-0.69122,-0.22294,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21015,-0.57682,1.98954,-1.62004,-0.69095,-0.222,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21583,-0.5719,1.98487,-1.61492,-0.68905,-0.22255,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22078,-0.56757,1.98008,-1.60958,-0.68532,-0.22457,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22505,-0.56388,1.97511,-1.60399,-0.67964,-0.22794,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22872,-0.56089,1.96985,-1.59813,-0.67193,-0.23243,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23185,-0.55863,1.96421,-1.59196,-0.66213,-0.23778,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23448,-0.55711,1.95811,-1.58541,-0.65029,-0.24369,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23662,-0.55634,1.95146,-1.57845,-0.63647,-0.24987,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23824,-0.55629,1.94421,-1.57099,-0.62084,-0.25605,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23925,-0.55691,1.93635,-1.56299,-0.60363,-0.26202,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23955,-0.55815,1.92787,-1.55443,-0.58516,-0.26761,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
