Tiempo;Evento
4.2;Posición inicial
6.45;< Contacto inicial derecho
6.51;> Despegue izquierdo
6.99;< Contacto inicial izquierdo
7.05;> Despegue derecho
7.53;< Contacto inicial derecho
7.6;> Despegue izquierdo
8.02;< Contacto inicial izquierdo
8.09;> Despegue derecho
8.57;< Contacto inicial derecho
8.64;> Despegue izquierdo
9.05;< Contacto inicial izquierdo
9.12;> Despegue derecho
9.59;< Contacto inicial derecho
9.66;> Despegue izquierdo
10.08;< Contacto inicial izquierdo
10.15;> Despegue derecho
10.62;< Contacto inicial derecho
10.69;> Despegue izquierdo
11.11;< Contacto inicial izquierdo
11.18;> Despegue derecho
11.65;< Contacto inicial derecho
11.72;> Despegue izquierdo
12.13;< Contacto inicial izquierdo
12.2;> Despegue derecho
12.69;< Contacto inicial derecho
12.75;> Despegue izquierdo
13.16;< Contacto inicial izquierdo
13.23;> Despegue derecho
13.71;< Contacto inicial derecho
13.78;> Despegue izquierdo
14.19;< Contacto inicial izquierdo
14.26;> Despegue derecho
14.74;< Contacto inicial derecho
14.81;> Despegue izquierdo
15.24;< Contacto inicial izquierdo
15.31;> Despegue derecho
15.79;< Contacto inicial derecho
15.86;> Despegue izquierdo
16.28;< Contacto inicial izquierdo
16.35;> Despegue derecho
16.97;< Contacto inicial derecho
17.06;> Despegue izquierdo
17.36;< Contacto inicial izquierdo
17.42;> Despegue derecho
18.11;< Contacto inicial derecho
18.18;> Despegue izquierdo
18.62;< Contacto inicial izquierdo
18.68;> Despegue derecho
19.17;< Contacto inicial derecho
19.24;> Despegue izquierdo
19.65;< Contacto inicial izquierdo
19.72;> Despegue derecho
20.21;< Contacto inicial derecho
20.28;> Despegue izquierdo
20.71;< Contacto inicial izquierdo
20.78;> Despegue derecho
21.27;< Contacto inicial derecho
21.34;> Despegue izquierdo
21.75;< Contacto inicial izquierdo
21.83;> Despegue derecho
22.31;< Contacto inicial derecho
22.38;> Despegue izquierdo
22.79;< Contacto inicial izquierdo
22.86;> Despegue derecho
23.33;< Contacto inicial derecho
23.4;> Despegue izquierdo
23.84;< Contacto inicial izquierdo
23.91;> Despegue derecho
24.38;< Contacto inicial derecho
24.45;> Despegue izquierdo
24.87;< Contacto inicial izquierdo
24.95;> Despegue derecho
25.42;< Contacto inicial derecho
25.48;> Despegue izquierdo
25.91;< Contacto inicial izquierdo
25.98;> Despegue derecho
26.45;< Contacto inicial derecho
26.52;> Despegue izquierdo
26.95;< Contacto inicial izquierdo
27.02;> Despegue derecho
27.48;< Contacto inicial derecho
27.55;> Despegue izquierdo
27.98;< Contacto inicial izquierdo
28.06;> Despegue derecho
28.74;< Contacto inicial derecho
28.82;> Despegue izquierdo
29.38;< Contacto inicial izquierdo
29.41;> Despegue derecho
30.03;< Contacto inicial derecho
30.1;> Despegue izquierdo
30.56;< Contacto inicial izquierdo
30.62;> Despegue derecho
31.11;< Contacto inicial derecho
31.18;> Despegue izquierdo
31.62;< Contacto inicial izquierdo
31.69;> Despegue derecho
32.18;< Contacto inicial derecho
32.25;> Despegue izquierdo
32.67;< Contacto inicial izquierdo
32.74;> Despegue derecho
33.22;< Contacto inicial derecho
33.29;> Despegue izquierdo
33.72;< Contacto inicial izquierdo
33.79;> Despegue derecho
34.28;< Contacto inicial derecho
34.35;> Despegue izquierdo
34.77;< Contacto inicial izquierdo
34.84;> Despegue derecho
35.31;< Contacto inicial derecho
35.38;> Despegue izquierdo
35.82;< Contacto inicial izquierdo
35.89;> Despegue derecho
36.35;< Contacto inicial derecho
36.42;> Despegue izquierdo
36.85;< Contacto inicial izquierdo
36.92;> Despegue derecho
37.39;< Contacto inicial derecho
37.46;> Despegue izquierdo
37.89;< Contacto inicial izquierdo
37.96;> Despegue derecho
38.44;< Contacto inicial derecho
38.51;> Despegue izquierdo
38.96;< Contacto inicial izquierdo
39.03;> Despegue derecho
39.49;< Contacto inicial derecho
39.57;> Despegue izquierdo
40.01;< Contacto inicial izquierdo
40.09;> Despegue derecho
40.58;< Contacto inicial derecho
40.69;> Despegue izquierdo
41.76;< Contacto inicial izquierdo
41.79;> Despegue derecho
42.3;< Contacto inicial derecho
42.36;> Despegue izquierdo
42.8;< Contacto inicial izquierdo
42.87;> Despegue derecho
43.35;< Contacto inicial derecho
43.42;> Despegue izquierdo
43.84;< Contacto inicial izquierdo
43.92;> Despegue derecho
44.4;< Contacto inicial derecho
44.46;> Despegue izquierdo
44.89;< Contacto inicial izquierdo
44.96;> Despegue derecho
45.45;< Contacto inicial derecho
45.51;> Despegue izquierdo
45.94;< Contacto inicial izquierdo
46.01;> Despegue derecho
46.49;< Contacto inicial derecho
46.56;> Despegue izquierdo
46.99;< Contacto inicial izquierdo
47.06;> Despegue derecho
47.53;< Contacto inicial derecho
47.6;> Despegue izquierdo
48.02;< Contacto inicial izquierdo
48.1;> Despegue derecho
48.57;< Contacto inicial derecho
48.64;> Despegue izquierdo
49.08;< Contacto inicial izquierdo
49.16;> Despegue derecho
49.63;< Contacto inicial derecho
49.7;> Despegue izquierdo
50.14;< Contacto inicial izquierdo
50.22;> Despegue derecho
50.69;< Contacto inicial derecho
50.76;> Despegue izquierdo
51.2;< Contacto inicial izquierdo
51.28;> Despegue derecho
51.76;< Contacto inicial derecho
51.83;> Despegue izquierdo
52.27;< Contacto inicial izquierdo
52.35;> Despegue derecho
53.05;< Contacto inicial derecho
53.09;> Despegue izquierdo
53.65;< Contacto inicial izquierdo
53.67;> Despegue derecho
54.32;< Contacto inicial derecho
54.39;> Despegue izquierdo
54.86;< Contacto inicial izquierdo
54.93;> Despegue derecho
55.43;< Contacto inicial derecho
55.5;> Despegue izquierdo
55.94;< Contacto inicial izquierdo
56.01;> Despegue derecho
56.51;< Contacto inicial derecho
56.58;> Despegue izquierdo
57.03;< Contacto inicial izquierdo
57.1;> Despegue derecho
57.59;< Contacto inicial derecho
57.66;> Despegue izquierdo
58.1;< Contacto inicial izquierdo
58.17;> Despegue derecho
58.66;< Contacto inicial derecho
58.73;> Despegue izquierdo
59.17;< Contacto inicial izquierdo
59.24;> Despegue derecho
59.72;< Contacto inicial derecho
59.79;> Despegue izquierdo
60.23;< Contacto inicial izquierdo
60.31;> Despegue derecho
60.8;< Contacto inicial derecho
60.87;> Despegue izquierdo
61.32;< Contacto inicial izquierdo
61.4;> Despegue derecho
61.83;< Contacto inicial derecho
61.93;> Despegue izquierdo
63.28;< Contacto inicial izquierdo
63.42;> Despegue derecho
64.03;< Contacto inicial derecho
64.1;> Despegue izquierdo
64.57;< Contacto inicial izquierdo
64.64;> Despegue derecho
65.14;< Contacto inicial derecho
65.21;> Despegue izquierdo
65.65;< Contacto inicial izquierdo
65.73;> Despegue derecho
66.23;< Contacto inicial derecho
66.3;> Despegue izquierdo
66.73;< Contacto inicial izquierdo
66.82;> Despegue derecho
67.18;< Contacto inicial derecho
67.32;> Despegue izquierdo
68.68;< Contacto inicial derecho
68.75;> Despegue izquierdo
69.27;< Contacto inicial izquierdo
69.35;> Despegue derecho
69.89;< Contacto inicial derecho
69.97;> Despegue izquierdo
