Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.538125	-0.456354	-0.458087	0.540665	0.538848	-0.455649	-0.457209	0.541282	0.539452	-0.456172	-0.457408	0.540071	0.539627	-0.456696	-0.456701	0.540051	0.538669	-0.455713	-0.457424	0.541225	0.539206	-0.455631	-0.457159	0.540984	0.540115	-0.456409	-0.456091	0.540322	0.536576	-0.45653	-0.458226	0.541937	-0.702827	-0.0529594	0.707088	-0.0570609	-0.70327	-0.0504503	0.706864	-0.0566461	0.705123	0.0515148	-0.704948	0.0565406	0.0592348	-0.701933	0.0628849	0.706984	0.051012	-0.705083	0.0608022	0.704669	0.0369439	-0.676922	0.0545877	0.733097	0.54136	-0.45696	-0.456059	0.538634
0.01	0.538123	-0.456283	-0.458066	0.540744	0.538911	-0.455565	-0.45721	0.541289	0.539479	-0.456093	-0.457476	0.540054	0.539606	-0.456694	-0.456696	0.540078	0.53871	-0.455587	-0.457366	0.54134	0.53922	-0.455605	-0.457128	0.541017	0.540115	-0.456401	-0.456086	0.540333	0.536715	-0.456131	-0.458321	0.542055	-0.702872	-0.0533261	0.707041	-0.0567517	-0.703381	-0.0503259	0.706747	-0.0568358	-0.704818	-0.0519217	0.705134	-0.0576308	0.0588173	-0.70212	0.064165	0.706719	0.0515669	-0.706902	0.0592281	0.702939	0.0377155	-0.665082	0.05305	0.743928	0.541224	-0.456975	-0.456167	0.538667
0.02	0.53813	-0.456237	-0.458015	0.54082	0.53901	-0.455479	-0.457158	0.541307	0.539499	-0.456026	-0.457505	0.540064	0.539585	-0.456692	-0.456691	0.540105	0.538756	-0.455453	-0.457327	0.54144	0.539263	-0.455546	-0.457051	0.541089	0.540106	-0.456398	-0.456079	0.54035	0.536749	-0.455855	-0.45841	0.542178	-0.702797	-0.0539033	0.707077	-0.0566821	-0.703401	-0.0507125	0.706656	-0.0573788	-0.704507	-0.0523547	0.705322	-0.0587399	0.058526	-0.702499	0.0654047	0.706253	0.0530169	-0.708358	0.0580084	0.701465	0.0384775	-0.653065	0.051498	0.754568	0.541161	-0.456908	-0.456322	0.538656
0.03	0.538146	-0.456218	-0.457941	0.540882	0.539109	-0.455409	-0.457076	0.541337	0.539505	-0.455957	-0.457511	0.540112	0.539564	-0.45669	-0.456686	0.540132	0.538803	-0.45531	-0.457313	0.541525	0.53932	-0.455483	-0.456982	0.541145	0.540113	-0.456392	-0.456064	0.540361	0.536675	-0.455733	-0.458491	0.542285	-0.702624	-0.0545862	0.707183	-0.0568473	-0.703356	-0.0514868	0.706582	-0.0581588	-0.704194	-0.0527875	0.705509	-0.0598489	0.0584263	-0.702872	0.0661711	0.705818	0.0551296	-0.709579	0.0572852	0.700126	0.0392293	-0.640881	0.049933	0.765009	0.541181	-0.456761	-0.4565	0.53861
0.04	0.538144	-0.456241	-0.457863	0.540931	0.539195	-0.45535	-0.456992	0.541372	0.539506	-0.455881	-0.457515	0.540172	0.539533	-0.456703	-0.456667	0.540168	0.538851	-0.455168	-0.457307	0.541601	0.539362	-0.45544	-0.45694	0.541174	0.540117	-0.456383	-0.45606	0.540368	0.536506	-0.455767	-0.458557	0.542368	-0.702396	-0.0553238	0.707326	-0.0571751	-0.703263	-0.0525591	0.706518	-0.0590946	-0.703856	-0.053797	0.705665	-0.0610651	0.0585889	-0.703122	0.0663028	0.705543	0.0572352	-0.710513	0.0567387	0.699053	0.0416139	-0.631213	0.0507244	0.77283	0.541275	-0.456554	-0.456683	0.538536
0.05	0.538131	-0.45629	-0.457793	0.540962	0.539271	-0.4553	-0.456917	0.541401	0.539489	-0.455817	-0.457525	0.540235	0.539478	-0.456718	-0.45665	0.540225	0.538883	-0.455066	-0.457297	0.541663	0.53938	-0.455429	-0.456913	0.541188	0.540114	-0.456375	-0.456055	0.540382	0.536244	-0.455953	-0.458611	0.542426	-0.702138	-0.0560682	0.707486	-0.0576319	-0.703122	-0.0538578	0.706476	-0.0600803	-0.703583	-0.0550177	0.705751	-0.0621306	0.0589356	-0.703232	0.0658893	0.705443	0.0587942	-0.710833	0.0559617	0.698661	0.041489	-0.624599	0.0518166	0.77812	0.541434	-0.456309	-0.456839	0.53845
0.06	0.538103	-0.456358	-0.457745	0.540974	0.539346	-0.455252	-0.45688	0.541399	0.539451	-0.455762	-0.457533	0.540312	0.539423	-0.456738	-0.456639	0.540272	0.538886	-0.455028	-0.457263	0.541721	0.539383	-0.455432	-0.456912	0.541184	0.540113	-0.456368	-0.456041	0.540401	0.535948	-0.456276	-0.458638	0.542423	-0.701875	-0.0567971	0.707647	-0.0581424	-0.702949	-0.0552321	0.706463	-0.0610035	-0.703387	-0.0562893	0.705775	-0.0629319	0.0593928	-0.703219	0.0650937	0.705492	0.0601387	-0.710188	0.0551083	0.699271	0.0377213	-0.621143	0.0529845	0.780993	0.541648	-0.456036	-0.456954	0.53837
0.07	0.538037	-0.456443	-0.457739	0.540972	0.539392	-0.455217	-0.456864	0.541395	0.539388	-0.455727	-0.457544	0.540395	0.539374	-0.456763	-0.456639	0.5403	0.538874	-0.455032	-0.45723	0.541757	0.539366	-0.455442	-0.456922	0.541183	0.540123	-0.456348	-0.45604	0.540409	0.535656	-0.456705	-0.458634	0.542354	-0.701626	-0.0574639	0.707799	-0.0586472	-0.702762	-0.0565126	0.706479	-0.0617954	-0.703303	-0.0574561	0.705727	-0.0633401	0.0599961	-0.703084	0.0640047	0.705674	0.062178	-0.708633	0.054927	0.700683	0.0325646	-0.62371	0.057416	0.778864	0.541916	-0.455782	-0.457001	0.538276
0.08	0.537947	-0.45651	-0.457806	0.540948	0.5394	-0.455216	-0.456837	0.541411	0.53934	-0.455713	-0.457553	0.540447	0.539322	-0.456788	-0.456638	0.540331	0.538851	-0.455062	-0.457217	0.541766	0.53933	-0.45547	-0.456941	0.541179	0.540123	-0.456335	-0.456042	0.540418	0.535376	-0.457247	-0.458603	0.5422	-0.701401	-0.0579987	0.707939	-0.0591184	-0.702573	-0.0575875	0.706528	-0.0623853	-0.703365	-0.0583791	0.705595	-0.0632878	0.0607207	-0.702745	0.0626216	0.706075	0.0643509	-0.706703	0.0557548	0.702368	0.0300972	-0.633582	0.0653814	0.77032	0.542218	-0.455572	-0.456996	0.538153
0.09	0.537865	-0.456561	-0.457908	0.540901	0.539366	-0.455241	-0.456841	0.54142	0.539309	-0.455694	-0.45755	0.540497	0.539288	-0.456792	-0.45665	0.540352	0.538817	-0.455092	-0.457244	0.541752	0.539304	-0.455502	-0.456923	0.541193	0.54012	-0.45632	-0.456051	0.540426	0.535157	-0.457856	-0.458528	0.541966	-0.701223	-0.0583123	0.708055	-0.0595314	-0.7024	-0.0583829	0.706607	-0.0627104	-0.703575	-0.0589463	0.705386	-0.0627626	0.0615181	-0.702098	0.0608651	0.706802	0.0650642	-0.704901	0.05697	0.704014	0.0323148	-0.647855	0.0724149	0.757625	0.542532	-0.455433	-0.456954	0.537989
0.1	0.537812	-0.456605	-0.458022	0.54082	0.539313	-0.455286	-0.456871	0.54141	0.539306	-0.455679	-0.457519	0.540538	0.539254	-0.456803	-0.45666	0.540368	0.538811	-0.455086	-0.457272	0.54174	0.539298	-0.455518	-0.456899	0.541206	0.540111	-0.456319	-0.456066	0.540423	0.535053	-0.458435	-0.458408	0.541681	-0.701129	-0.0583346	0.708122	-0.0598214	-0.702271	-0.0588344	0.706698	-0.0626991	-0.703894	-0.0591036	0.705136	-0.0618346	0.0623848	-0.701206	0.0588914	0.707779	0.0640842	-0.703478	0.0579489	0.705446	0.0354054	-0.662511	0.077245	0.744217	0.542808	-0.455385	-0.456895	0.537802
0.11	0.537808	-0.456645	-0.458116	0.54071	0.539253	-0.455346	-0.456887	0.541407	0.539302	-0.455663	-0.457488	0.540582	0.539242	-0.456789	-0.456666	0.540386	0.538795	-0.455087	-0.457296	0.541734	0.539274	-0.455565	-0.456904	0.541186	0.540107	-0.456331	-0.456078	0.540407	0.535095	-0.458886	-0.458258	0.541383	-0.701138	-0.0580674	0.708127	-0.0599148	-0.702227	-0.0588541	0.706777	-0.06229	-0.704292	-0.0588872	0.704861	-0.0606386	0.0634317	-0.700393	0.0572673	0.708623	0.0615234	-0.702331	0.0586412	0.706758	0.0374235	-0.675548	0.0807332	0.731926	0.543025	-0.455435	-0.456786	0.537633
0.12	0.537851	-0.456663	-0.458193	0.540587	0.539176	-0.455417	-0.456902	0.54141	0.539318	-0.455635	-0.457432	0.540637	0.539262	-0.456753	-0.456671	0.540394	0.538782	-0.45509	-0.457321	0.541724	0.539235	-0.455617	-0.456924	0.541165	0.540099	-0.456347	-0.456092	0.54039	0.535277	-0.459158	-0.458104	0.541103	-0.701263	-0.0575421	0.708058	-0.0597763	-0.702293	-0.0583965	0.706816	-0.0615296	0.704741	0.0583906	-0.704564	0.0593211	0.0646002	-0.700098	0.0566332	0.70886	0.057924	-0.701154	0.0593979	0.708167	0.0399809	-0.685926	0.0834791	0.721761	0.543147	-0.455547	-0.456664	0.537518
0.13	0.537911	-0.456658	-0.458256	0.540479	0.539108	-0.455488	-0.45692	0.541403	0.53936	-0.455584	-0.457359	0.5407	0.539278	-0.456723	-0.456664	0.540408	0.538754	-0.455123	-0.457339	0.541709	0.539196	-0.455673	-0.456931	0.541151	0.540087	-0.456363	-0.456108	0.540375	0.53556	-0.459235	-0.457959	0.540881	-0.701485	-0.0567999	0.707928	-0.0594217	-0.702458	-0.0575226	0.706811	-0.0605161	0.705199	0.057655	-0.704277	0.0580036	0.0654706	-0.700444	0.0571973	0.708393	0.0542183	-0.699967	0.0603468	0.709553	0.0441211	-0.694647	0.0856588	0.712869	0.543183	-0.455693	-0.456567	0.537441
0.14	0.537983	-0.456603	-0.45832	0.540398	0.539077	-0.455526	-0.456936	0.541389	0.539433	-0.455502	-0.457285	0.54076	0.539306	-0.456692	-0.456654	0.540416	0.538733	-0.455151	-0.457331	0.541713	0.539156	-0.455716	-0.456951	0.541137	0.540078	-0.45637	-0.456122	0.540366	0.53594	-0.459099	-0.457824	0.540735	-0.70177	-0.0559275	0.707755	-0.0589381	-0.702685	-0.0563287	0.706778	-0.0593774	0.705631	0.0566992	-0.704023	0.056754	0.0655761	-0.701165	0.0585822	0.707556	0.0511436	-0.698928	0.0614501	0.710709	0.0503453	-0.702734	0.0866493	0.70436	0.54314	-0.455819	-0.456528	0.53741
