Tiempo;Evento
1.44;Posición inicial
4.06;< Contacto inicial derecho
4.13;> Despegue izquierdo
4.63;< Contacto inicial izquierdo
4.7;> Despegue derecho
5.22;< Contacto inicial derecho
5.28;> Despegue izquierdo
5.74;< Contacto inicial izquierdo
5.82;> Despegue derecho
6.29;< Contacto inicial derecho
6.36;> Despegue izquierdo
6.79;< Contacto inicial izquierdo
6.88;> Despegue derecho
7.36;< Contacto inicial derecho
7.42;> Despegue izquierdo
7.87;< Contacto inicial izquierdo
7.95;> Despegue derecho
8.42;< Contacto inicial derecho
8.49;> Despegue izquierdo
8.95;< Contacto inicial izquierdo
9.02;> Despegue derecho
9.49;< Contacto inicial derecho
9.55;> Despegue izquierdo
9.99;< Contacto inicial izquierdo
10.07;> Despegue derecho
10.53;< Contacto inicial derecho
10.59;> Despegue izquierdo
11.03;< Contacto inicial izquierdo
11.11;> Despegue derecho
11.57;< Contacto inicial derecho
11.63;> Despegue izquierdo
12.08;< Contacto inicial izquierdo
12.16;> Despegue derecho
12.61;< Contacto inicial derecho
12.68;> Despegue izquierdo
13.14;< Contacto inicial izquierdo
13.22;> Despegue derecho
13.68;< Contacto inicial derecho
13.75;> Despegue izquierdo
14.21;< Contacto inicial izquierdo
14.29;> Despegue derecho
14.75;< Contacto inicial derecho
14.82;> Despegue izquierdo
15.27;< Contacto inicial izquierdo
15.36;> Despegue derecho
15.84;< Contacto inicial derecho
15.93;> Despegue izquierdo
16.33;< Contacto inicial izquierdo
16.56;> Despegue derecho
17.95;< Contacto inicial derecho
18.01;> Despegue izquierdo
18.56;< Contacto inicial izquierdo
18.63;> Despegue derecho
19.12;< Contacto inicial derecho
19.18;> Despegue izquierdo
19.61;< Contacto inicial izquierdo
19.68;> Despegue derecho
20.15;< Contacto inicial derecho
20.21;> Despegue izquierdo
20.65;< Contacto inicial izquierdo
20.73;> Despegue derecho
21.19;< Contacto inicial derecho
21.25;> Despegue izquierdo
21.71;< Contacto inicial izquierdo
21.79;> Despegue derecho
22.24;< Contacto inicial derecho
22.3;> Despegue izquierdo
22.76;< Contacto inicial izquierdo
22.84;> Despegue derecho
23.28;< Contacto inicial derecho
23.34;> Despegue izquierdo
23.79;< Contacto inicial izquierdo
23.88;> Despegue derecho
24.3;< Contacto inicial derecho
24.37;> Despegue izquierdo
24.84;< Contacto inicial izquierdo
24.93;> Despegue derecho
25.37;< Contacto inicial derecho
25.43;> Despegue izquierdo
25.92;< Contacto inicial izquierdo
26;> Despegue derecho
26.43;< Contacto inicial derecho
26.49;> Despegue izquierdo
26.97;< Contacto inicial izquierdo
27.05;> Despegue derecho
27.47;< Contacto inicial derecho
27.53;> Despegue izquierdo
28.01;< Contacto inicial izquierdo
28.09;> Despegue derecho
28.5;< Contacto inicial derecho
28.57;> Despegue izquierdo
29.06;< Contacto inicial izquierdo
29.15;> Despegue derecho
29.52;< Contacto inicial derecho
29.61;> Despegue izquierdo
30.05;< Contacto inicial izquierdo
30.16;> Despegue derecho
32.23;< Contacto inicial derecho
32.29;> Despegue izquierdo
32.79;< Contacto inicial izquierdo
32.87;> Despegue derecho
33.34;< Contacto inicial derecho
33.4;> Despegue izquierdo
33.85;< Contacto inicial izquierdo
33.93;> Despegue derecho
34.39;< Contacto inicial derecho
34.45;> Despegue izquierdo
34.91;< Contacto inicial izquierdo
34.99;> Despegue derecho
35.4;< Contacto inicial derecho
35.47;> Despegue izquierdo
35.95;< Contacto inicial izquierdo
36.03;> Despegue derecho
36.4;< Contacto inicial derecho
36.49;> Despegue izquierdo
37.01;< Contacto inicial izquierdo
37.09;> Despegue derecho
37.44;< Contacto inicial derecho
37.53;> Despegue izquierdo
38.03;< Contacto inicial izquierdo
38.11;> Despegue derecho
38.46;< Contacto inicial derecho
38.56;> Despegue izquierdo
39.07;< Contacto inicial izquierdo
39.15;> Despegue derecho
39.5;< Contacto inicial derecho
39.6;> Despegue izquierdo
40.12;< Contacto inicial izquierdo
40.21;> Despegue derecho
40.56;< Contacto inicial derecho
40.65;> Despegue izquierdo
41.19;< Contacto inicial izquierdo
41.27;> Despegue derecho
41.61;< Contacto inicial derecho
41.7;> Despegue izquierdo
42.23;< Contacto inicial izquierdo
42.31;> Despegue derecho
42.64;< Contacto inicial derecho
42.74;> Despegue izquierdo
43.25;< Contacto inicial izquierdo
43.35;> Despegue derecho
43.68;< Contacto inicial derecho
43.81;> Despegue izquierdo
44.35;< Contacto inicial izquierdo
44.61;> Despegue derecho
45.67;< Contacto inicial derecho
45.74;> Despegue izquierdo
46.33;< Contacto inicial izquierdo
46.41;> Despegue derecho
46.92;< Contacto inicial derecho
46.97;> Despegue izquierdo
47.45;< Contacto inicial izquierdo
47.52;> Despegue derecho
47.97;< Contacto inicial derecho
48.03;> Despegue izquierdo
48.51;< Contacto inicial izquierdo
48.59;> Despegue derecho
49.04;< Contacto inicial derecho
49.1;> Despegue izquierdo
49.56;< Contacto inicial izquierdo
49.64;> Despegue derecho
50.06;< Contacto inicial derecho
50.12;> Despegue izquierdo
50.58;< Contacto inicial izquierdo
50.66;> Despegue derecho
51.09;< Contacto inicial derecho
51.14;> Despegue izquierdo
51.6;< Contacto inicial izquierdo
51.68;> Despegue derecho
52.08;< Contacto inicial derecho
52.15;> Despegue izquierdo
52.62;< Contacto inicial izquierdo
52.71;> Despegue derecho
53.12;< Contacto inicial derecho
53.19;> Despegue izquierdo
53.68;< Contacto inicial izquierdo
53.76;> Despegue derecho
