Tiempo	Flexo-extensión cadera derecha_X	Flexo-extensión cadera derecha_Y	Flexo-extensión cadera izquierda_X	Flexo-extensión cadera izquierda_Y	Abducción-aducción cadera derecha_X	Abducción-aducción cadera derecha_Y	Abducción-aducción cadera izquierda_X	Abducción-aducción cadera izquierda_Y	Rotación cadera derecha_X	Rotación cadera derecha_Y	Rotación cadera izquierda_X	Rotación cadera izquierda_Y	Flexo-extensión codo derecho_X	Flexo-extensión codo derecho_Y	Flexo-extensión codo izquierdo_X	Flexo-extensión codo izquierdo_Y	Flexo-extensión cuello_X	Flexo-extensión cuello_Y	Flexión lateral cuello_X	Flexión lateral cuello_Y	Rotación cuello_X	Rotación cuello_Y	Flexo-extensión hombro derecho_X	Flexo-extensión hombro derecho_Y	Flexo-extensión hombro izquierdo_X	Flexo-extensión hombro izquierdo_Y	Abducción-aducción hombro derecho_X	Abducción-aducción hombro derecho_Y	Abducción-aducción hombro izquierdo_X	Abducción-aducción hombro izquierdo_Y	Rotación hombro derecho_X	Rotación hombro derecho_Y	Rotación hombro izquierdo_X	Rotación hombro izquierdo_Y	Flexo-extensión muñeca derecha_X	Flexo-extensión muñeca derecha_Y	Flexo-extensión muñeca izquierda_X	Flexo-extensión muñeca izquierda_Y	Abducción-aducción muñeca derecha_X	Abducción-aducción muñeca derecha_Y	Abducción-aducción muñeca izquierda_X	Abducción-aducción muñeca izquierda_Y	Rotación muñeca derecha_X	Rotación muñeca derecha_Y	Rotación muñeca izquierda_X	Rotación muñeca izquierda_Y	Rotación pelvis_X	Rotación pelvis_Y	Inclinación pelvis_X	Inclinación pelvis_Y	Oblicuidad pelvis_X	Oblicuidad pelvis_Y	Flexo-extensión rodilla derecha_X	Flexo-extensión rodilla derecha_Y	Flexo-extensión rodilla izquierda_X	Flexo-extensión rodilla izquierda_Y	Abducción-aducción rodilla derecha_X	Abducción-aducción rodilla derecha_Y	Abducción-aducción rodilla izquierda_X	Abducción-aducción rodilla izquierda_Y	Rotación rodilla derecha_X	Rotación rodilla derecha_Y	Rotación rodilla izquierda_X	Rotación rodilla izquierda_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Eversión-inversión tobillo derecho_X	Eversión-inversión tobillo derecho_Y	Eversión-inversión tobillo izquierdo_X	Eversión-inversión tobillo izquierdo_Y	Rotación tobillo derecho_X	Rotación tobillo derecho_Y	Rotación tobillo izquierdo_X	Rotación tobillo izquierdo_Y	Flexo-extensión torso_X	Flexo-extensión torso_Y	Flexión lateral torso_X	Flexión lateral torso_Y	Rotación torso_X	Rotación torso_Y	Inclinación torso_X	Inclinación torso_Y	
0.00000	0.00000	0.59720	0.00000	0.76806	0.00000	0.10205	0.00000	0.04460	0.00000	-0.43981	0.00000	-0.09173	0.00000	-0.35050	0.00000	-0.03913	0.00000	0.77564	0.00000	0.46221	0.00000	0.02068	0.00000	-0.14978	0.00000	-0.00561	0.00000	0.08629	0.00000	0.28656	0.00000	-0.14974	0.00000	-0.00500	0.00000	-1.55570	0.00000	-0.16166	0.00000	1.56810	0.00000	-0.02323	0.00000	-0.21493	0.00000	0.45963	0.00000	-0.52368	0.00000	-0.04549	0.00000	-0.00072	0.00000	-0.06570	0.00000	0.27560	0.00000	-0.32666	0.00000	0.31247	0.00000	0.02845	0.00000	0.61334	0.00000	-0.60635	0.00000	-0.33015	0.00000	0.00787	0.00000	-0.24797	0.00000	-0.00727	0.00000	-0.10086	0.00000	-0.30597	0.00000	-0.02975	0.00000	0.46636	0.00000	0.30785	
0.01001	0.01000	0.61970	0.01000	0.78665	0.01000	0.10197	0.01000	0.04602	0.01000	-0.44027	0.01000	-0.08729	0.01000	-0.35165	0.01000	-0.02495	0.01000	0.78792	0.01000	0.46286	0.01000	0.01878	0.01000	-0.15452	0.01000	-0.00940	0.01000	0.07564	0.01000	0.28925	0.01000	-0.15449	0.01000	-0.00877	0.01000	-1.51893	0.01000	-0.16023	0.01000	1.53652	0.01000	-0.01530	0.01000	-0.21582	0.01000	0.46797	0.01000	-0.54528	0.01000	-0.05526	0.01000	-0.00093	0.01000	-0.06224	0.01000	0.28269	0.01000	-0.33076	0.01000	0.31326	0.01000	-0.00111	0.01000	0.62500	0.01000	-0.61369	0.01000	-0.32974	0.01000	0.01052	0.01000	-0.24804	0.01000	-0.00549	0.01000	-0.10336	0.01000	-0.31082	0.01000	-0.02401	0.01000	0.47456	0.01000	0.31241	
0.02001	0.02000	0.64583	0.02000	0.80733	0.02000	0.10216	0.02000	0.04739	0.02000	-0.44049	0.02000	-0.08206	0.02000	-0.35171	0.02000	-0.00999	0.02000	0.80279	0.02000	0.46321	0.02000	0.01654	0.02000	-0.16068	0.02000	-0.01392	0.02000	0.06300	0.02000	0.29171	0.02000	-0.16065	0.02000	-0.01328	0.02000	-1.47194	0.02000	-0.15668	0.02000	1.49496	0.02000	-0.00820	0.02000	-0.21484	0.02000	0.47604	0.02000	-0.57062	0.02000	-0.06675	0.02000	-0.00096	0.02000	-0.05841	0.02000	0.28934	0.02000	-0.33560	0.02000	0.31431	0.02000	-0.02863	0.02000	0.63877	0.02000	-0.62232	0.02000	-0.33005	0.02000	0.01355	0.02000	-0.24837	0.02000	-0.00334	0.02000	-0.10636	0.02000	-0.31744	0.02000	-0.01784	0.02000	0.48415	0.02000	0.31876	
0.03002	0.03000	0.67514	0.03000	0.82958	0.03000	0.10266	0.03000	0.04867	0.03000	-0.44034	0.03000	-0.07618	0.03000	-0.35031	0.03000	0.00504	0.03000	0.81999	0.03000	0.46319	0.03000	0.01395	0.03000	-0.16833	0.03000	-0.01915	0.03000	0.04855	0.03000	0.29371	0.03000	-0.16830	0.03000	-0.01849	0.03000	-1.41447	0.03000	-0.15073	0.03000	1.44292	0.03000	-0.00257	0.03000	-0.21138	0.03000	0.48323	0.03000	-0.59929	0.03000	-0.07981	0.03000	-0.00078	0.03000	-0.05433	0.03000	0.29504	0.03000	-0.34111	0.03000	0.31559	0.03000	-0.06409	0.03000	0.65439	0.03000	-0.63213	0.03000	-0.33130	0.03000	0.01694	0.03000	-0.24903	0.03000	-0.00077	0.03000	-0.10999	0.03000	-0.32593	0.03000	-0.01146	0.03000	0.49501	0.03000	0.32701	
0.04003	0.04000	0.70704	0.04000	0.85281	0.04000	0.10350	0.04000	0.04988	0.04000	-0.43970	0.04000	-0.06987	0.04000	-0.34705	0.04000	0.01940	0.04000	0.83901	0.04000	0.46273	0.04000	0.01101	0.04000	-0.17746	0.04000	-0.02501	0.04000	0.03261	0.04000	0.29502	0.04000	-0.17745	0.04000	-0.02433	0.04000	-1.34668	0.04000	-0.14225	0.04000	1.38031	0.04000	0.00106	0.04000	-0.20483	0.04000	0.48896	0.04000	-0.63071	0.04000	-0.09422	0.04000	-0.00039	0.04000	-0.05015	0.04000	0.29929	0.04000	-0.34724	0.04000	0.31705	0.04000	-0.09721	0.04000	0.67146	0.04000	-0.64295	0.04000	-0.33370	0.04000	0.02061	0.04000	-0.25003	0.04000	0.00222	0.04000	-0.11443	0.04000	-0.33629	0.04000	-0.00510	0.04000	0.50695	0.04000	0.33716	
0.05004	0.05000	0.74088	0.05000	0.87647	0.05000	0.10468	0.05000	0.05106	0.05000	-0.43841	0.05000	-0.06338	0.05000	-0.34162	0.05000	0.03236	0.05000	0.85919	0.05000	0.46181	0.05000	0.00769	0.05000	-0.18798	0.05000	-0.03139	0.05000	0.01553	0.05000	0.29546	0.05000	-0.18799	0.05000	-0.03070	0.05000	-1.26922	0.05000	-0.13136	0.05000	1.30753	0.05000	0.00227	0.05000	-0.19465	0.05000	0.49271	0.05000	-0.66418	0.05000	-0.10975	0.05000	0.00019	0.05000	-0.04603	0.05000	0.30170	0.05000	-0.35388	0.05000	0.31860	0.05000	-0.12998	0.05000	0.68952	0.05000	-0.65458	0.05000	-0.33740	0.05000	0.02453	0.05000	-0.25141	0.05000	0.00566	0.05000	-0.11988	0.05000	-0.34840	0.05000	0.00099	0.05000	0.51981	0.05000	0.34911	
0.06004	0.06000	0.77595	0.06000	0.90006	0.06000	0.10614	0.06000	0.05229	0.06000	-0.43636	0.06000	-0.05707	0.06000	-0.33378	0.06000	0.04330	0.06000	0.87968	0.06000	0.46048	0.06000	0.00399	0.06000	-0.19974	0.06000	-0.03818	0.06000	-0.00225	0.06000	0.29488	0.06000	-0.19977	0.06000	-0.03748	0.06000	-1.18318	0.06000	-0.11836	0.06000	1.22548	0.06000	0.00086	0.06000	-0.18042	0.06000	0.49413	0.06000	-0.69892	0.06000	-0.12610	0.06000	0.00091	0.06000	-0.04212	0.06000	0.30200	0.06000	-0.36093	0.06000	0.32015	0.06000	-0.15823	0.06000	0.70809	0.06000	-0.66681	0.06000	-0.34252	0.06000	0.02862	0.06000	-0.25316	0.06000	0.00956	0.06000	-0.12653	0.06000	-0.36202	0.06000	0.00663	0.06000	0.53342	0.06000	0.36261	
0.07005	0.07000	0.81160	0.07000	0.92322	0.07000	0.10778	0.07000	0.05370	0.07000	-0.43341	0.07000	-0.05133	0.07000	-0.32345	0.07000	0.05174	0.07000	0.89950	0.07000	0.45881	0.07000	-0.00008	0.07000	-0.21243	0.07000	-0.04521	0.07000	-0.02030	0.07000	0.29321	0.07000	-0.21249	0.07000	-0.04452	0.07000	-1.09007	0.07000	-0.10377	0.07000	1.13547	0.07000	-0.00315	0.07000	-0.16188	0.07000	0.49308	0.07000	-0.73410	0.07000	-0.14299	0.07000	0.00170	0.07000	-0.03856	0.07000	0.30011	0.07000	-0.36825	0.07000	0.32161	0.07000	-0.19051	0.07000	0.72671	0.07000	-0.67942	0.07000	-0.34907	0.07000	0.03286	0.07000	-0.25526	0.07000	0.01390	0.07000	-0.13453	0.07000	-0.37676	0.07000	0.01166	0.07000	0.54768	0.07000	0.37729	
0.08006	0.08000	0.84721	0.08000	0.94569	0.08000	0.10945	0.08000	0.05537	0.08000	-0.42948	0.08000	-0.04658	0.08000	-0.31066	0.08000	0.05737	0.08000	0.91760	0.08000	0.45695	0.08000	-0.00452	0.08000	-0.22567	0.08000	-0.05234	0.08000	-0.03823	0.08000	0.29047	0.08000	-0.22577	0.08000	-0.05164	0.08000	-0.99169	0.08000	-0.08826	0.08000	1.03920	0.08000	-0.00951	0.08000	-0.13897	0.08000	0.48965	0.08000	-0.76893	0.08000	-0.16015	0.08000	0.00248	0.08000	-0.03547	0.08000	0.29611	0.08000	-0.37571	0.08000	0.32287	0.08000	-0.22027	0.08000	0.74504	0.08000	-0.69223	0.08000	-0.35700	0.08000	0.03721	0.08000	-0.25766	0.08000	0.01863	0.08000	-0.14392	0.08000	-0.39215	0.08000	0.01597	0.08000	0.56255	0.08000	0.39266	
0.09006	0.09000	0.88226	0.09000	0.96733	0.09000	0.11100	0.09000	0.05742	0.09000	-0.42450	0.09000	-0.04322	0.09000	-0.29562	0.09000	0.06009	0.09000	0.93294	0.09000	0.45508	0.09000	-0.00925	0.09000	-0.23897	0.09000	-0.05936	0.09000	-0.05570	0.09000	0.28674	0.09000	-0.23912	0.09000	-0.05868	0.09000	-0.89012	0.09000	-0.07258	0.09000	0.93863	0.09000	-0.01778	0.09000	-0.11189	0.09000	0.48414	0.09000	-0.80266	0.09000	-0.17732	0.09000	0.00315	0.09000	-0.03292	0.09000	0.29023	0.09000	-0.38314	0.09000	0.32389	0.09000	-0.25175	0.09000	0.76283	0.09000	-0.70507	0.09000	-0.36618	0.09000	0.04162	0.09000	-0.26031	0.09000	0.02366	0.09000	-0.15467	0.09000	-0.40759	0.09000	0.01950	0.09000	0.57811	0.09000	0.40813	
