Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.271573	0.649332	0.655672	0.273332	0.273034	0.65153	0.652696	0.273768	0.272165	0.648321	0.657307	0.271208	0.273801	0.65174	0.652776	0.272308	0.274332	0.650331	0.652988	0.274624	0.271387	0.649236	0.655695	0.273689	0.273139	0.650139	0.654655	0.272288	0.26841	0.643304	0.662252	0.274844	-0.27795	0.643895	0.284328	0.653683	-0.277309	0.645239	0.278278	0.655231	-0.296849	0.640374	0.278406	0.651377	0.650013	0.260747	0.660711	-0.270103	0.65031	0.263485	0.659804	-0.268944	0.651291	0.26155	0.659854	-0.268338	0.258805	0.638483	0.671961	0.271714
0.01	0.271604	0.649398	0.655625	0.273258	0.273096	0.651558	0.652635	0.273786	0.272166	0.648278	0.657339	0.271233	0.273814	0.65175	0.652771	0.272282	0.274328	0.650376	0.652944	0.274626	0.271394	0.649297	0.65564	0.273668	0.273154	0.650173	0.65461	0.272302	0.268559	0.643355	0.662121	0.274893	-0.27833	0.643886	0.284461	0.653471	-0.27787	0.644847	0.278557	0.655261	-0.299223	0.639269	0.279278	0.651003	0.65011	0.260686	0.66069	-0.269977	0.65047	0.263327	0.659738	-0.268875	0.651419	0.261579	0.659695	-0.268387	0.259023	0.638696	0.67168	0.271699
0.02	0.271613	0.649481	0.655571	0.27318	0.273163	0.65157	0.652583	0.273813	0.272151	0.648223	0.657394	0.271244	0.273828	0.651771	0.652761	0.272244	0.274344	0.650424	0.652898	0.274607	0.271391	0.64936	0.655588	0.273646	0.273163	0.650217	0.654561	0.272305	0.26871	0.643401	0.66199	0.274953	-0.27863	0.643808	0.284596	0.653363	-0.278043	0.644581	0.278691	0.655392	-0.3006	0.638519	0.279995	0.650796	0.650213	0.26063	0.66066	-0.269857	0.650605	0.263241	0.659657	-0.26883	0.651534	0.261689	0.659508	-0.268461	0.259275	0.638877	0.671413	0.271694
0.03	0.271602	0.649566	0.655522	0.273108	0.27322	0.651582	0.652534	0.273845	0.272157	0.648156	0.657441	0.271285	0.273867	0.651775	0.652751	0.272218	0.274322	0.650501	0.652826	0.274616	0.271381	0.649424	0.655536	0.273631	0.273173	0.650246	0.654522	0.27232	0.268841	0.643441	0.66188	0.274997	-0.278789	0.64371	0.284681	0.653354	-0.277968	0.644493	0.278679	0.655515	-0.300763	0.638253	0.280412	0.650802	0.650335	0.260558	0.660628	-0.269713	0.650737	0.26324	0.659537	-0.268807	0.651639	0.261842	0.659319	-0.268522	0.259534	0.639043	0.671158	0.271685
0.04	0.271582	0.649651	0.655473	0.273043	0.273267	0.651587	0.652495	0.27388	0.272239	0.648089	0.657436	0.271374	0.273907	0.651787	0.652733	0.272193	0.274282	0.650586	0.652781	0.274563	0.271355	0.649485	0.655491	0.273617	0.273198	0.650266	0.654478	0.272351	0.268943	0.643486	0.661783	0.275024	-0.2788	0.643631	0.28471	0.653414	-0.27777	0.644513	0.278595	0.655615	-0.299643	0.638524	0.280479	0.651025	0.65047	0.260504	0.660575	-0.269567	0.650876	0.263291	0.659391	-0.268778	0.65176	0.261984	0.659127	-0.268559	0.259799	0.639187	0.670923	0.271672
0.05	0.27158	0.64972	0.65542	0.273006	0.273299	0.651583	0.652471	0.273915	0.272348	0.648016	0.657422	0.271476	0.27394	0.651803	0.65271	0.272175	0.274182	0.650714	0.65274	0.274457	0.271319	0.649535	0.655461	0.273607	0.273225	0.650287	0.654434	0.272381	0.269012	0.643544	0.661693	0.275036	-0.278702	0.643586	0.284665	0.65352	-0.277422	0.644575	0.27844	0.655768	-0.297582	0.639197	0.280284	0.651393	0.650605	0.260481	0.660502	-0.269444	0.651014	0.263351	0.659244	-0.268747	0.651915	0.262098	0.658918	-0.268587	0.260038	0.639345	0.670692	0.271645
0.06	0.271609	0.649768	0.655361	0.273006	0.273322	0.651574	0.652458	0.273944	0.272437	0.647961	0.657402	0.271565	0.273962	0.65181	0.652694	0.272175	0.274113	0.650823	0.652686	0.274394	0.271282	0.649572	0.655443	0.2736	0.273243	0.650307	0.654395	0.272409	0.269034	0.643623	0.661615	0.275019	-0.278542	0.643597	0.284549	0.653628	-0.27694	0.64472	0.278123	0.655963	-0.294819	0.640226	0.279859	0.651822	0.650731	0.260482	0.660422	-0.269335	0.651169	0.263386	0.659093	-0.268707	0.652102	0.262188	0.658685	-0.268616	0.260266	0.639488	0.670474	0.271626
0.07	0.271641	0.649815	0.65529	0.273033	0.273333	0.65156	0.652451	0.273981	0.2725	0.647948	0.657358	0.271638	0.273973	0.651829	0.652677	0.27216	0.27405	0.65091	0.652653	0.274331	0.271249	0.649609	0.65542	0.273601	0.273272	0.650319	0.654359	0.272436	0.269037	0.643726	0.661529	0.274983	-0.278353	0.64366	0.284387	0.653717	-0.276392	0.644957	0.277655	0.65616	-0.291339	0.641589	0.279194	0.652331	0.650841	0.260513	0.66033	-0.269264	0.651335	0.263421	0.658936	-0.268653	0.652303	0.262276	0.658435	-0.268655	0.26047	0.639623	0.67027	0.271617
0.08	0.271669	0.649864	0.655215	0.27307	0.273337	0.65154	0.652448	0.274033	0.272562	0.647931	0.657311	0.271731	0.273965	0.65186	0.652669	0.272114	0.273988	0.650994	0.652628	0.274252	0.271222	0.649631	0.655405	0.273609	0.273298	0.650338	0.654321	0.272457	0.269082	0.643806	0.661437	0.274971	-0.278157	0.643753	0.284215	0.653783	-0.275814	0.645257	0.277121	0.656334	-0.287304	0.643188	0.278405	0.652883	0.650924	0.260596	0.660222	-0.269248	0.65149	0.263457	0.658792	-0.268598	0.652479	0.262396	0.658184	-0.268727	0.260629	0.639747	0.670098	0.271596
0.09	0.271703	0.649895	0.655154	0.273105	0.273336	0.651511	0.65245	0.274097	0.272609	0.647954	0.657239	0.271803	0.273959	0.651893	0.652661	0.272059	0.273962	0.651054	0.652587	0.274232	0.271212	0.649633	0.655404	0.273618	0.273317	0.650348	0.654299	0.272468	0.269164	0.64386	0.661349	0.274976	-0.277983	0.643862	0.284055	0.65382	-0.275266	0.645576	0.276588	0.656475	-0.282914	0.644929	0.277417	0.653503	0.650991	0.260722	0.660097	-0.269269	0.651628	0.263525	0.658648	-0.268548	0.652606	0.262579	0.657944	-0.268824	0.260747	0.639853	0.669963	0.271567
0.1	0.271734	0.649907	0.655113	0.273147	0.273343	0.651469	0.652455	0.274178	0.272626	0.648004	0.657161	0.271854	0.273953	0.651914	0.652664	0.272007	0.274042	0.651055	0.652518	0.274315	0.271215	0.649638	0.655393	0.273628	0.273312	0.650363	0.654281	0.27248	0.269236	0.643943	0.661248	0.274954	-0.277824	0.643976	0.283914	0.653836	-0.274814	0.645886	0.276082	0.656572	-0.278292	0.646637	0.276163	0.654331	0.651066	0.260889	0.65994	-0.269312	0.651742	0.263639	0.658505	-0.268511	0.652691	0.262803	0.657735	-0.268912	0.2608	0.639942	0.669859	0.271563
0.11	0.271754	0.649914	0.655078	0.273194	0.273358	0.651419	0.652466	0.274257	0.272643	0.648074	0.657068	0.271895	0.273943	0.651939	0.652664	0.271957	0.274082	0.651049	0.652487	0.274362	0.271221	0.649655	0.655373	0.27363	0.2733	0.650381	0.654263	0.272492	0.269324	0.644069	0.661112	0.274903	-0.277678	0.644107	0.283784	0.653825	-0.274414	0.646218	0.275664	0.656588	-0.273967	0.648179	0.274741	0.655227	0.651155	0.261073	0.659765	-0.269347	0.651832	0.263773	0.658373	-0.268482	0.652741	0.26302	0.657579	-0.26896	0.260776	0.640015	0.669805	0.271548
0.12	0.271772	0.649928	0.65504	0.273234	0.273369	0.651376	0.652482	0.274312	0.272675	0.648162	0.656944	0.271954	0.273936	0.651949	0.652665	0.271935	0.274143	0.651031	0.652453	0.274423	0.271233	0.649679	0.655343	0.273633	0.273298	0.650387	0.65425	0.27251	0.269432	0.644192	0.660967	0.274857	-0.277539	0.644262	0.283666	0.653782	-0.274078	0.646581	0.275364	0.656497	-0.270482	0.649482	0.273176	0.656039	0.651252	0.261253	0.659595	-0.269356	0.651921	0.263921	0.658242	-0.268444	0.652764	0.263197	0.657494	-0.268939	0.260711	0.640052	0.669792	0.271553
