Tiempo;Evento
3.63;Posición inicial
6.33;< Contacto inicial derecho
6.39;> Despegue izquierdo
6.81;< Contacto inicial izquierdo
6.87;> Despegue derecho
7.27;< Contacto inicial derecho
7.34;> Despegue izquierdo
7.71;< Contacto inicial izquierdo
7.77;> Despegue derecho
8.19;< Contacto inicial derecho
8.25;> Despegue izquierdo
8.61;< Contacto inicial izquierdo
8.67;> Despegue derecho
9.08;< Contacto inicial derecho
9.14;> Despegue izquierdo
9.5;< Contacto inicial izquierdo
9.56;> Despegue derecho
9.97;< Contacto inicial derecho
10.03;> Despegue izquierdo
10.37;< Contacto inicial izquierdo
10.44;> Despegue derecho
10.85;< Contacto inicial derecho
10.92;> Despegue izquierdo
11.27;< Contacto inicial izquierdo
11.33;> Despegue derecho
11.74;< Contacto inicial derecho
11.8;> Despegue izquierdo
12.15;< Contacto inicial izquierdo
12.21;> Despegue derecho
12.63;< Contacto inicial derecho
12.7;> Despegue izquierdo
13.04;< Contacto inicial izquierdo
13.1;> Despegue derecho
13.52;< Contacto inicial derecho
13.59;> Despegue izquierdo
13.91;< Contacto inicial izquierdo
13.98;> Despegue derecho
14.4;< Contacto inicial derecho
14.48;> Despegue izquierdo
14.73;< Contacto inicial izquierdo
14.82;> Despegue derecho
