Tiempo;Evento
2.53;Posición inicial
4.61;< Contacto inicial izquierdo
4.67;> Despegue derecho
5.15;< Contacto inicial derecho
5.21;> Despegue izquierdo
5.72;< Contacto inicial izquierdo
5.78;> Despegue derecho
6.25;< Contacto inicial derecho
6.31;> Despegue izquierdo
6.78;< Contacto inicial izquierdo
6.84;> Despegue derecho
7.29;< Contacto inicial derecho
7.35;> Despegue izquierdo
7.82;< Contacto inicial izquierdo
7.88;> Despegue derecho
8.34;< Contacto inicial derecho
8.4;> Despegue izquierdo
8.89;< Contacto inicial izquierdo
8.95;> Despegue derecho
9.41;< Contacto inicial derecho
9.47;> Despegue izquierdo
9.94;< Contacto inicial izquierdo
10;> Despegue derecho
10.48;< Contacto inicial derecho
10.54;> Despegue izquierdo
11.02;< Contacto inicial izquierdo
11.08;> Despegue derecho
11.51;< Contacto inicial derecho
11.57;> Despegue izquierdo
12.05;< Contacto inicial izquierdo
12.12;> Despegue derecho
12.58;< Contacto inicial derecho
12.64;> Despegue izquierdo
13.12;< Contacto inicial izquierdo
13.18;> Despegue derecho
13.66;< Contacto inicial derecho
13.72;> Despegue izquierdo
14.2;< Contacto inicial izquierdo
14.26;> Despegue derecho
14.71;< Contacto inicial derecho
14.77;> Despegue izquierdo
15.25;< Contacto inicial izquierdo
15.32;> Despegue derecho
15.79;< Contacto inicial derecho
15.85;> Despegue izquierdo
16.22;< Contacto inicial izquierdo
16.27;> Despegue derecho
16.36;< Contacto inicial derecho
16.47;> Despegue izquierdo
17.19;< Contacto inicial izquierdo
17.21;> Despegue derecho
17.74;< Contacto inicial derecho
17.8;> Despegue izquierdo
18.29;< Contacto inicial izquierdo
18.36;> Despegue derecho
18.84;< Contacto inicial derecho
18.9;> Despegue izquierdo
19.37;< Contacto inicial izquierdo
19.44;> Despegue derecho
19.91;< Contacto inicial derecho
19.98;> Despegue izquierdo
20.45;< Contacto inicial izquierdo
20.52;> Despegue derecho
21;< Contacto inicial derecho
21.06;> Despegue izquierdo
21.51;< Contacto inicial izquierdo
21.57;> Despegue derecho
22.04;< Contacto inicial derecho
22.1;> Despegue izquierdo
22.56;< Contacto inicial izquierdo
22.63;> Despegue derecho
23.11;< Contacto inicial derecho
23.17;> Despegue izquierdo
23.64;< Contacto inicial izquierdo
23.7;> Despegue derecho
24.19;< Contacto inicial derecho
24.25;> Despegue izquierdo
24.71;< Contacto inicial izquierdo
24.77;> Despegue derecho
25.24;< Contacto inicial derecho
25.3;> Despegue izquierdo
25.78;< Contacto inicial izquierdo
25.84;> Despegue derecho
26.32;< Contacto inicial derecho
26.38;> Despegue izquierdo
26.85;< Contacto inicial izquierdo
26.91;> Despegue derecho
27.41;< Contacto inicial derecho
27.47;> Despegue izquierdo
28;< Contacto inicial izquierdo
28.06;> Despegue derecho
28.58;< Contacto inicial derecho
28.64;> Despegue izquierdo
29.1;< Contacto inicial izquierdo
29.18;> Despegue derecho
29.29;< Contacto inicial derecho
29.45;> Despegue izquierdo
29.65;< Contacto inicial izquierdo
29.82;> Despegue derecho
30.03;< Contacto inicial derecho
30.3;> Despegue izquierdo
31.22;< Contacto inicial izquierdo
31.28;> Despegue derecho
31.84;< Contacto inicial derecho
31.91;> Despegue izquierdo
32.4;< Contacto inicial izquierdo
32.46;> Despegue derecho
32.93;< Contacto inicial derecho
32.99;> Despegue izquierdo
33.49;< Contacto inicial izquierdo
33.55;> Despegue derecho
34.01;< Contacto inicial derecho
34.07;> Despegue izquierdo
34.57;< Contacto inicial izquierdo
34.63;> Despegue derecho
35.09;< Contacto inicial derecho
35.15;> Despegue izquierdo
35.64;< Contacto inicial izquierdo
35.7;> Despegue derecho
36.16;< Contacto inicial derecho
36.23;> Despegue izquierdo
36.71;< Contacto inicial izquierdo
36.77;> Despegue derecho
