Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,1.47469,0.00000,-0.14208,0.00000,-0.67773,0.00000,0.12312,0.00000,1.31776,0.00000,-0.00999
0.01000,0.01000,1.45732,0.01000,-0.13991,0.01000,-0.69055,0.01000,0.12144,0.01000,1.36121,0.01000,-0.00814
0.02000,0.02000,1.43446,0.02000,-0.13678,0.02000,-0.70117,0.02000,0.11940,0.02000,1.40511,0.02000,-0.00703
0.03001,0.03000,1.40580,0.03000,-0.13259,0.03000,-0.70812,0.03000,0.11699,0.03000,1.44674,0.03000,-0.00701
0.04001,0.04000,1.37123,0.04000,-0.12728,0.04000,-0.70999,0.04000,0.11422,0.04000,1.48324,0.04000,-0.00840
0.05001,0.05000,1.33088,0.05000,-0.12087,0.05000,-0.70550,0.05000,0.11113,0.05000,1.51186,0.05000,-0.01146
0.06001,0.06000,1.28511,0.06000,-0.11344,0.06000,-0.69368,0.06000,0.10776,0.06000,1.53026,0.06000,-0.01637
0.07001,0.07000,1.23447,0.07000,-0.10512,0.07000,-0.67393,0.07000,0.10420,0.07000,1.53667,0.07000,-0.02323
0.08001,0.08000,1.17970,0.08000,-0.09611,0.08000,-0.64612,0.08000,0.10054,0.08000,1.53002,0.08000,-0.03199
0.09001,0.09000,1.12166,0.09000,-0.08669,0.09000,-0.61059,0.09000,0.09691,0.09000,1.51006,0.09000,-0.04249
0.10002,0.10000,1.06130,0.10000,-0.07712,0.10000,-0.56815,0.10000,0.09344,0.10000,1.47734,0.10000,-0.05447
0.11002,0.11000,0.99957,0.11000,-0.06771,0.11000,-0.52005,0.11000,0.09027,0.11000,1.43312,0.11000,-0.06757
0.12002,0.12000,0.93736,0.12000,-0.05877,0.12000,-0.46789,0.12000,0.08748,0.12000,1.37927,0.12000,-0.08140
0.13002,0.13000,0.87544,0.13000,-0.05058,0.13000,-0.41348,0.13000,0.08513,0.13000,1.31805,0.13000,-0.09556
0.14002,0.14000,0.81441,0.14000,-0.04337,0.14000,-0.35874,0.14000,0.08319,0.14000,1.25191,0.14000,-0.10965
0.15002,0.15000,0.75468,0.15000,-0.03737,0.15000,-0.30549,0.15000,0.08158,0.15000,1.18327,0.15000,-0.12332
0.16002,0.16000,0.69647,0.16000,-0.03275,0.16000,-0.25538,0.16000,0.08014,0.16000,1.11433,0.16000,-0.13624
0.17003,0.17000,0.63984,0.17000,-0.02963,0.17000,-0.20974,0.17000,0.07869,0.17000,1.04693,0.17000,-0.14813
0.18003,0.18000,0.58473,0.18000,-0.02811,0.18000,-0.16948,0.18000,0.07700,0.18000,0.98246,0.18000,-0.15873
0.19003,0.19000,0.53099,0.19000,-0.02823,0.19000,-0.13510,0.19000,0.07491,0.19000,0.92185,0.19000,-0.16782
0.20003,0.20000,0.47847,0.20000,-0.03000,0.20000,-0.10667,0.20000,0.07225,0.20000,0.86553,0.20000,-0.17520
0.21003,0.21000,0.42704,0.21000,-0.03340,0.21000,-0.08385,0.21000,0.06894,0.21000,0.81352,0.21000,-0.18071
0.22003,0.22000,0.37664,0.22000,-0.03833,0.22000,-0.06600,0.22000,0.06498,0.22000,0.76551,0.22000,-0.18427
0.23004,0.23000,0.32732,0.23000,-0.04467,0.23000,-0.05224,0.23000,0.06041,0.23000,0.72090,0.23000,-0.18587
0.24004,0.24000,0.27921,0.24000,-0.05222,0.24000,-0.04156,0.24000,0.05534,0.24000,0.67896,0.24000,-0.18555
0.25004,0.25000,0.23257,0.25000,-0.06074,0.25000,-0.03293,0.25000,0.04993,0.25000,0.63889,0.25000,-0.18348
0.26004,0.26000,0.18774,0.26000,-0.06996,0.26000,-0.02537,0.26000,0.04434,0.26000,0.59987,0.26000,-0.17988
0.27004,0.27000,0.14513,0.27000,-0.07955,0.27000,-0.01805,0.27000,0.03875,0.27000,0.56121,0.27000,-0.17504
0.28004,0.28000,0.10516,0.28000,-0.08923,0.28000,-0.01029,0.28000,0.03333,0.28000,0.52232,0.28000,-0.16928
0.29004,0.29000,0.06826,0.29000,-0.09869,0.29000,-0.00163,0.29000,0.02822,0.29000,0.48282,0.29000,-0.16297
0.30005,0.30000,0.03482,0.30000,-0.10771,0.30000,0.00818,0.30000,0.02355,0.30000,0.44254,0.30000,-0.15644
0.31005,0.31000,0.00513,0.31000,-0.11606,0.31000,0.01918,0.31000,0.01942,0.31000,0.40155,0.31000,-0.15000
0.32005,0.32000,-0.02059,0.32000,-0.12360,0.32000,0.03126,0.32000,0.01590,0.32000,0.36015,0.32000,-0.14389
0.33005,0.33000,-0.04222,0.33000,-0.13022,0.33000,0.04416,0.33000,0.01302,0.33000,0.31885,0.33000,-0.13828
0.34005,0.34000,-0.05977,0.34000,-0.13582,0.34000,0.05749,0.34000,0.01079,0.34000,0.27833,0.34000,-0.13327
0.35005,0.35000,-0.07335,0.35000,-0.14034,0.35000,0.07082,0.35000,0.00916,0.35000,0.23936,0.35000,-0.12893
0.36005,0.36000,-0.08316,0.36000,-0.14375,0.36000,0.08369,0.36000,0.00810,0.36000,0.20274,0.36000,-0.12528
0.37006,0.37000,-0.08950,0.37000,-0.14602,0.37000,0.09564,0.37000,0.00751,0.37000,0.16922,0.37000,-0.12236
0.38006,0.38000,-0.09274,0.38000,-0.14713,0.38000,0.10626,0.38000,0.00732,0.38000,0.13941,0.38000,-0.12022
0.39006,0.39000,-0.09328,0.39000,-0.14710,0.39000,0.11520,0.39000,0.00742,0.39000,0.11377,0.39000,-0.11894
0.40006,0.40000,-0.09155,0.40000,-0.14596,0.40000,0.12223,0.40000,0.00773,0.40000,0.09257,0.40000,-0.11860
0.41006,0.41000,-0.08800,0.41000,-0.14378,0.41000,0.12718,0.41000,0.00817,0.41000,0.07586,0.41000,-0.11929
0.42006,0.42000,-0.08305,0.42000,-0.14064,0.42000,0.13004,0.42000,0.00866,0.42000,0.06352,0.42000,-0.12109
0.43007,0.43000,-0.07711,0.43000,-0.13667,0.43000,0.13087,0.43000,0.00916,0.43000,0.05529,0.43000,-0.12402
0.44007,0.44000,-0.07057,0.44000,-0.13200,0.44000,0.12985,0.44000,0.00966,0.44000,0.05078,0.44000,-0.12803
0.45007,0.45000,-0.06375,0.45000,-0.12680,0.45000,0.12723,0.45000,0.01016,0.45000,0.04951,0.45000,-0.13301
0.46007,0.46000,-0.05698,0.46000,-0.12121,0.46000,0.12331,0.46000,0.01067,0.46000,0.05097,0.46000,-0.13873
