Tiempo;Evento
5.09;Posición inicial
8.65;< Contacto inicial izquierdo
8.74;> Despegue derecho
9.21;< Contacto inicial derecho
9.28;> Despegue izquierdo
9.79;< Contacto inicial izquierdo
9.86;> Despegue derecho
10.31;< Contacto inicial derecho
10.37;> Despegue izquierdo
10.91;< Contacto inicial izquierdo
10.99;> Despegue derecho
11.44;< Contacto inicial derecho
11.5;> Despegue izquierdo
12.04;< Contacto inicial izquierdo
12.12;> Despegue derecho
12.57;< Contacto inicial derecho
12.63;> Despegue izquierdo
13.19;< Contacto inicial izquierdo
13.26;> Despegue derecho
13.72;< Contacto inicial derecho
13.78;> Despegue izquierdo
14.33;< Contacto inicial izquierdo
14.41;> Despegue derecho
14.87;< Contacto inicial derecho
14.93;> Despegue izquierdo
15.48;< Contacto inicial izquierdo
15.56;> Despegue derecho
16.04;< Contacto inicial derecho
16.1;> Despegue izquierdo
16.66;< Contacto inicial izquierdo
16.73;> Despegue derecho
17.21;< Contacto inicial derecho
17.27;> Despegue izquierdo
17.83;< Contacto inicial izquierdo
17.91;> Despegue derecho
18.4;< Contacto inicial derecho
18.46;> Despegue izquierdo
19;< Contacto inicial izquierdo
19.08;> Despegue derecho
19.54;< Contacto inicial derecho
19.59;> Despegue izquierdo
19.61;< Contacto inicial izquierdo
19.63;> Despegue derecho
20.86;< Contacto inicial derecho
20.9;> Despegue izquierdo
21.52;< Contacto inicial izquierdo
21.6;> Despegue derecho
22.11;< Contacto inicial derecho
22.19;> Despegue izquierdo
22.75;< Contacto inicial izquierdo
22.84;> Despegue derecho
23.35;< Contacto inicial derecho
23.42;> Despegue izquierdo
23.96;< Contacto inicial izquierdo
24.04;> Despegue derecho
24.56;< Contacto inicial derecho
24.63;> Despegue izquierdo
25.17;< Contacto inicial izquierdo
25.25;> Despegue derecho
25.77;< Contacto inicial derecho
25.84;> Despegue izquierdo
26.4;< Contacto inicial izquierdo
26.48;> Despegue derecho
26.97;< Contacto inicial derecho
27.03;> Despegue izquierdo
27.57;< Contacto inicial izquierdo
27.65;> Despegue derecho
28.16;< Contacto inicial derecho
28.22;> Despegue izquierdo
28.77;< Contacto inicial izquierdo
28.85;> Despegue derecho
29.35;< Contacto inicial derecho
29.41;> Despegue izquierdo
29.95;< Contacto inicial izquierdo
30.03;> Despegue derecho
30.54;< Contacto inicial derecho
30.6;> Despegue izquierdo
31.18;< Contacto inicial izquierdo
31.25;> Despegue derecho
31.76;< Contacto inicial derecho
31.82;> Despegue izquierdo
32.34;< Contacto inicial izquierdo
32.42;> Despegue derecho
32.94;< Contacto inicial derecho
33.01;> Despegue izquierdo
33.64;< Contacto inicial izquierdo
33.76;> Despegue derecho
34.43;< Contacto inicial derecho
