Tiempo,Flexo-extensión torso_X,Flexo-extensión torso_Y,Flexión lateral torso_X,Flexión lateral torso_Y,Rotación torso_X,Rotación torso_Y,Inclinación torso_X,Inclinación torso_Y
0.00000,0.00000,-0.24908,0.00000,-0.05038,0.00000,0.22316,0.00000,0.25394
0.01000,0.01000,-0.24849,0.01000,-0.05240,0.01000,0.22480,0.01000,0.25382
0.02000,0.02000,-0.24714,0.02000,-0.05452,0.02000,0.22659,0.02000,0.25302
0.03000,0.03000,-0.24490,0.03000,-0.05659,0.03000,0.22844,0.03000,0.25137
0.04001,0.04000,-0.24168,0.04000,-0.05840,0.04000,0.23028,0.04000,0.24872
0.05001,0.05000,-0.23744,0.05000,-0.05973,0.05000,0.23201,0.05000,0.24501
0.06001,0.06000,-0.23221,0.06000,-0.06034,0.06000,0.23356,0.06000,0.24021
0.07001,0.07000,-0.22610,0.07000,-0.06001,0.07000,0.23487,0.07000,0.23436
0.08001,0.08000,-0.21927,0.08000,-0.05858,0.08000,0.23589,0.08000,0.22759
0.09001,0.09000,-0.21194,0.09000,-0.05596,0.09000,0.23657,0.09000,0.22009
0.10001,0.10000,-0.20433,0.10000,-0.05218,0.10000,0.23688,0.10000,0.21207
0.11002,0.11000,-0.19667,0.11000,-0.04736,0.11000,0.23674,0.11000,0.20376
0.12002,0.12000,-0.18911,0.12000,-0.04176,0.12000,0.23611,0.12000,0.19540
0.13002,0.13000,-0.18178,0.13000,-0.03568,0.13000,0.23491,0.13000,0.18714
0.14002,0.14000,-0.17473,0.14000,-0.02949,0.14000,0.23314,0.14000,0.17912
0.15002,0.15000,-0.16794,0.15000,-0.02349,0.15000,0.23080,0.15000,0.17137
0.16002,0.16000,-0.16135,0.16000,-0.01797,0.16000,0.22801,0.16000,0.16390
0.17002,0.17000,-0.15487,0.17000,-0.01310,0.17000,0.22491,0.17000,0.15665
0.18003,0.18000,-0.14842,0.18000,-0.00898,0.18000,0.22172,0.18000,0.14955
0.19003,0.19000,-0.14192,0.19000,-0.00560,0.19000,0.21871,0.19000,0.14254
0.20003,0.20000,-0.13535,0.20000,-0.00293,0.20000,0.21614,0.20000,0.13558
0.21003,0.21000,-0.12874,0.21000,-0.00087,0.21000,0.21426,0.21000,0.12867
0.22003,0.22000,-0.12216,0.22000,0.00068,0.22000,0.21328,0.22000,0.12187
0.23003,0.23000,-0.11572,0.23000,0.00183,0.23000,0.21332,0.23000,0.11526
0.24003,0.24000,-0.10956,0.24000,0.00266,0.24000,0.21446,0.24000,0.10895
0.25004,0.25000,-0.10383,0.25000,0.00327,0.25000,0.21668,0.25000,0.10306
0.26004,0.26000,-0.09865,0.26000,0.00374,0.26000,0.21989,0.26000,0.09774
0.27004,0.27000,-0.09413,0.27000,0.00416,0.27000,0.22393,0.27000,0.09309
0.28004,0.28000,-0.09032,0.28000,0.00461,0.28000,0.22859,0.28000,0.08917
0.29004,0.29000,-0.08723,0.29000,0.00522,0.29000,0.23363,0.29000,0.08604
0.30004,0.30000,-0.08479,0.30000,0.00608,0.30000,0.23880,0.30000,0.08368
0.31004,0.31000,-0.08289,0.31000,0.00732,0.31000,0.24383,0.31000,0.08204
0.32005,0.32000,-0.08140,0.32000,0.00905,0.32000,0.24849,0.32000,0.08103
0.33005,0.33000,-0.08013,0.33000,0.01136,0.33000,0.25257,0.33000,0.08056
0.34005,0.34000,-0.07893,0.34000,0.01432,0.34000,0.25593,0.34000,0.08052
0.35005,0.35000,-0.07766,0.35000,0.01796,0.35000,0.25847,0.35000,0.08082
0.36005,0.36000,-0.07623,0.36000,0.02226,0.36000,0.26013,0.36000,0.08137
0.37005,0.37000,-0.07456,0.37000,0.02714,0.37000,0.26094,0.37000,0.08211
0.38005,0.38000,-0.07268,0.38000,0.03248,0.38000,0.26093,0.38000,0.08299
0.39005,0.39000,-0.07063,0.39000,0.03812,0.39000,0.26019,0.39000,0.08400
0.40006,0.40000,-0.06851,0.40000,0.04388,0.40000,0.25880,0.40000,0.08513
0.41006,0.41000,-0.06645,0.41000,0.04956,0.41000,0.25686,0.41000,0.08638
0.42006,0.42000,-0.06460,0.42000,0.05497,0.42000,0.25448,0.42000,0.08774
0.43006,0.43000,-0.06311,0.43000,0.05995,0.43000,0.25173,0.43000,0.08924
0.44006,0.44000,-0.06208,0.44000,0.06440,0.44000,0.24870,0.44000,0.09087
0.45006,0.45000,-0.06160,0.45000,0.06823,0.45000,0.24548,0.45000,0.09261
0.46006,0.46000,-0.06167,0.46000,0.07143,0.46000,0.24217,0.46000,0.09446
0.47007,0.47000,-0.06225,0.47000,0.07403,0.47000,0.23886,0.47000,0.09635
0.48007,0.48000,-0.06321,0.48000,0.07609,0.48000,0.23571,0.48000,0.09824
0.49007,0.49000,-0.06439,0.49000,0.07770,0.49000,0.23284,0.49000,0.10005
0.50007,0.50000,-0.06554,0.50000,0.07895,0.50000,0.23045,0.50000,0.10166
0.51007,0.51000,-0.06641,0.51000,0.07993,0.51000,0.22871,0.51000,0.10296
0.52007,0.52000,-0.06675,0.52000,0.08071,0.52000,0.22779,0.52000,0.10384
0.53007,0.53000,-0.06630,0.53000,0.08134,0.53000,0.22779,0.53000,0.10417
0.54008,0.54000,-0.06488,0.54000,0.08182,0.54000,0.22878,0.54000,0.10387
0.55008,0.55000,-0.06235,0.55000,0.08214,0.55000,0.23072,0.55000,0.10285
0.56008,0.56000,-0.05868,0.56000,0.08224,0.56000,0.23349,0.56000,0.10110
0.57008,0.57000,-0.05387,0.57000,0.08205,0.57000,0.23688,0.57000,0.09862
0.58008,0.58000,-0.04805,0.58000,0.08145,0.58000,0.24062,0.58000,0.09544
0.59008,0.59000,-0.04136,0.59000,0.08033,0.59000,0.24440,0.59000,0.09165
0.60008,0.60000,-0.03401,0.60000,0.07858,0.60000,0.24793,0.60000,0.08735
0.61009,0.61000,-0.02622,0.61000,0.07612,0.61000,0.25095,0.61000,0.08265
0.62009,0.62000,-0.01818,0.62000,0.07289,0.62000,0.25327,0.62000,0.07770
0.63009,0.63000,-0.01012,0.63000,0.06887,0.63000,0.25475,0.63000,0.07267
0.64009,0.64000,-0.00218,0.64000,0.06413,0.64000,0.25532,0.64000,0.06774
0.65009,0.65000,0.00550,0.65000,0.05875,0.65000,0.25499,0.65000,0.06312
0.66009,0.66000,0.01284,0.66000,0.05293,0.66000,0.25379,0.66000,0.05901
0.67009,0.67000,0.01984,0.67000,0.04690,0.67000,0.25184,0.67000,0.05564
0.68010,0.68000,0.02650,0.68000,0.04092,0.68000,0.24929,0.68000,0.05321
0.69010,0.69000,0.03291,0.69000,0.03530,0.69000,0.24632,0.69000,0.05193
0.70010,0.70000,0.03916,0.70000,0.03035,0.70000,0.24313,0.70000,0.05197
0.71010,0.71000,0.04540,0.71000,0.02638,0.71000,0.23994,0.71000,0.05344
0.72010,0.72000,0.05173,0.72000,0.02361,0.72000,0.23693,0.72000,0.05642
0.73010,0.73000,0.05829,0.73000,0.02224,0.73000,0.23429,0.73000,0.06091
0.74010,0.74000,0.06513,0.74000,0.02231,0.74000,0.23210,0.74000,0.06683
0.75011,0.75000,0.07232,0.75000,0.02380,0.75000,0.23037,0.75000,0.07404
0.76011,0.76000,0.07985,0.76000,0.02652,0.76000,0.22904,0.76000,0.08233
0.77011,0.77000,0.08769,0.77000,0.03019,0.77000,0.22793,0.77000,0.09142
0.78011,0.78000,0.09581,0.78000,0.03444,0.78000,0.22681,0.78000,0.10105
0.79011,0.79000,0.10413,0.79000,0.03889,0.79000,0.22541,0.79000,0.11095
0.80011,0.80000,0.11261,0.80000,0.04316,0.80000,0.22349,0.80000,0.12087
0.81011,0.81000,0.12123,0.81000,0.04692,0.81000,0.22086,0.81000,0.13067
0.82011,0.82000,0.13000,0.82000,0.04998,0.82000,0.21740,0.82000,0.14027
0.83012,0.83000,0.13895,0.83000,0.05223,0.83000,0.21307,0.83000,0.14965
0.84012,0.84000,0.14810,0.84000,0.05371,0.84000,0.20794,0.84000,0.15887
0.85012,0.85000,0.15749,0.85000,0.05452,0.85000,0.20211,0.85000,0.16800
0.86012,0.86000,0.16708,0.86000,0.05484,0.86000,0.19575,0.86000,0.17710
0.87012,0.87000,0.17680,0.87000,0.05488,0.87000,0.18904,0.87000,0.18618
0.88012,0.88000,0.18652,0.88000,0.05482,0.88000,0.18213,0.88000,0.19520
0.89012,0.89000,0.19605,0.89000,0.05485,0.89000,0.17518,0.89000,0.20404
0.90013,0.90000,0.20517,0.90000,0.05509,0.90000,0.16833,0.90000,0.21257
0.91013,0.91000,0.21365,0.91000,0.05565,0.91000,0.16168,0.91000,0.22060
0.92013,0.92000,0.22127,0.92000,0.05663,0.92000,0.15532,0.92000,0.22796
0.93013,0.93000,0.22785,0.93000,0.05809,0.93000,0.14933,0.93000,0.23453
0.94013,0.94000,0.23327,0.94000,0.06010,0.94000,0.14376,0.94000,0.24022
0.95013,0.95000,0.23749,0.95000,0.06274,0.95000,0.13868,0.95000,0.24500
0.96013,0.96000,0.24054,0.96000,0.06605,0.96000,0.13414,0.96000,0.24895
0.97014,0.97000,0.24251,0.97000,0.07008,0.97000,0.13020,0.97000,0.25215
0.98014,0.98000,0.24356,0.98000,0.07481,0.98000,0.12692,0.98000,0.25477
0.99014,0.99000,0.24386,0.99000,0.08022,0.99000,0.12437,0.99000,0.25697
1.00014,1.00000,0.24362,1.00000,0.08623,1.00000,0.12257,1.00000,0.25893
1.01014,1.01000,0.24305,1.01000,0.09271,1.01000,0.12153,1.01000,0.26081
1.02014,1.02000,0.24233,1.02000,0.09952,1.02000,0.12122,1.02000,0.26271
1.03014,1.03000,0.24161,1.03000,0.10647,1.03000,0.12159,1.03000,0.26475
1.04015,1.04000,0.24104,1.04000,0.11337,1.04000,0.12254,1.04000,0.26695
1.05015,1.05000,0.24068,1.05000,0.12007,1.05000,0.12396,1.05000,0.26935
1.06015,1.06000,0.24060,1.06000,0.12640,1.06000,0.12575,1.06000,0.27192
1.07015,1.07000,0.24081,1.07000,0.13227,1.07000,0.12780,1.07000,0.27462
1.08015,1.08000,0.24127,1.08000,0.13759,1.08000,0.13004,1.08000,0.27741
1.09015,1.09000,0.24195,1.09000,0.14235,1.09000,0.13243,1.09000,0.28021
1.10015,1.10000,0.24278,1.10000,0.14653,1.10000,0.13496,1.10000,0.28294
1.11016,1.11000,0.24365,1.11000,0.15016,1.11000,0.13763,1.11000,0.28552
1.12016,1.12000,0.24448,1.12000,0.15324,1.12000,0.14048,1.12000,0.28784
1.13016,1.13000,0.24515,1.13000,0.15580,1.13000,0.14352,1.13000,0.28982
1.14016,1.14000,0.24557,1.14000,0.15784,1.14000,0.14676,1.14000,0.29134
1.15016,1.15000,0.24563,1.15000,0.15937,1.15000,0.15017,1.15000,0.29230
