Tiempo;Evento
1.64;Posición inicial
3.8;< Contacto inicial izquierdo
3.86;> Despegue derecho
4.33;< Contacto inicial derecho
4.38;> Despegue izquierdo
4.79;< Contacto inicial izquierdo
4.86;> Despegue derecho
5.31;< Contacto inicial derecho
5.36;> Despegue izquierdo
5.76;< Contacto inicial izquierdo
5.83;> Despegue derecho
6.29;< Contacto inicial derecho
6.34;> Despegue izquierdo
6.76;< Contacto inicial izquierdo
6.83;> Despegue derecho
7.27;< Contacto inicial derecho
7.33;> Despegue izquierdo
7.73;< Contacto inicial izquierdo
7.8;> Despegue derecho
8.26;< Contacto inicial derecho
8.31;> Despegue izquierdo
8.72;< Contacto inicial izquierdo
8.79;> Despegue derecho
9.24;< Contacto inicial derecho
9.3;> Despegue izquierdo
9.71;< Contacto inicial izquierdo
9.77;> Despegue derecho
10.24;< Contacto inicial derecho
10.29;> Despegue izquierdo
10.7;< Contacto inicial izquierdo
10.77;> Despegue derecho
11.22;< Contacto inicial derecho
11.28;> Despegue izquierdo
11.69;< Contacto inicial izquierdo
11.76;> Despegue derecho
12.22;< Contacto inicial derecho
12.27;> Despegue izquierdo
12.69;< Contacto inicial izquierdo
12.76;> Despegue derecho
13.22;< Contacto inicial derecho
13.27;> Despegue izquierdo
13.69;< Contacto inicial izquierdo
13.76;> Despegue derecho
14.23;< Contacto inicial derecho
14.3;> Despegue izquierdo
16.43;< Contacto inicial izquierdo
16.5;> Despegue derecho
17.02;< Contacto inicial derecho
17.07;> Despegue izquierdo
17.47;< Contacto inicial izquierdo
17.53;> Despegue derecho
18;< Contacto inicial derecho
18.06;> Despegue izquierdo
18.45;< Contacto inicial izquierdo
18.52;> Despegue derecho
18.96;< Contacto inicial derecho
19.02;> Despegue izquierdo
19.44;< Contacto inicial izquierdo
19.51;> Despegue derecho
19.96;< Contacto inicial derecho
20.01;> Despegue izquierdo
20.43;< Contacto inicial izquierdo
20.5;> Despegue derecho
20.95;< Contacto inicial derecho
21.01;> Despegue izquierdo
21.42;< Contacto inicial izquierdo
21.49;> Despegue derecho
21.93;< Contacto inicial derecho
21.99;> Despegue izquierdo
22.41;< Contacto inicial izquierdo
22.47;> Despegue derecho
22.92;< Contacto inicial derecho
22.98;> Despegue izquierdo
23.4;< Contacto inicial izquierdo
23.47;> Despegue derecho
23.92;< Contacto inicial derecho
23.98;> Despegue izquierdo
24.39;< Contacto inicial izquierdo
24.45;> Despegue derecho
24.89;< Contacto inicial derecho
24.95;> Despegue izquierdo
25.37;< Contacto inicial izquierdo
25.44;> Despegue derecho
25.88;< Contacto inicial derecho
25.94;> Despegue izquierdo
26.36;< Contacto inicial izquierdo
26.43;> Despegue derecho
26.87;< Contacto inicial derecho
26.94;> Despegue izquierdo
27.24;< Contacto inicial izquierdo
27.46;> Despegue derecho
28.4;< Contacto inicial derecho
28.45;> Despegue izquierdo
28.93;< Contacto inicial izquierdo
28.99;> Despegue derecho
29.51;< Contacto inicial derecho
29.56;> Despegue izquierdo
29.96;< Contacto inicial izquierdo
30.03;> Despegue derecho
30.46;< Contacto inicial derecho
30.52;> Despegue izquierdo
30.93;< Contacto inicial izquierdo
31.01;> Despegue derecho
31.48;< Contacto inicial derecho
31.54;> Despegue izquierdo
31.96;< Contacto inicial izquierdo
32.03;> Despegue derecho
32.48;< Contacto inicial derecho
32.53;> Despegue izquierdo
32.94;< Contacto inicial izquierdo
33.01;> Despegue derecho
33.48;< Contacto inicial derecho
33.53;> Despegue izquierdo
33.93;< Contacto inicial izquierdo
34;> Despegue derecho
34.45;< Contacto inicial derecho
34.51;> Despegue izquierdo
34.93;< Contacto inicial izquierdo
35;> Despegue derecho
35.45;< Contacto inicial derecho
35.5;> Despegue izquierdo
35.91;< Contacto inicial izquierdo
35.98;> Despegue derecho
36.44;< Contacto inicial derecho
36.5;> Despegue izquierdo
36.92;< Contacto inicial izquierdo
36.99;> Despegue derecho
37.44;< Contacto inicial derecho
37.49;> Despegue izquierdo
37.9;< Contacto inicial izquierdo
37.97;> Despegue derecho
38.44;< Contacto inicial derecho
38.5;> Despegue izquierdo
38.91;< Contacto inicial izquierdo
38.99;> Despegue derecho
