Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.12630,0.00000,0.23144,0.00000,0.10425,0.00000,-0.09594,0.00000,-0.59904,0.00000,0.03946
0.01000,0.01000,0.12519,0.01000,0.25262,0.01000,0.10045,0.01000,-0.09867,0.01000,-0.59279,0.01000,0.06570
0.02000,0.02000,0.12394,0.02000,0.27297,0.02000,0.09652,0.02000,-0.10134,0.02000,-0.58633,0.02000,0.08861
0.03000,0.03000,0.12254,0.03000,0.29128,0.03000,0.09258,0.03000,-0.10384,0.03000,-0.57996,0.03000,0.10631
0.04001,0.04000,0.12093,0.04000,0.30650,0.04000,0.08875,0.04000,-0.10610,0.04000,-0.57389,0.04000,0.11728
0.05001,0.05000,0.11905,0.05000,0.31792,0.05000,0.08512,0.05000,-0.10809,0.05000,-0.56831,0.05000,0.12061
0.06001,0.06000,0.11681,0.06000,0.32521,0.06000,0.08172,0.06000,-0.10986,0.06000,-0.56335,0.06000,0.11607
0.07001,0.07000,0.11411,0.07000,0.32848,0.07000,0.07855,0.07000,-0.11152,0.07000,-0.55905,0.07000,0.10410
0.08001,0.08000,0.11089,0.08000,0.32816,0.08000,0.07560,0.08000,-0.11320,0.08000,-0.55542,0.08000,0.08567
0.09001,0.09000,0.10710,0.09000,0.32495,0.09000,0.07283,0.09000,-0.11511,0.09000,-0.55244,0.09000,0.06213
0.10002,0.10000,0.10275,0.10000,0.31966,0.10000,0.07024,0.10000,-0.11742,0.10000,-0.55007,0.10000,0.03497
0.11002,0.11000,0.09787,0.11000,0.31309,0.11000,0.06783,0.11000,-0.12034,0.11000,-0.54826,0.11000,0.00560
0.12002,0.12000,0.09258,0.12000,0.30591,0.12000,0.06568,0.12000,-0.12401,0.12000,-0.54696,0.12000,-0.02472
0.13002,0.13000,0.08698,0.13000,0.29858,0.13000,0.06386,0.13000,-0.12855,0.13000,-0.54603,0.13000,-0.05511
0.14002,0.14000,0.08121,0.14000,0.29133,0.14000,0.06245,0.14000,-0.13403,0.14000,-0.54528,0.14000,-0.08507
0.15002,0.15000,0.07541,0.15000,0.28410,0.15000,0.06154,0.15000,-0.14044,0.15000,-0.54445,0.15000,-0.11459
0.16002,0.16000,0.06969,0.16000,0.27659,0.16000,0.06119,0.16000,-0.14778,0.16000,-0.54315,0.16000,-0.14418
0.17003,0.17000,0.06414,0.17000,0.26824,0.17000,0.06140,0.17000,-0.15600,0.17000,-0.54096,0.17000,-0.17486
0.18003,0.18000,0.05882,0.18000,0.25834,0.18000,0.06210,0.18000,-0.16506,0.18000,-0.53743,0.18000,-0.20818
0.19003,0.19000,0.05378,0.19000,0.24604,0.19000,0.06319,0.19000,-0.17497,0.19000,-0.53216,0.19000,-0.24604
0.20003,0.20000,0.04902,0.20000,0.23045,0.20000,0.06449,0.20000,-0.18576,0.20000,-0.52483,0.20000,-0.29057
0.21003,0.21000,0.04455,0.21000,0.21078,0.21000,0.06579,0.21000,-0.19753,0.21000,-0.51530,0.21000,-0.34389
0.22003,0.22000,0.04036,0.22000,0.18633,0.22000,0.06689,0.22000,-0.21040,0.22000,-0.50358,0.22000,-0.40779
0.23003,0.23000,0.03646,0.23000,0.15671,0.23000,0.06758,0.23000,-0.22454,0.23000,-0.48987,0.23000,-0.48350
0.24004,0.24000,0.03284,0.24000,0.12182,0.24000,0.06770,0.24000,-0.24005,0.24000,-0.47456,0.24000,-0.57139
0.25004,0.25000,0.02951,0.25000,0.08198,0.25000,0.06714,0.25000,-0.25698,0.25000,-0.45816,0.25000,-0.67077
0.26004,0.26000,0.02645,0.26000,0.03793,0.26000,0.06586,0.26000,-0.27529,0.26000,-0.44131,0.26000,-0.77976
0.27004,0.27000,0.02367,0.27000,-0.00918,0.27000,0.06388,0.27000,-0.29473,0.27000,-0.42471,0.27000,-0.89530
0.28004,0.28000,0.02114,0.28000,-0.05780,0.28000,0.06129,0.28000,-0.31492,0.28000,-0.40904,0.28000,-1.01326
0.29004,0.29000,0.01885,0.29000,-0.10611,0.29000,0.05822,0.29000,-0.33527,0.29000,-0.39495,0.29000,-1.12873
0.30004,0.30000,0.01677,0.30000,-0.15214,0.30000,0.05485,0.30000,-0.35503,0.30000,-0.38301,0.30000,-1.23639
0.31005,0.31000,0.01487,0.31000,-0.19391,0.31000,0.05136,0.31000,-0.37333,0.31000,-0.37363,0.31000,-1.33096
0.32005,0.32000,0.01315,0.32000,-0.22965,0.32000,0.04793,0.32000,-0.38927,0.32000,-0.36709,0.32000,-1.40776
0.33005,0.33000,0.01158,0.33000,-0.25794,0.33000,0.04473,0.33000,-0.40196,0.33000,-0.36349,0.33000,-1.46315
0.34005,0.34000,0.01015,0.34000,-0.27785,0.34000,0.04187,0.34000,-0.41065,0.34000,-0.36275,0.34000,-1.49491
0.35005,0.35000,0.00886,0.35000,-0.28908,0.35000,0.03944,0.35000,-0.41478,0.35000,-0.36461,0.35000,-1.50254
0.36005,0.36000,0.00770,0.36000,-0.29194,0.36000,0.03747,0.36000,-0.41404,0.36000,-0.36869,0.36000,-1.48726
0.37006,0.37000,0.00667,0.37000,-0.28734,0.37000,0.03594,0.37000,-0.40842,0.37000,-0.37446,0.37000,-1.45182
0.38006,0.38000,0.00574,0.38000,-0.27666,0.38000,0.03477,0.38000,-0.39821,0.38000,-0.38130,0.38000,-1.40024
0.39006,0.39000,0.00490,0.39000,-0.26157,0.39000,0.03384,0.39000,-0.38393,0.39000,-0.38857,0.39000,-1.33722
0.40006,0.40000,0.00411,0.40000,-0.24388,0.40000,0.03300,0.40000,-0.36632,0.40000,-0.39563,0.40000,-1.26772
0.41006,0.41000,0.00335,0.41000,-0.22532,0.41000,0.03206,0.41000,-0.34621,0.41000,-0.40187,0.41000,-1.19638
0.42006,0.42000,0.00259,0.42000,-0.20742,0.42000,0.03086,0.42000,-0.32446,0.42000,-0.40678,0.42000,-1.12722
0.43006,0.43000,0.00181,0.43000,-0.19141,0.43000,0.02924,0.43000,-0.30188,0.43000,-0.40998,0.43000,-1.06329
0.44007,0.44000,0.00099,0.44000,-0.17815,0.44000,0.02705,0.44000,-0.27921,0.44000,-0.41122,0.44000,-1.00664
0.45007,0.45000,0.00012,0.45000,-0.16809,0.45000,0.02423,0.45000,-0.25704,0.45000,-0.41040,0.45000,-0.95829
0.46007,0.46000,-0.00077,0.46000,-0.16132,0.46000,0.02076,0.46000,-0.23586,0.46000,-0.40756,0.46000,-0.91829
0.47007,0.47000,-0.00165,0.47000,-0.15758,0.47000,0.01668,0.47000,-0.21602,0.47000,-0.40288,0.47000,-0.88591
0.48007,0.48000,-0.00251,0.48000,-0.15632,0.48000,0.01211,0.48000,-0.19777,0.48000,-0.39663,0.48000,-0.85982
0.49007,0.49000,-0.00331,0.49000,-0.15676,0.49000,0.00720,0.49000,-0.18123,0.49000,-0.38914,0.49000,-0.83830
0.50007,0.50000,-0.00404,0.50000,-0.15799,0.50000,0.00215,0.50000,-0.16645,0.50000,-0.38080,0.50000,-0.81949
0.51008,0.51000,-0.00471,0.51000,-0.15906,0.51000,-0.00281,0.51000,-0.15339,0.51000,-0.37202,0.51000,-0.80166
0.52008,0.52000,-0.00534,0.52000,-0.15909,0.52000,-0.00749,0.52000,-0.14197,0.52000,-0.36318,0.52000,-0.78340
0.53008,0.53000,-0.00598,0.53000,-0.15737,0.53000,-0.01169,0.53000,-0.13206,0.53000,-0.35464,0.53000,-0.76377
0.54008,0.54000,-0.00669,0.54000,-0.15341,0.54000,-0.01528,0.54000,-0.12353,0.54000,-0.34670,0.54000,-0.74236
0.55008,0.55000,-0.00754,0.55000,-0.14700,0.55000,-0.01815,0.55000,-0.11624,0.55000,-0.33962,0.55000,-0.71930
0.56008,0.56000,-0.00855,0.56000,-0.13823,0.56000,-0.02029,0.56000,-0.11007,0.56000,-0.33360,0.56000,-0.69508
0.57008,0.57000,-0.00976,0.57000,-0.12743,0.57000,-0.02169,0.57000,-0.10489,0.57000,-0.32880,0.57000,-0.67042
0.58009,0.58000,-0.01113,0.58000,-0.11510,0.58000,-0.02240,0.58000,-0.10058,0.58000,-0.32535,0.58000,-0.64613
0.59009,0.59000,-0.01263,0.59000,-0.10186,0.59000,-0.02251,0.59000,-0.09704,0.59000,-0.32333,0.59000,-0.62287
0.60009,0.60000,-0.01417,0.60000,-0.08837,0.60000,-0.02210,0.60000,-0.09413,0.60000,-0.32283,0.60000,-0.60112
0.61009,0.61000,-0.01562,0.61000,-0.07526,0.61000,-0.02128,0.61000,-0.09175,0.61000,-0.32388,0.61000,-0.58107
0.62009,0.62000,-0.01687,0.62000,-0.06304,0.62000,-0.02016,0.62000,-0.08974,0.62000,-0.32647,0.62000,-0.56265
0.63009,0.63000,-0.01780,0.63000,-0.05214,0.63000,-0.01884,0.63000,-0.08798,0.63000,-0.33054,0.63000,-0.54557
0.64010,0.64000,-0.01830,0.64000,-0.04283,0.64000,-0.01745,0.64000,-0.08629,0.64000,-0.33596,0.64000,-0.52941
0.65010,0.65000,-0.01831,0.65000,-0.03525,0.65000,-0.01608,0.65000,-0.08454,0.65000,-0.34254,0.65000,-0.51371
0.66010,0.66000,-0.01780,0.66000,-0.02943,0.66000,-0.01483,0.66000,-0.08260,0.66000,-0.35000,0.66000,-0.49805
0.67010,0.67000,-0.01678,0.67000,-0.02530,0.67000,-0.01378,0.67000,-0.08038,0.67000,-0.35804,0.67000,-0.48216
0.68010,0.68000,-0.01528,0.68000,-0.02269,0.68000,-0.01300,0.68000,-0.07783,0.68000,-0.36636,0.68000,-0.46589
0.69010,0.69000,-0.01335,0.69000,-0.02140,0.69000,-0.01249,0.69000,-0.07495,0.69000,-0.37470,0.69000,-0.44925
0.70010,0.70000,-0.01104,0.70000,-0.02121,0.70000,-0.01226,0.70000,-0.07179,0.70000,-0.38283,0.70000,-0.43235
0.71011,0.71000,-0.00838,0.71000,-0.02188,0.71000,-0.01225,0.71000,-0.06844,0.71000,-0.39058,0.71000,-0.41538
0.72011,0.72000,-0.00542,0.72000,-0.02317,0.72000,-0.01237,0.72000,-0.06498,0.72000,-0.39783,0.72000,-0.39854
0.73011,0.73000,-0.00219,0.73000,-0.02486,0.73000,-0.01254,0.73000,-0.06151,0.73000,-0.40449,0.73000,-0.38202
0.74011,0.74000,0.00128,0.74000,-0.02673,0.74000,-0.01263,0.74000,-0.05810,0.74000,-0.41042,0.74000,-0.36593
