Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-1.02895,0.00000,-1.25482,0.00000,-0.85926,0.00000,0.55575,0.00000,-0.58903,0.00000,-0.15190
0.01001,0.01000,-1.00269,0.01000,-1.25152,0.01000,-0.86888,0.01000,0.57928,0.01000,-0.61431,0.01000,-0.12751
0.02001,0.02000,-0.97334,0.02000,-1.24657,0.02000,-0.87761,0.02000,0.60444,0.02000,-0.64290,0.02000,-0.10018
0.03002,0.03000,-0.94168,0.03000,-1.23966,0.03000,-0.88459,0.03000,0.63007,0.03000,-0.67443,0.03000,-0.07069
0.04002,0.04000,-0.90857,0.04000,-1.23049,0.04000,-0.88896,0.04000,0.65488,0.04000,-0.70858,0.04000,-0.03999
0.05003,0.05000,-0.87490,0.05000,-1.21879,0.05000,-0.88999,0.05000,0.67752,0.05000,-0.74503,0.05000,-0.00909
0.06004,0.06000,-0.84149,0.06000,-1.20429,0.06000,-0.88708,0.06000,0.69669,0.06000,-0.78350,0.06000,0.02104
0.07004,0.07000,-0.80904,0.07000,-1.18678,0.07000,-0.87983,0.07000,0.71117,0.07000,-0.82373,0.07000,0.04946
0.08005,0.08000,-0.77806,0.08000,-1.16607,0.08000,-0.86813,0.08000,0.71993,0.08000,-0.86538,0.08000,0.07539
0.09005,0.09000,-0.74889,0.09000,-1.14204,0.09000,-0.85213,0.09000,0.72218,0.09000,-0.90808,0.09000,0.09819
0.10006,0.10000,-0.72165,0.10000,-1.11466,0.10000,-0.83232,0.10000,0.71742,0.10000,-0.95138,0.10000,0.11739
0.11007,0.11000,-0.69630,0.11000,-1.08399,0.11000,-0.80949,0.11000,0.70545,0.11000,-0.99480,0.11000,0.13270
0.12007,0.12000,-0.67262,0.12000,-1.05021,0.12000,-0.78473,0.12000,0.68635,0.12000,-1.03781,0.12000,0.14398
0.13008,0.13000,-0.65030,0.13000,-1.01361,0.13000,-0.75942,0.13000,0.66054,0.13000,-1.07986,0.13000,0.15126
0.14008,0.14000,-0.62894,0.14000,-0.97459,0.14000,-0.73509,0.14000,0.62865,0.14000,-1.12033,0.14000,0.15469
0.15009,0.15000,-0.60816,0.15000,-0.93365,0.15000,-0.71337,0.15000,0.59153,0.15000,-1.15855,0.15000,0.15453
0.16010,0.16000,-0.58758,0.16000,-0.89136,0.16000,-0.69586,0.16000,0.55020,0.16000,-1.19373,0.16000,0.15109
0.17010,0.17000,-0.56689,0.17000,-0.84837,0.17000,-0.68405,0.17000,0.50577,0.17000,-1.22506,0.17000,0.14473
