Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,0.41651,0.00000,0.49060,0.00000,-0.02348,0.00000,-0.52648,0.00000,0.41675,0.00000,0.48711
0.01000,0.01000,0.42430,0.01000,0.49822,0.01000,-0.02459,0.01000,-0.52702,0.01000,0.42455,0.01000,0.49479
0.02000,0.02000,0.43309,0.02000,0.50767,0.02000,-0.02682,0.02000,-0.52678,0.02000,0.43338,0.02000,0.50434
0.03000,0.03000,0.44259,0.03000,0.51892,0.03000,-0.03044,0.03000,-0.52550,0.03000,0.44292,0.03000,0.51571
0.04001,0.04000,0.45241,0.04000,0.53181,0.04000,-0.03569,0.04000,-0.52296,0.04000,0.45280,0.04000,0.52876
0.05001,0.05000,0.46211,0.05000,0.54610,0.05000,-0.04277,0.05000,-0.51900,0.05000,0.46259,0.05000,0.54324
0.06001,0.06000,0.47121,0.06000,0.56144,0.06000,-0.05183,0.06000,-0.51350,0.06000,0.47180,0.06000,0.55879
0.07001,0.07000,0.47924,0.07000,0.57740,0.07000,-0.06297,0.07000,-0.50644,0.07000,0.47995,0.07000,0.57501
0.08001,0.08000,0.48574,0.08000,0.59350,0.08000,-0.07621,0.08000,-0.49789,0.08000,0.48659,0.08000,0.59139
0.09001,0.09000,0.49033,0.09000,0.60925,0.09000,-0.09150,0.09000,-0.48796,0.09000,0.49133,0.09000,0.60744
0.10001,0.10000,0.49268,0.10000,0.62415,0.10000,-0.10872,0.10000,-0.47683,0.10000,0.49385,0.10000,0.62266
0.11002,0.11000,0.49260,0.11000,0.63776,0.11000,-0.12769,0.11000,-0.46471,0.11000,0.49394,0.11000,0.63659
0.12002,0.12000,0.49000,0.12000,0.64973,0.12000,-0.14817,0.12000,-0.45178,0.12000,0.49151,0.12000,0.64889
0.13002,0.13000,0.48491,0.13000,0.65984,0.13000,-0.16989,0.13000,-0.43818,0.13000,0.48660,0.13000,0.65931
0.14002,0.14000,0.47750,0.14000,0.66800,0.14000,-0.19254,0.14000,-0.42399,0.14000,0.47935,0.14000,0.66776
0.15002,0.15000,0.46805,0.15000,0.67427,0.15000,-0.21579,0.15000,-0.40923,0.15000,0.47005,0.15000,0.67431
0.16002,0.16000,0.45694,0.16000,0.67886,0.16000,-0.23927,0.16000,-0.39384,0.16000,0.45907,0.16000,0.67912
0.17002,0.17000,0.44462,0.17000,0.68204,0.17000,-0.26263,0.17000,-0.37769,0.17000,0.44686,0.17000,0.68251
0.18003,0.18000,0.43162,0.18000,0.68418,0.18000,-0.28551,0.18000,-0.36066,0.18000,0.43395,0.18000,0.68480
0.19003,0.19000,0.41848,0.19000,0.68561,0.19000,-0.30753,0.19000,-0.34266,0.19000,0.42088,0.19000,0.68635
0.20003,0.20000,0.40574,0.20000,0.68666,0.20000,-0.32835,0.20000,-0.32362,0.20000,0.40820,0.20000,0.68747
0.21003,0.21000,0.39394,0.21000,0.68756,0.21000,-0.34764,0.21000,-0.30360,0.21000,0.39642,0.21000,0.68841
0.22003,0.22000,0.38356,0.22000,0.68842,0.22000,-0.36510,0.22000,-0.28276,0.22000,0.38606,0.22000,0.68928
0.23003,0.23000,0.37501,0.23000,0.68926,0.23000,-0.38048,0.23000,-0.26137,0.23000,0.37752,0.23000,0.69010
0.24003,0.24000,0.36866,0.24000,0.68998,0.24000,-0.39358,0.24000,-0.23981,0.24000,0.37117,0.24000,0.69078
0.25004,0.25000,0.36475,0.25000,0.69038,0.25000,-0.40427,0.25000,-0.21854,0.25000,0.36725,0.25000,0.69112
0.26004,0.26000,0.36342,0.26000,0.69019,0.26000,-0.41250,0.26000,-0.19807,0.26000,0.36593,0.26000,0.69088
0.27004,0.27000,0.36472,0.27000,0.68915,0.27000,-0.41825,0.27000,-0.17891,0.27000,0.36723,0.27000,0.68977
0.28004,0.28000,0.36855,0.28000,0.68695,0.28000,-0.42156,0.28000,-0.16154,0.28000,0.37107,0.28000,0.68751
0.29004,0.29000,0.37471,0.29000,0.68337,0.29000,-0.42251,0.29000,-0.14636,0.29000,0.37725,0.29000,0.68387
0.30004,0.30000,0.38291,0.30000,0.67822,0.30000,-0.42115,0.30000,-0.13365,0.30000,0.38547,0.30000,0.67867
0.31004,0.31000,0.39280,0.31000,0.67141,0.31000,-0.41756,0.31000,-0.12359,0.31000,0.39538,0.31000,0.67183
0.32005,0.32000,0.40399,0.32000,0.66296,0.32000,-0.41176,0.32000,-0.11619,0.32000,0.40659,0.32000,0.66335
0.33005,0.33000,0.41611,0.33000,0.65296,0.33000,-0.40377,0.33000,-0.11134,0.33000,0.41873,0.33000,0.65332
0.34005,0.34000,0.42881,0.34000,0.64159,0.34000,-0.39360,0.34000,-0.10881,0.34000,0.43145,0.34000,0.64193
0.35005,0.35000,0.44186,0.35000,0.62909,0.35000,-0.38129,0.35000,-0.10828,0.35000,0.44450,0.35000,0.62942
0.36005,0.36000,0.45510,0.36000,0.61579,0.36000,-0.36690,0.36000,-0.10938,0.36000,0.45773,0.36000,0.61609
0.37005,0.37000,0.46849,0.37000,0.60201,0.37000,-0.35062,0.37000,-0.11171,0.37000,0.47110,0.37000,0.60229
0.38005,0.38000,0.48208,0.38000,0.58811,0.38000,-0.33272,0.38000,-0.11488,0.38000,0.48465,0.38000,0.58836
0.39006,0.39000,0.49603,0.39000,0.57443,0.39000,-0.31361,0.39000,-0.11855,0.39000,0.49855,0.39000,0.57465
0.40006,0.40000,0.51051,0.40000,0.56129,0.40000,-0.29379,0.40000,-0.12244,0.40000,0.51295,0.40000,0.56147
0.41006,0.41000,0.52568,0.41000,0.54894,0.41000,-0.27388,0.41000,-0.12634,0.41000,0.52805,0.41000,0.54908
0.42006,0.42000,0.54165,0.42000,0.53756,0.42000,-0.25454,0.42000,-0.13011,0.42000,0.54393,0.42000,0.53764
0.43006,0.43000,0.55842,0.43000,0.52723,0.43000,-0.23642,0.43000,-0.13368,0.43000,0.56062,0.43000,0.52726
