Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,1.43059,0.00000,1.11623,0.00000,0.76143,0.00000,0.48098,0.00000,1.42439,0.00000,1.11620
0.01001,0.01000,1.42866,0.01000,1.11495,0.01000,0.75570,0.01000,0.47875,0.01000,1.42253,0.01000,1.11491
0.02001,0.02000,1.42577,0.02000,1.11355,0.02000,0.74829,0.02000,0.47631,0.02000,1.41975,0.02000,1.11350
0.03002,0.03000,1.42175,0.03000,1.11207,0.03000,0.73910,0.03000,0.47372,0.03000,1.41586,0.03000,1.11201
0.04002,0.04000,1.41644,0.04000,1.11055,0.04000,0.72814,0.04000,0.47100,0.04000,1.41069,0.04000,1.11048
0.05003,0.05000,1.40969,0.05000,1.10903,0.05000,0.71550,0.05000,0.46820,0.05000,1.40412,0.05000,1.10895
0.06003,0.06000,1.40142,0.06000,1.10754,0.06000,0.70132,0.06000,0.46531,0.06000,1.39605,0.06000,1.10746
0.07004,0.07000,1.39162,0.07000,1.10612,0.07000,0.68586,0.07000,0.46229,0.07000,1.38646,0.07000,1.10603
0.08004,0.08000,1.38037,0.08000,1.10480,0.08000,0.66943,0.08000,0.45911,0.08000,1.37542,0.08000,1.10471
0.09005,0.09000,1.36785,0.09000,1.10361,0.09000,0.65241,0.09000,0.45571,0.09000,1.36312,0.09000,1.10353
0.10005,0.10000,1.35438,0.10000,1.10260,0.10000,0.63520,0.10000,0.45200,0.10000,1.34986,0.10000,1.10252
0.11006,0.11000,1.34037,0.11000,1.10179,0.11000,0.61824,0.11000,0.44795,0.11000,1.33604,0.11000,1.10171
0.12006,0.12000,1.32631,0.12000,1.10121,0.12000,0.60197,0.12000,0.44353,0.12000,1.32214,0.12000,1.10114
0.13007,0.13000,1.31275,0.13000,1.10085,0.13000,0.58677,0.13000,0.43875,0.13000,1.30872,0.13000,1.10078
0.14007,0.14000,1.30025,0.14000,1.10069,0.14000,0.57300,0.14000,0.43367,0.14000,1.29632,0.14000,1.10061
0.15008,0.15000,1.28934,0.15000,1.10063,0.15000,0.56091,0.15000,0.42841,0.15000,1.28548,0.15000,1.10054
