Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_Y,Rotación cadera izquierda_Y,SourceFile,Flexo-extensión codo derecho_Y,Flexo-extensión codo izquierdo_Y,Flexo-extensión cuello_Y,Flexión lateral cuello_Y,Rotación cuello_Y,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_Y,Rotación hombro izquierdo_Y,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_Y,Rotación muñeca izquierda_Y,Rotación pelvis_Y,Inclinación pelvis_Y,Oblicuidad pelvis_Y,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_Y,Rotación rodilla izquierda_Y,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X.1,Dorsiflexión-plantarflexión tobillo izquierdo_Y.1,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_Y,Flexo-extensión torso_Y,Flexión lateral torso_Y,Rotación torso_Y,Inclinación torso_Y
2.93206,2.91455,1.43914,-0.88477,0.5007,0.33185,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.91965,2.91514,1.44044,-0.8789,0.48292,0.33723,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.90098,2.91554,1.44235,-0.87204,0.46342,0.34301,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8755,2.91567,1.44484,-0.86436,0.443,0.34896,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.84309,2.91547,1.44785,-0.85609,0.4226,0.35481,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8041,2.91491,1.45121,-0.8475,0.40321,0.3603,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75942,2.91395,1.45474,-0.83891,0.3858,0.36518,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.71046,2.91265,1.45821,-0.83065,0.37121,0.36923,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.65911,2.91107,1.4614,-0.82301,0.36015,0.37228,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.60761,2.90933,1.46409,-0.81627,0.35312,0.37426,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.55846,2.90759,1.46613,-0.81063,0.35041,0.37517,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.51428,2.90603,1.4674,-0.80622,0.35211,0.37514,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.47755,2.90486,1.46782,-0.80309,0.35808,0.37443,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.45055,2.90428,1.46736,-0.80119,0.36804,0.37341,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.43505,2.90448,1.46603,-0.80039,0.38148,0.37257,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4323,2.90559,1.46388,-0.8005,0.39777,0.37247,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.44278,2.90773,1.461,-0.80125,0.41616,0.37369,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.46627,2.91094,1.45752,-0.80234,0.43579,0.37678,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50176,2.91524,1.45362,-0.80344,0.45574,0.38222,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5475,2.92057,1.44949,-0.80425,0.47509,0.39031,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.60116,2.92682,1.44534,-0.80447,0.49291,0.40117,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.65991,2.93386,1.44138,-0.80384,0.50836,0.41468,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.72061,2.94148,1.4378,-0.80217,0.52073,0.43045,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.77998,2.94945,1.43479,-0.79935,0.52951,0.44788,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.83485,2.95752,1.4325,-0.79532,0.5344,0.46616,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.88229,2.9654,1.43101,-0.7901,0.53538,0.48435,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.91984,2.97277,1.43037,-0.78378,0.53269,0.50148,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.94564,2.97936,1.43059,-0.77649,0.52681,0.51663,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.95857,2.98488,1.43158,-0.76844,0.51846,0.52901,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.95831,2.98911,1.43322,-0.75983,0.50847,0.53802,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.94535,2.99189,1.43531,-0.75092,0.49773,0.54334,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.92099,2.99314,1.43759,-0.74193,0.48715,0.54491,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.88719,2.99287,1.43977,-0.7331,0.47751,0.54298,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.84648,2.99117,1.44155,-0.72461,0.46946,0.53804,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.80177,2.98825,1.44264,-0.71662,0.46347,0.53078,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75617,2.98438,1.44283,-0.70924,0.4598,0.52202,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.71277,2.97989,1.44193,-0.7025,0.45857,0.51262,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.67451,2.97515,1.43985,-0.69642,0.45973,0.50341,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.64395,2.97057,1.43658,-0.69094,0.46312,0.4951,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.62315,2.96652,1.43216,-0.68597,0.46844,0.48827,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61358,2.96334,1.4267,-0.68139,0.4753,0.48337,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.616,2.96129,1.42038,-0.67705,0.48321,0.48063,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.63048,2.96058,1.41342,-0.67281,0.49162,0.48019,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.65639,2.96132,1.40612,-0.66852,0.49992,0.48203,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.69243,2.96354,1.39879,-0.66405,0.50752,0.48603,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7368,2.96717,1.39175,-0.65931,0.51384,0.49197,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78721,2.97208,1.38531,-0.65421,0.51834,0.49959,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8411,2.97808,1.37975,-0.64871,0.52058,0.50856,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.89571,2.98492,1.3753,-0.64281,0.5202,0.51853,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.94826,2.99229,1.37211,-0.63651,0.51699,0.52912,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.99607,2.9999,1.3703,-0.62987,0.51087,0.53994,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03672,3.00742,1.36991,-0.62295,0.50196,0.55057,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.06814,3.01456,1.37096,-0.61584,0.49053,0.56059,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0888,3.02104,1.37338,-0.60865,0.47706,0.56958,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.09773,3.02666,1.37708,-0.6015,0.46216,0.57711,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.09463,3.03129,1.38187,-0.59452,0.44656,0.58284,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.07987,3.03488,1.3875,-0.58785,0.43109,0.58649,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
