Tiempo;Evento
1.88;Posición inicial
4.47;< Contacto inicial izquierdo
4.51;> Despegue derecho
4.94;< Contacto inicial derecho
5;> Despegue izquierdo
5.4;< Contacto inicial izquierdo
5.45;> Despegue derecho
5.83;< Contacto inicial derecho
5.89;> Despegue izquierdo
6.28;< Contacto inicial izquierdo
6.33;> Despegue derecho
6.73;< Contacto inicial derecho
6.79;> Despegue izquierdo
7.16;< Contacto inicial izquierdo
7.21;> Despegue derecho
7.63;< Contacto inicial derecho
7.69;> Despegue izquierdo
8.06;< Contacto inicial izquierdo
8.11;> Despegue derecho
8.52;< Contacto inicial derecho
8.58;> Despegue izquierdo
8.94;< Contacto inicial izquierdo
9;> Despegue derecho
9.43;< Contacto inicial derecho
9.5;> Despegue izquierdo
9.86;< Contacto inicial izquierdo
9.92;> Despegue derecho
10.33;< Contacto inicial derecho
10.4;> Despegue izquierdo
10.78;< Contacto inicial izquierdo
10.84;> Despegue derecho
11.27;< Contacto inicial derecho
11.33;> Despegue izquierdo
11.7;< Contacto inicial izquierdo
11.76;> Despegue derecho
12.17;< Contacto inicial derecho
12.24;> Despegue izquierdo
12.62;< Contacto inicial izquierdo
12.68;> Despegue derecho
13.1;< Contacto inicial derecho
13.16;> Despegue izquierdo
13.53;< Contacto inicial izquierdo
13.59;> Despegue derecho
14.03;< Contacto inicial derecho
14.09;> Despegue izquierdo
14.37;< Contacto inicial izquierdo
14.49;> Despegue derecho
14.81;< Contacto inicial derecho
15.05;> Despegue izquierdo
15.33;< Contacto inicial izquierdo
15.45;> Despegue derecho
16.16;< Contacto inicial derecho
16.21;> Despegue izquierdo
16.65;< Contacto inicial izquierdo
16.7;> Despegue derecho
17.12;< Contacto inicial derecho
17.17;> Despegue izquierdo
17.57;< Contacto inicial izquierdo
17.62;> Despegue derecho
18.01;< Contacto inicial derecho
18.07;> Despegue izquierdo
18.46;< Contacto inicial izquierdo
18.51;> Despegue derecho
18.91;< Contacto inicial derecho
18.97;> Despegue izquierdo
19.37;< Contacto inicial izquierdo
19.43;> Despegue derecho
19.84;< Contacto inicial derecho
19.9;> Despegue izquierdo
20.3;< Contacto inicial izquierdo
20.36;> Despegue derecho
20.77;< Contacto inicial derecho
20.83;> Despegue izquierdo
21.2;< Contacto inicial izquierdo
21.26;> Despegue derecho
21.69;< Contacto inicial derecho
21.75;> Despegue izquierdo
22.14;< Contacto inicial izquierdo
22.2;> Despegue derecho
22.64;< Contacto inicial derecho
22.7;> Despegue izquierdo
23.11;< Contacto inicial izquierdo
23.17;> Despegue derecho
23.58;< Contacto inicial derecho
23.64;> Despegue izquierdo
24.04;< Contacto inicial izquierdo
24.1;> Despegue derecho
24.51;< Contacto inicial derecho
24.58;> Despegue izquierdo
25.01;< Contacto inicial izquierdo
25.07;> Despegue derecho
25.48;< Contacto inicial derecho
25.55;> Despegue izquierdo
25.96;< Contacto inicial izquierdo
26.04;> Despegue derecho
26.42;< Contacto inicial derecho
26.52;> Despegue izquierdo
26.83;< Contacto inicial izquierdo
26.9;> Despegue derecho
27.22;< Contacto inicial derecho
27.23;> Despegue izquierdo
27.85;< Contacto inicial izquierdo
27.88;> Despegue derecho
28.33;< Contacto inicial derecho
28.38;> Despegue izquierdo
28.81;< Contacto inicial izquierdo
28.85;> Despegue derecho
29.24;< Contacto inicial derecho
29.3;> Despegue izquierdo
29.7;< Contacto inicial izquierdo
29.75;> Despegue derecho
30.13;< Contacto inicial derecho
30.2;> Despegue izquierdo
30.59;< Contacto inicial izquierdo
30.64;> Despegue derecho
31.03;< Contacto inicial derecho
31.09;> Despegue izquierdo
31.5;< Contacto inicial izquierdo
31.55;> Despegue derecho
31.95;< Contacto inicial derecho
32.01;> Despegue izquierdo
32.41;< Contacto inicial izquierdo
32.47;> Despegue derecho
32.85;< Contacto inicial derecho
32.92;> Despegue izquierdo
33.33;< Contacto inicial izquierdo
33.39;> Despegue derecho
33.78;< Contacto inicial derecho
33.85;> Despegue izquierdo
34.25;< Contacto inicial izquierdo
34.31;> Despegue derecho
34.73;< Contacto inicial derecho
34.79;> Despegue izquierdo
35.2;< Contacto inicial izquierdo
35.26;> Despegue derecho
35.67;< Contacto inicial derecho
35.73;> Despegue izquierdo
36.15;< Contacto inicial izquierdo
36.21;> Despegue derecho
36.61;< Contacto inicial derecho
36.68;> Despegue izquierdo
37.11;< Contacto inicial izquierdo
37.17;> Despegue derecho
37.59;< Contacto inicial derecho
37.66;> Despegue izquierdo
38.05;< Contacto inicial izquierdo
38.13;> Despegue derecho
38.42;< Contacto inicial derecho
38.57;> Despegue izquierdo
39.07;< Contacto inicial izquierdo
39.11;> Despegue derecho
39.59;< Contacto inicial derecho
39.62;> Despegue izquierdo
40.11;< Contacto inicial izquierdo
40.15;> Despegue derecho
40.56;< Contacto inicial derecho
40.62;> Despegue izquierdo
41.03;< Contacto inicial izquierdo
41.08;> Despegue derecho
41.46;< Contacto inicial derecho
41.53;> Despegue izquierdo
41.92;< Contacto inicial izquierdo
41.97;> Despegue derecho
42.37;< Contacto inicial derecho
42.43;> Despegue izquierdo
42.83;< Contacto inicial izquierdo
42.89;> Despegue derecho
43.28;< Contacto inicial derecho
43.35;> Despegue izquierdo
43.76;< Contacto inicial izquierdo
43.82;> Despegue derecho
44.22;< Contacto inicial derecho
44.28;> Despegue izquierdo
44.67;< Contacto inicial izquierdo
44.73;> Despegue derecho
45.13;< Contacto inicial derecho
45.19;> Despegue izquierdo
45.59;< Contacto inicial izquierdo
45.65;> Despegue derecho
46.06;< Contacto inicial derecho
46.12;> Despegue izquierdo
46.53;< Contacto inicial izquierdo
46.59;> Despegue derecho
47.01;< Contacto inicial derecho
47.07;> Despegue izquierdo
47.46;< Contacto inicial izquierdo
47.52;> Despegue derecho
47.94;< Contacto inicial derecho
48;> Despegue izquierdo
48.41;< Contacto inicial izquierdo
48.47;> Despegue derecho
48.88;< Contacto inicial derecho
48.95;> Despegue izquierdo
49.36;< Contacto inicial izquierdo
49.43;> Despegue derecho
49.87;< Contacto inicial derecho
49.94;> Despegue izquierdo
50.28;< Contacto inicial izquierdo
50.38;> Despegue derecho
50.52;< Contacto inicial derecho
50.68;> Despegue izquierdo
51.39;< Contacto inicial izquierdo
51.42;> Despegue derecho
51.86;< Contacto inicial derecho
51.91;> Despegue izquierdo
52.34;< Contacto inicial izquierdo
52.39;> Despegue derecho
52.81;< Contacto inicial derecho
52.87;> Despegue izquierdo
53.27;< Contacto inicial izquierdo
53.32;> Despegue derecho
53.71;< Contacto inicial derecho
53.77;> Despegue izquierdo
54.16;< Contacto inicial izquierdo
54.22;> Despegue derecho
54.62;< Contacto inicial derecho
54.69;> Despegue izquierdo
55.09;< Contacto inicial izquierdo
55.15;> Despegue derecho
55.56;< Contacto inicial derecho
55.62;> Despegue izquierdo
56.02;< Contacto inicial izquierdo
56.08;> Despegue derecho
56.47;< Contacto inicial derecho
56.54;> Despegue izquierdo
56.94;< Contacto inicial izquierdo
57;> Despegue derecho
57.42;< Contacto inicial derecho
57.48;> Despegue izquierdo
57.89;< Contacto inicial izquierdo
57.95;> Despegue derecho
58.36;< Contacto inicial derecho
58.43;> Despegue izquierdo
58.83;< Contacto inicial izquierdo
58.89;> Despegue derecho
59.29;< Contacto inicial derecho
59.36;> Despegue izquierdo
59.76;< Contacto inicial izquierdo
59.83;> Despegue derecho
60.22;< Contacto inicial derecho
60.29;> Despegue izquierdo
60.71;< Contacto inicial izquierdo
60.78;> Despegue derecho
61.19;< Contacto inicial derecho
61.26;> Despegue izquierdo
61.66;< Contacto inicial izquierdo
61.73;> Despegue derecho
62.13;< Contacto inicial derecho
62.22;> Despegue izquierdo
62.83;< Contacto inicial derecho
62.94;> Despegue izquierdo
63.64;< Contacto inicial izquierdo
63.68;> Despegue derecho
64.13;< Contacto inicial derecho
64.18;> Despegue izquierdo
64.6;< Contacto inicial izquierdo
64.65;> Despegue derecho
65.06;< Contacto inicial derecho
65.11;> Despegue izquierdo
65.48;< Contacto inicial izquierdo
65.54;> Despegue derecho
65.93;< Contacto inicial derecho
65.99;> Despegue izquierdo
66.2;< Contacto inicial izquierdo
66.32;> Despegue derecho
66.89;< Contacto inicial izquierdo
