Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,1.53566,0.00000,-0.06792,0.00000,-0.71840,0.00000,-0.69257,0.00000,-0.42409,0.00000,0.16887
0.01000,0.01000,1.52450,0.01000,-0.06489,0.01000,-0.71509,0.01000,-0.69262,0.01000,-0.42345,0.01000,0.17067
0.02000,0.02000,1.51198,0.02000,-0.06239,0.02000,-0.71146,0.02000,-0.69282,0.02000,-0.42194,0.02000,0.17204
0.03000,0.03000,1.49849,0.03000,-0.06072,0.03000,-0.70761,0.03000,-0.69319,0.03000,-0.41935,0.03000,0.17280
0.04001,0.04000,1.48447,0.04000,-0.06019,0.04000,-0.70366,0.04000,-0.69370,0.04000,-0.41553,0.04000,0.17280
0.05001,0.05000,1.47043,0.05000,-0.06104,0.05000,-0.69971,0.05000,-0.69435,0.05000,-0.41040,0.05000,0.17192
0.06001,0.06000,1.45683,0.06000,-0.06344,0.06000,-0.69585,0.06000,-0.69512,0.06000,-0.40398,0.06000,0.17005
0.07001,0.07000,1.44408,0.07000,-0.06748,0.07000,-0.69214,0.07000,-0.69599,0.07000,-0.39644,0.07000,0.16705
0.08001,0.08000,1.43247,0.08000,-0.07319,0.08000,-0.68864,0.08000,-0.69697,0.08000,-0.38807,0.08000,0.16276
0.09001,0.09000,1.42218,0.09000,-0.08055,0.09000,-0.68539,0.09000,-0.69811,0.09000,-0.37926,0.09000,0.15699
0.10001,0.10000,1.41322,0.10000,-0.08947,0.10000,-0.68241,0.10000,-0.69948,0.10000,-0.37039,0.10000,0.14951
0.11002,0.11000,1.40551,0.11000,-0.09982,0.11000,-0.67973,0.11000,-0.70118,0.11000,-0.36186,0.11000,0.14017
0.12002,0.12000,1.39881,0.12000,-0.11142,0.12000,-0.67735,0.12000,-0.70333,0.12000,-0.35394,0.12000,0.12888
0.13002,0.13000,1.39283,0.13000,-0.12400,0.13000,-0.67525,0.13000,-0.70604,0.13000,-0.34678,0.13000,0.11565
0.14002,0.14000,1.38723,0.14000,-0.13721,0.14000,-0.67340,0.14000,-0.70940,0.14000,-0.34039,0.14000,0.10067
0.15002,0.15000,1.38170,0.15000,-0.15062,0.15000,-0.67176,0.15000,-0.71347,0.15000,-0.33471,0.15000,0.08422
0.16002,0.16000,1.37596,0.16000,-0.16374,0.16000,-0.67027,0.16000,-0.71824,0.16000,-0.32960,0.16000,0.06669
0.17002,0.17000,1.36985,0.17000,-0.17602,0.17000,-0.66885,0.17000,-0.72366,0.17000,-0.32494,0.17000,0.04852
