Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.40169,0.00000,0.13352,0.00000,-0.16415,0.00000,-0.14458,0.00000,0.27385,0.00000,-0.02771
0.01001,0.01000,-0.41175,0.01000,0.13289,0.01000,-0.16445,0.01000,-0.14755,0.01000,0.29050,0.01000,-0.02955
0.02001,0.02000,-0.42281,0.02000,0.13258,0.02000,-0.16474,0.02000,-0.15094,0.02000,0.30974,0.02000,-0.03168
0.03002,0.03000,-0.43450,0.03000,0.13262,0.03000,-0.16489,0.03000,-0.15465,0.03000,0.33128,0.03000,-0.03409
0.04002,0.04000,-0.44642,0.04000,0.13304,0.04000,-0.16472,0.04000,-0.15852,0.04000,0.35478,0.04000,-0.03673
0.05003,0.05000,-0.45822,0.05000,0.13379,0.05000,-0.16398,0.05000,-0.16238,0.05000,0.37991,0.05000,-0.03958
0.06003,0.06000,-0.46958,0.06000,0.13479,0.06000,-0.16240,0.06000,-0.16602,0.06000,0.40641,0.06000,-0.04261
0.07004,0.07000,-0.48028,0.07000,0.13592,0.07000,-0.15966,0.07000,-0.16929,0.07000,0.43409,0.07000,-0.04583
0.08005,0.08000,-0.49018,0.08000,0.13704,0.08000,-0.15545,0.08000,-0.17201,0.08000,0.46281,0.08000,-0.04924
0.09005,0.09000,-0.49919,0.09000,0.13802,0.09000,-0.14949,0.09000,-0.17408,0.09000,0.49240,0.09000,-0.05287
0.10006,0.10000,-0.50723,0.10000,0.13874,0.10000,-0.14159,0.10000,-0.17543,0.10000,0.52260,0.10000,-0.05675
0.11006,0.11000,-0.51414,0.11000,0.13916,0.11000,-0.13166,0.11000,-0.17601,0.11000,0.55300,0.11000,-0.06091
0.12007,0.12000,-0.51972,0.12000,0.13925,0.12000,-0.11973,0.12000,-0.17583,0.12000,0.58295,0.12000,-0.06537
