Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.01537,0.00000,-0.02059,0.00000,-0.06300,0.00000,-0.02612,0.00000,0.48018,0.00000,0.17750
0.01000,0.01000,0.01555,0.01000,-0.02212,0.01000,-0.06242,0.01000,-0.02543,0.01000,0.48166,0.01000,0.18044
0.02000,0.02000,0.01555,0.02000,-0.02353,0.02000,-0.06173,0.02000,-0.02478,0.02000,0.48322,0.02000,0.18356
0.03000,0.03000,0.01530,0.03000,-0.02473,0.03000,-0.06095,0.03000,-0.02422,0.03000,0.48481,0.03000,0.18677
0.04001,0.04000,0.01474,0.04000,-0.02563,0.04000,-0.06011,0.04000,-0.02381,0.04000,0.48642,0.04000,0.18996
0.05001,0.05000,0.01384,0.05000,-0.02619,0.05000,-0.05926,0.05000,-0.02357,0.05000,0.48808,0.05000,0.19309
0.06001,0.06000,0.01258,0.06000,-0.02643,0.06000,-0.05844,0.06000,-0.02354,0.06000,0.48980,0.06000,0.19613
0.07001,0.07000,0.01095,0.07000,-0.02639,0.07000,-0.05771,0.07000,-0.02371,0.07000,0.49165,0.07000,0.19911
0.08001,0.08000,0.00898,0.08000,-0.02617,0.08000,-0.05710,0.08000,-0.02408,0.08000,0.49370,0.08000,0.20208
0.09001,0.09000,0.00673,0.09000,-0.02587,0.09000,-0.05664,0.09000,-0.02460,0.09000,0.49600,0.09000,0.20512
0.10002,0.10000,0.00428,0.10000,-0.02562,0.10000,-0.05633,0.10000,-0.02525,0.10000,0.49859,0.10000,0.20828
0.11002,0.11000,0.00175,0.11000,-0.02552,0.11000,-0.05616,0.11000,-0.02596,0.11000,0.50148,0.11000,0.21161
0.12002,0.12000,-0.00075,0.12000,-0.02565,0.12000,-0.05609,0.12000,-0.02668,0.12000,0.50463,0.12000,0.21512
0.13002,0.13000,-0.00308,0.13000,-0.02605,0.13000,-0.05605,0.13000,-0.02738,0.13000,0.50797,0.13000,0.21876
0.14002,0.14000,-0.00514,0.14000,-0.02672,0.14000,-0.05598,0.14000,-0.02799,0.14000,0.51140,0.14000,0.22247
0.15002,0.15000,-0.00681,0.15000,-0.02761,0.15000,-0.05582,0.15000,-0.02849,0.15000,0.51477,0.15000,0.22616
0.16002,0.16000,-0.00802,0.16000,-0.02865,0.16000,-0.05551,0.16000,-0.02885,0.16000,0.51792,0.16000,0.22973
0.17003,0.17000,-0.00872,0.17000,-0.02974,0.17000,-0.05500,0.17000,-0.02905,0.17000,0.52068,0.17000,0.23307
0.18003,0.18000,-0.00890,0.18000,-0.03077,0.18000,-0.05428,0.18000,-0.02910,0.18000,0.52288,0.18000,0.23608
0.19003,0.19000,-0.00860,0.19000,-0.03168,0.19000,-0.05332,0.19000,-0.02899,0.19000,0.52439,0.19000,0.23867
