Tiempo;Evento
2.82;Posición inicial
5.58;< Contacto inicial derecho
5.63;> Despegue izquierdo
6.05;< Contacto inicial izquierdo
6.1;> Despegue derecho
6.56;< Contacto inicial derecho
6.61;> Despegue izquierdo
7;< Contacto inicial izquierdo
7.05;> Despegue derecho
7.52;< Contacto inicial derecho
7.57;> Despegue izquierdo
7.96;< Contacto inicial izquierdo
8.01;> Despegue derecho
8.46;< Contacto inicial derecho
8.51;> Despegue izquierdo
8.91;< Contacto inicial izquierdo
8.97;> Despegue derecho
9.43;< Contacto inicial derecho
9.48;> Despegue izquierdo
9.89;< Contacto inicial izquierdo
9.95;> Despegue derecho
10.41;< Contacto inicial derecho
10.46;> Despegue izquierdo
10.86;< Contacto inicial izquierdo
10.92;> Despegue derecho
11.39;< Contacto inicial derecho
11.44;> Despegue izquierdo
11.85;< Contacto inicial izquierdo
11.91;> Despegue derecho
12.38;< Contacto inicial derecho
12.43;> Despegue izquierdo
12.84;< Contacto inicial izquierdo
12.9;> Despegue derecho
13.37;< Contacto inicial derecho
13.42;> Despegue izquierdo
13.84;< Contacto inicial izquierdo
13.9;> Despegue derecho
14.36;< Contacto inicial derecho
14.41;> Despegue izquierdo
14.82;< Contacto inicial izquierdo
14.87;> Despegue derecho
15.35;< Contacto inicial derecho
15.41;> Despegue izquierdo
15.78;< Contacto inicial izquierdo
15.86;> Despegue derecho
16.3;< Contacto inicial derecho
16.31;< Contacto inicial izquierdo
16.37;> Despegue derecho
16.37;> Despegue izquierdo
17.51;< Contacto inicial derecho
17.58;> Despegue izquierdo
18.11;< Contacto inicial izquierdo
18.16;> Despegue derecho
18.68;< Contacto inicial derecho
18.74;> Despegue izquierdo
19.15;< Contacto inicial izquierdo
19.2;> Despegue derecho
19.69;< Contacto inicial derecho
19.74;> Despegue izquierdo
20.15;< Contacto inicial izquierdo
20.2;> Despegue derecho
20.69;< Contacto inicial derecho
20.74;> Despegue izquierdo
21.15;< Contacto inicial izquierdo
21.21;> Despegue derecho
21.7;< Contacto inicial derecho
21.75;> Despegue izquierdo
22.17;< Contacto inicial izquierdo
22.22;> Despegue derecho
22.71;< Contacto inicial derecho
22.77;> Despegue izquierdo
23.17;< Contacto inicial izquierdo
23.23;> Despegue derecho
23.71;< Contacto inicial derecho
