Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.21774,0.00000,0.14666,0.00000,0.61318,0.00000,6.84647,0.00000,0.06716,0.00000,0.98966
0.01000,0.01000,-0.19824,0.01000,0.09156,0.01000,0.60402,0.01000,6.66344,0.01000,0.09140,0.01000,0.88243
0.02000,0.02000,-0.17804,0.02000,0.03307,0.02000,0.59491,0.02000,6.43788,0.02000,0.11796,0.02000,0.75563
0.03000,0.03000,-0.15811,0.03000,-0.02694,0.03000,0.58614,0.03000,6.17014,0.03000,0.14587,0.03000,0.61209
0.04001,0.04000,-0.13948,0.04000,-0.08666,0.04000,0.57785,0.04000,5.86222,0.04000,0.17405,0.04000,0.45616
0.05001,0.05000,-0.12306,0.05000,-0.14447,0.05000,0.56998,0.05000,5.51766,0.05000,0.20138,0.05000,0.29365
0.06001,0.06000,-0.10960,0.06000,-0.19896,0.06000,0.56226,0.06000,5.14119,0.06000,0.22682,0.06000,0.13175
0.07001,0.07000,-0.09959,0.07000,-0.24884,0.07000,0.55427,0.07000,4.73852,0.07000,0.24953,0.07000,-0.02122
0.08001,0.08000,-0.09328,0.08000,-0.29274,0.08000,0.54547,0.08000,4.31609,0.08000,0.26889,0.08000,-0.15605
0.09001,0.09000,-0.09066,0.09000,-0.32910,0.09000,0.53533,0.09000,3.88077,0.09000,0.28458,0.09000,-0.26314
0.10001,0.10000,-0.09154,0.10000,-0.35612,0.10000,0.52344,0.10000,3.43981,0.10000,0.29659,0.10000,-0.33295
0.11002,0.11000,-0.09562,0.11000,-0.37174,0.11000,0.50957,0.11000,3.00063,0.11000,0.30520,0.11000,-0.35677
0.12002,0.12000,-0.10253,0.12000,-0.37385,0.12000,0.49375,0.12000,2.57070,0.12000,0.31090,0.12000,-0.32752
