Tiempo;Evento
2.93;Posición inicial
6.63;< Contacto inicial derecho
6.7;> Despegue izquierdo
7.25;< Contacto inicial izquierdo
7.31;> Despegue derecho
7.82;< Contacto inicial derecho
7.89;> Despegue izquierdo
8.36;< Contacto inicial izquierdo
8.44;> Despegue derecho
8.94;< Contacto inicial derecho
9.02;> Despegue izquierdo
9.5;< Contacto inicial izquierdo
9.57;> Despegue derecho
10.1;< Contacto inicial derecho
10.18;> Despegue izquierdo
10.66;< Contacto inicial izquierdo
10.73;> Despegue derecho
11.21;< Contacto inicial derecho
11.3;> Despegue izquierdo
11.77;< Contacto inicial izquierdo
11.85;> Despegue derecho
12.37;< Contacto inicial derecho
12.44;> Despegue izquierdo
12.89;< Contacto inicial izquierdo
12.96;> Despegue derecho
13.47;< Contacto inicial derecho
13.55;> Despegue izquierdo
14.02;< Contacto inicial izquierdo
14.09;> Despegue derecho
14.61;< Contacto inicial derecho
14.69;> Despegue izquierdo
15.16;< Contacto inicial izquierdo
15.25;> Despegue derecho
15.74;< Contacto inicial derecho
15.83;> Despegue izquierdo
16.18;< Contacto inicial izquierdo
16.28;> Despegue derecho
16.42;< Contacto inicial derecho
16.63;> Despegue izquierdo
17.43;< Contacto inicial izquierdo
17.46;> Despegue derecho
18.23;< Contacto inicial derecho
18.29;> Despegue izquierdo
18.8;< Contacto inicial izquierdo
18.87;> Despegue derecho
19.44;< Contacto inicial derecho
19.51;> Despegue izquierdo
19.95;< Contacto inicial izquierdo
20.02;> Despegue derecho
20.55;< Contacto inicial derecho
20.62;> Despegue izquierdo
21.1;< Contacto inicial izquierdo
21.17;> Despegue derecho
21.7;< Contacto inicial derecho
21.77;> Despegue izquierdo
22.2;< Contacto inicial izquierdo
22.27;> Despegue derecho
22.8;< Contacto inicial derecho
22.88;> Despegue izquierdo
23.34;< Contacto inicial izquierdo
23.41;> Despegue derecho
23.94;< Contacto inicial derecho
24.02;> Despegue izquierdo
24.55;< Contacto inicial izquierdo
24.62;> Despegue derecho
25.16;< Contacto inicial derecho
25.23;> Despegue izquierdo
25.68;< Contacto inicial izquierdo
25.75;> Despegue derecho
26.27;< Contacto inicial derecho
26.35;> Despegue izquierdo
26.83;< Contacto inicial izquierdo
26.91;> Despegue derecho
27.49;< Contacto inicial derecho
27.57;> Despegue izquierdo
28.07;< Contacto inicial izquierdo
28.19;> Despegue derecho
29.75;< Contacto inicial izquierdo
29.79;> Despegue derecho
30.53;< Contacto inicial derecho
30.6;> Despegue izquierdo
31.14;< Contacto inicial izquierdo
31.2;> Despegue derecho
31.72;< Contacto inicial derecho
31.79;> Despegue izquierdo
32.25;< Contacto inicial izquierdo
32.32;> Despegue derecho
32.82;< Contacto inicial derecho
32.89;> Despegue izquierdo
33.35;< Contacto inicial izquierdo
33.43;> Despegue derecho
33.96;< Contacto inicial derecho
34.04;> Despegue izquierdo
34.56;< Contacto inicial izquierdo
34.63;> Despegue derecho
35.16;< Contacto inicial derecho
35.24;> Despegue izquierdo
35.71;< Contacto inicial izquierdo
35.78;> Despegue derecho
36.33;< Contacto inicial derecho
36.41;> Despegue izquierdo
36.87;< Contacto inicial izquierdo
36.94;> Despegue derecho
37.49;< Contacto inicial derecho
37.56;> Despegue izquierdo
38;< Contacto inicial izquierdo
38.07;> Despegue derecho
38.58;< Contacto inicial derecho
38.66;> Despegue izquierdo
39.12;< Contacto inicial izquierdo
39.2;> Despegue derecho
39.75;< Contacto inicial derecho
39.84;> Despegue izquierdo
40.29;< Contacto inicial izquierdo
40.39;> Despegue derecho
40.91;< Contacto inicial derecho
41.04;> Despegue izquierdo
41.63;< Contacto inicial izquierdo
41.68;> Despegue derecho
42.56;< Contacto inicial derecho
42.63;> Despegue izquierdo
43.2;< Contacto inicial izquierdo
43.27;> Despegue derecho
43.85;< Contacto inicial derecho
43.92;> Despegue izquierdo
44.38;< Contacto inicial izquierdo
44.45;> Despegue derecho
45;< Contacto inicial derecho
45.08;> Despegue izquierdo
45.55;< Contacto inicial izquierdo
45.62;> Despegue derecho
46.16;< Contacto inicial derecho
46.24;> Despegue izquierdo
46.7;< Contacto inicial izquierdo
46.78;> Despegue derecho
47.4;< Contacto inicial derecho
47.47;> Despegue izquierdo
47.95;< Contacto inicial izquierdo
48.04;> Despegue derecho
48.67;< Contacto inicial derecho
48.75;> Despegue izquierdo
49.26;< Contacto inicial izquierdo
49.33;> Despegue derecho
49.94;< Contacto inicial derecho
50.01;> Despegue izquierdo
50.5;< Contacto inicial izquierdo
50.58;> Despegue derecho
51.16;< Contacto inicial derecho
51.24;> Despegue izquierdo
51.78;< Contacto inicial izquierdo
51.86;> Despegue derecho
52.44;< Contacto inicial derecho
52.52;> Despegue izquierdo
52.89;< Contacto inicial izquierdo
53.15;> Despegue derecho
55.41;< Contacto inicial izquierdo
55.48;> Despegue derecho
56.06;< Contacto inicial derecho
56.14;> Despegue izquierdo
56.7;< Contacto inicial izquierdo
56.77;> Despegue derecho
57.32;< Contacto inicial derecho
57.4;> Despegue izquierdo
57.9;< Contacto inicial izquierdo
57.97;> Despegue derecho
58.54;< Contacto inicial derecho
58.62;> Despegue izquierdo
59.1;< Contacto inicial izquierdo
59.17;> Despegue derecho
59.7;< Contacto inicial derecho
59.77;> Despegue izquierdo
60.24;< Contacto inicial izquierdo
60.32;> Despegue derecho
60.87;< Contacto inicial derecho
60.96;> Despegue izquierdo
61.47;< Contacto inicial izquierdo
61.55;> Despegue derecho
62.16;< Contacto inicial derecho
62.24;> Despegue izquierdo
62.74;< Contacto inicial izquierdo
62.81;> Despegue derecho
63.33;< Contacto inicial derecho
63.41;> Despegue izquierdo
63.9;< Contacto inicial izquierdo
63.97;> Despegue derecho
64.49;< Contacto inicial derecho
64.58;> Despegue izquierdo
65.05;< Contacto inicial izquierdo
65.14;> Despegue derecho
65.88;< Contacto inicial derecho
66.13;> Despegue izquierdo
69.43;< Contacto inicial izquierdo
69.47;> Despegue derecho
