Tiempo,Flexo-extensión torso_X,Flexo-extensión torso_Y,Flexión lateral torso_X,Flexión lateral torso_Y,Rotación torso_X,Rotación torso_Y,Inclinación torso_X,Inclinación torso_Y
0.00000,0.00000,2.02189,0.00000,-0.52603,0.00000,-0.74277,0.00000,2.08216
0.01000,0.01000,2.03055,0.01000,-0.52047,0.01000,-0.73171,0.01000,2.08964
0.02000,0.02000,2.04213,0.02000,-0.51219,0.02000,-0.71872,0.02000,2.09949
0.03000,0.03000,2.05653,0.03000,-0.50098,0.03000,-0.70402,0.03000,2.11158
0.04001,0.04000,2.07338,0.04000,-0.48680,0.04000,-0.68792,0.04000,2.12557
0.05001,0.05000,2.09199,0.05000,-0.46986,0.05000,-0.67079,0.05000,2.14080
0.06001,0.06000,2.11135,0.06000,-0.45062,0.06000,-0.65305,0.06000,2.15637
0.07001,0.07000,2.13012,0.07000,-0.42974,0.07000,-0.63507,0.07000,2.17110
0.08001,0.08000,2.14678,0.08000,-0.40810,0.08000,-0.61723,0.08000,2.18364
0.09001,0.09000,2.15971,0.09000,-0.38665,0.09000,-0.59984,0.09000,2.19257
0.10001,0.10000,2.16737,0.10000,-0.36637,0.10000,-0.58319,0.10000,2.19652
0.11002,0.11000,2.16847,0.11000,-0.34808,0.11000,-0.56752,0.11000,2.19439
0.12002,0.12000,2.16220,0.12000,-0.33245,0.12000,-0.55306,0.12000,2.18545
0.13002,0.13000,2.14830,0.13000,-0.31983,0.13000,-0.53996,0.13000,2.16953
0.14002,0.14000,2.12721,0.14000,-0.31031,0.14000,-0.52838,0.14000,2.14705
0.15002,0.15000,2.10002,0.15000,-0.30366,0.15000,-0.51841,0.15000,2.11905
0.16002,0.16000,2.06841,0.16000,-0.29943,0.16000,-0.51010,0.16000,2.08710
0.17002,0.17000,2.03445,0.17000,-0.29699,0.17000,-0.50348,0.17000,2.05316
0.18003,0.18000,2.00044,0.18000,-0.29564,0.18000,-0.49856,0.18000,2.01938
0.19003,0.19000,1.96867,0.19000,-0.29464,0.19000,-0.49531,0.19000,1.98792
0.20003,0.20000,1.94123,0.20000,-0.29338,0.20000,-0.49371,0.20000,1.96070
0.21003,0.21000,1.91975,0.21000,-0.29137,0.21000,-0.49373,0.21000,1.93930
0.22003,0.22000,1.90532,0.22000,-0.28830,0.22000,-0.49529,0.22000,1.92472
0.23003,0.23000,1.89837,0.23000,-0.28410,0.23000,-0.49825,0.23000,1.91738
0.24003,0.24000,1.89864,0.24000,-0.27888,0.24000,-0.50237,0.24000,1.91703
