Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.482431	0.513135	0.520815	0.482395	0.485576	0.517366	0.517013	0.478796	0.489236	0.519751	0.510395	0.479586	0.48463	0.515974	0.516773	0.481508	0.484292	0.517608	0.519694	0.476929	0.482831	0.524955	0.516534	0.473803	0.483984	0.513423	0.515904	0.485797	0.481122	0.514249	0.520271	0.483102	-0.0274122	0.702422	0.0319039	0.710517	-0.00950478	0.705501	0.0223021	0.708295	-0.0153452	0.705748	0.0232719	0.707915	0.705168	0.0155833	0.708448	-0.0244501	0.705115	0.0201044	0.708266	-0.0277286	0.706139	0.0236636	0.707111	-0.0283011	0.478224	0.517328	0.524007	0.478633
0.01	0.482425	0.51311	0.520862	0.482377	0.485567	0.517371	0.517043	0.478768	0.489271	0.519817	0.510301	0.479581	0.484625	0.515994	0.516779	0.481485	0.484312	0.517622	0.519687	0.476902	0.482872	0.525003	0.516478	0.473768	0.483981	0.513457	0.515915	0.485752	0.481166	0.514263	0.520276	0.483038	-0.0273864	0.702438	0.0318571	0.710504	-0.00918204	0.705527	0.0222074	0.708275	-0.0152443	0.705781	0.0232657	0.707884	0.705195	0.0154963	0.708422	-0.0244521	0.705136	0.0202368	0.708236	-0.0278678	0.706055	0.0236272	0.707196	-0.0283113	0.478252	0.517411	0.524002	0.478522
0.02	0.48242	0.513093	0.520901	0.482357	0.485576	0.517369	0.517058	0.478744	0.489297	0.51989	0.510217	0.479564	0.484615	0.516009	0.516792	0.481465	0.484335	0.517634	0.519695	0.476856	0.482894	0.52506	0.51644	0.473725	0.483967	0.513482	0.515931	0.485724	0.481197	0.514284	0.520297	0.482962	-0.0273691	0.702452	0.0318324	0.710492	-0.00887576	0.705556	0.0221202	0.708253	-0.0151214	0.705816	0.0232644	0.707852	0.705215	0.0154201	0.708404	-0.0244409	0.705148	0.0203475	0.708215	-0.0279775	0.705971	0.0236269	0.707278	-0.0283586	0.478305	0.517461	0.523962	0.478458
0.03	0.482423	0.513078	0.520935	0.482334	0.485572	0.51737	0.517067	0.478737	0.489316	0.519951	0.510159	0.47954	0.484607	0.516032	0.516797	0.481444	0.484368	0.517633	0.519684	0.476836	0.482937	0.525105	0.516397	0.473679	0.483957	0.513508	0.515948	0.485687	0.481229	0.514312	0.520318	0.482877	-0.027361	0.702456	0.0318521	0.710487	-0.00859478	0.705581	0.0220563	0.708233	-0.0150347	0.705843	0.023281	0.707826	0.705232	0.0153404	0.70839	-0.0244322	0.705143	0.0204531	0.708212	-0.0281014	0.705896	0.0236259	0.707351	-0.0283959	0.478337	0.517513	0.52394	0.478394
0.04	0.482433	0.51306	0.52096	0.482316	0.485573	0.517388	0.517077	0.478706	0.489336	0.52	0.510108	0.479521	0.484628	0.516041	0.516784	0.481426	0.484411	0.517618	0.519654	0.476841	0.482975	0.525152	0.516358	0.473629	0.483964	0.513539	0.515948	0.485647	0.481254	0.514349	0.520334	0.482797	-0.0273622	0.702455	0.031903	0.710486	-0.00834858	0.705612	0.0219987	0.708208	-0.0149824	0.705869	0.0232925	0.707801	0.705254	0.0152619	0.708369	-0.0244307	0.705139	0.0205598	0.708208	-0.0282401	0.70581	0.0235833	0.707439	-0.0283915	0.478368	0.517568	0.523922	0.478324
0.05	0.48244	0.513051	0.520979	0.482297	0.485575	0.517408	0.517095	0.478663	0.489366	0.520036	0.510062	0.479501	0.484658	0.516033	0.516766	0.481425	0.484454	0.517607	0.519624	0.476842	0.483012	0.525197	0.516329	0.473574	0.483986	0.513547	0.515923	0.485645	0.481276	0.514379	0.520352	0.482723	-0.0273612	0.702455	0.0319658	0.710484	-0.00812051	0.705637	0.0219618	0.708186	-0.0149249	0.705901	0.0232946	0.70777	0.705268	0.0151858	0.708356	-0.0244528	0.705142	0.020668	0.708196	-0.0283936	0.705719	0.0235144	0.707532	-0.0283767	0.478384	0.517631	0.523913	0.478249
0.06	0.482447	0.513038	0.521003	0.482279	0.485572	0.517417	0.517113	0.478637	0.48941	0.520047	0.510009	0.479499	0.484675	0.51603	0.516749	0.48143	0.484488	0.517591	0.519604	0.476846	0.483057	0.525234	0.516285	0.473534	0.484006	0.51356	0.515892	0.485643	0.481287	0.514407	0.520377	0.482655	-0.0273736	0.702457	0.0320335	0.710478	-0.00790956	0.705665	0.0219257	0.708162	-0.0148685	0.705932	0.0233075	0.70774	0.705274	0.0151413	0.708349	-0.0245015	0.705138	0.0208024	0.708188	-0.0285702	0.705643	0.0234628	0.707609	-0.0284028	0.478395	0.517691	0.523915	0.478172
0.07	0.482459	0.513031	0.521021	0.482254	0.485588	0.517412	0.517113	0.478626	0.48946	0.520049	0.509951	0.479508	0.484683	0.516026	0.516737	0.481437	0.484517	0.517587	0.51959	0.476837	0.483093	0.525269	0.51624	0.473507	0.484034	0.51356	0.515873	0.485636	0.481325	0.514414	0.520389	0.482597	-0.0273786	0.702451	0.0321077	0.71048	-0.00769463	0.70569	0.0218667	0.708141	-0.0148488	0.705963	0.0233257	0.707708	0.705284	0.0150939	0.70834	-0.0245443	0.705133	0.0209637	0.708181	-0.028754	0.705561	0.0234028	0.707692	-0.0284349	0.478388	0.517756	0.523941	0.478079
0.08	0.482441	0.513047	0.52105	0.482224	0.485621	0.517393	0.517113	0.478613	0.489507	0.520046	0.509898	0.479519	0.484696	0.516022	0.516721	0.481446	0.484505	0.517625	0.51959	0.476808	0.483134	0.525302	0.516204	0.47347	0.484054	0.51356	0.515856	0.485633	0.481369	0.514402	0.5204	0.482555	-0.0273952	0.702445	0.0321669	0.710483	-0.00749083	0.705719	0.0218065	0.708117	-0.0148301	0.705998	0.023348	0.707673	0.705301	0.0150342	0.708322	-0.0245981	0.705139	0.0211188	0.708164	-0.0289398	0.705467	0.0233612	0.707786	-0.0284708	0.47837	0.517819	0.523982	0.477984
0.09	0.48241	0.513077	0.521087	0.482183	0.485659	0.51737	0.517114	0.478599	0.489558	0.520048	0.509847	0.47952	0.484716	0.516015	0.516709	0.481446	0.484459	0.517703	0.51963	0.476726	0.483158	0.525347	0.516166	0.473435	0.484084	0.513552	0.515841	0.485629	0.481412	0.514383	0.520409	0.482522	-0.0274024	0.702447	0.0322168	0.710479	-0.00729485	0.705757	0.0217379	0.708082	-0.014794	0.706045	0.0233445	0.707628	0.70532	0.0149674	0.708303	-0.0246496	0.705149	0.021272	0.708141	-0.0291263	0.705369	0.0233388	0.707881	-0.0285384	0.478353	0.517875	0.524027	0.477891
