Tiempo;Evento
3.17;Posición inicial
5.55;< Contacto inicial izquierdo
5.64;> Despegue derecho
6.17;< Contacto inicial derecho
6.23;> Despegue izquierdo
6.69;< Contacto inicial izquierdo
6.78;> Despegue derecho
7.25;< Contacto inicial derecho
7.31;> Despegue izquierdo
7.77;< Contacto inicial izquierdo
7.85;> Despegue derecho
8.34;< Contacto inicial derecho
8.41;> Despegue izquierdo
8.87;< Contacto inicial izquierdo
8.96;> Despegue derecho
9.43;< Contacto inicial derecho
9.51;> Despegue izquierdo
10;< Contacto inicial izquierdo
10.1;> Despegue derecho
10.56;< Contacto inicial derecho
10.65;> Despegue izquierdo
11.16;< Contacto inicial izquierdo
11.25;> Despegue derecho
11.7;< Contacto inicial derecho
11.79;> Despegue izquierdo
12.31;< Contacto inicial izquierdo
12.4;> Despegue derecho
12.87;< Contacto inicial derecho
12.95;> Despegue izquierdo
13.45;< Contacto inicial izquierdo
13.54;> Despegue derecho
13.98;< Contacto inicial derecho
14.07;> Despegue izquierdo
14.57;< Contacto inicial izquierdo
14.66;> Despegue derecho
15.11;< Contacto inicial derecho
15.2;> Despegue izquierdo
15.71;< Contacto inicial izquierdo
15.8;> Despegue derecho
16.24;< Contacto inicial derecho
16.33;> Despegue izquierdo
16.85;< Contacto inicial izquierdo
16.94;> Despegue derecho
17.38;< Contacto inicial derecho
17.47;> Despegue izquierdo
17.6;< Contacto inicial izquierdo
17.92;> Despegue derecho
18.8;< Contacto inicial derecho
18.86;> Despegue izquierdo
19.49;< Contacto inicial izquierdo
19.58;> Despegue derecho
20.06;< Contacto inicial derecho
20.13;> Despegue izquierdo
20.66;< Contacto inicial izquierdo
20.74;> Despegue derecho
21.21;< Contacto inicial derecho
21.28;> Despegue izquierdo
21.79;< Contacto inicial izquierdo
21.89;> Despegue derecho
22.4;< Contacto inicial derecho
22.47;> Despegue izquierdo
22.99;< Contacto inicial izquierdo
23.08;> Despegue derecho
23.58;< Contacto inicial derecho
23.66;> Despegue izquierdo
24.16;< Contacto inicial izquierdo
24.26;> Despegue derecho
24.76;< Contacto inicial derecho
24.83;> Despegue izquierdo
25.31;< Contacto inicial izquierdo
25.41;> Despegue derecho
25.91;< Contacto inicial derecho
25.98;> Despegue izquierdo
26.46;< Contacto inicial izquierdo
26.55;> Despegue derecho
27.07;< Contacto inicial derecho
27.14;> Despegue izquierdo
27.64;< Contacto inicial izquierdo
27.73;> Despegue derecho
28.22;< Contacto inicial derecho
28.29;> Despegue izquierdo
28.78;< Contacto inicial izquierdo
28.88;> Despegue derecho
29.38;< Contacto inicial derecho
29.46;> Despegue izquierdo
29.97;< Contacto inicial izquierdo
30.06;> Despegue derecho
30.55;< Contacto inicial derecho
30.62;> Despegue izquierdo
31.12;< Contacto inicial izquierdo
31.23;> Despegue derecho
31.74;< Contacto inicial derecho
31.81;> Despegue izquierdo
32.34;< Contacto inicial izquierdo
32.43;> Despegue derecho
32.94;< Contacto inicial derecho
33.02;> Despegue izquierdo
33.67;< Contacto inicial izquierdo
33.88;> Despegue derecho
35.64;< Contacto inicial izquierdo
35.73;> Despegue derecho
36.23;< Contacto inicial derecho
36.29;> Despegue izquierdo
36.79;< Contacto inicial izquierdo
36.87;> Despegue derecho
37.32;< Contacto inicial derecho
37.4;> Despegue izquierdo
37.92;< Contacto inicial izquierdo
38.01;> Despegue derecho
38.51;< Contacto inicial derecho
38.58;> Despegue izquierdo
39.09;< Contacto inicial izquierdo
39.18;> Despegue derecho
39.68;< Contacto inicial derecho
39.76;> Despegue izquierdo
40.28;< Contacto inicial izquierdo
40.37;> Despegue derecho
