Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.403583	0.581486	0.580463	0.402563	0.401921	0.58196	0.58308	0.399749	0.404518	0.580064	0.582123	0.401276	0.404669	0.579596	0.580279	0.40446	0.403383	0.58096	0.581897	0.401453	0.40375	0.580752	0.581776	0.40156	0.404187	0.580263	0.579828	0.404632	0.39419	0.585329	0.585691	0.398711	-0.135294	0.693584	0.1332	0.694907	-0.13181	0.695207	0.12839	0.694859	-0.137012	0.693434	0.131995	0.694949	0.695691	0.128364	0.695675	-0.124791	0.696246	0.128571	0.695147	-0.124426	0.698728	0.124964	0.69334	-0.124271	0.403746	0.582093	0.578414	0.404468
0.01	0.40349	0.581596	0.580471	0.402488	0.401834	0.582023	0.583111	0.399701	0.404482	0.580064	0.582139	0.401291	0.404659	0.57958	0.580288	0.40448	0.403334	0.581028	0.581896	0.401403	0.403742	0.580752	0.581758	0.401594	0.40416	0.580275	0.579832	0.404636	0.394171	0.585531	0.585613	0.398547	-0.135302	0.693636	0.133189	0.694855	-0.131949	0.695265	0.128498	0.694755	-0.137155	0.693552	0.132009	0.6948	0.695684	0.128422	0.695647	-0.124927	0.696259	0.128527	0.695124	-0.124525	0.69859	0.125152	0.69342	-0.124411	0.403572	0.582203	0.578496	0.404367
0.02	0.4034	0.5817	0.580487	0.402403	0.401774	0.58204	0.583144	0.399687	0.404466	0.580054	0.582147	0.40131	0.404666	0.579568	0.580287	0.40449	0.403295	0.581093	0.581888	0.401361	0.403707	0.580776	0.581747	0.40161	0.404138	0.580282	0.57984	0.404636	0.394194	0.585684	0.585536	0.398414	-0.135274	0.693686	0.133135	0.694821	-0.131993	0.695354	0.128476	0.694661	-0.137327	0.693647	0.132033	0.694667	0.695645	0.128502	0.695638	-0.125108	0.69626	0.128513	0.695107	-0.124632	0.698485	0.125289	0.693491	-0.124467	0.403415	0.582333	0.578547	0.404262
0.03	0.403317	0.581785	0.580517	0.402321	0.401743	0.58202	0.583183	0.39969	0.404456	0.580051	0.582143	0.401329	0.404671	0.579571	0.580283	0.404489	0.403252	0.58115	0.581884	0.401327	0.403673	0.580797	0.581726	0.401644	0.404122	0.580284	0.579851	0.404634	0.394291	0.585773	0.585453	0.398307	-0.13528	0.693772	0.132963	0.694767	-0.132011	0.695448	0.128435	0.694571	-0.137478	0.693724	0.132041	0.694559	0.695598	0.128683	0.69561	-0.12534	0.69623	0.128534	0.695111	-0.124751	0.698411	0.125358	0.69356	-0.124429	0.403297	0.582433	0.578604	0.404155
0.04	0.403241	0.581858	0.580553	0.40224	0.401714	0.581997	0.583233	0.399681	0.404438	0.580059	0.582138	0.401344	0.404667	0.579572	0.58028	0.404495	0.403211	0.581187	0.581864	0.401343	0.403665	0.580805	0.581695	0.401685	0.404123	0.580279	0.579853	0.404638	0.394428	0.585857	0.585347	0.398205	-0.135436	0.69386	0.132873	0.694666	-0.131976	0.695534	0.128399	0.694499	-0.137539	0.693773	0.132018	0.694502	0.695569	0.12894	0.695549	-0.125578	0.696167	0.12862	0.695134	-0.12489	0.69839	0.125358	0.693595	-0.124346	0.403154	0.582537	0.578674	0.404047
0.05	0.403178	0.581917	0.580587	0.402167	0.401678	0.581969	0.583297	0.399664	0.404398	0.580099	0.582117	0.401357	0.404681	0.57957	0.580269	0.4045	0.403193	0.581196	0.581824	0.401406	0.403637	0.580828	0.581682	0.401699	0.404144	0.580263	0.579841	0.404657	0.394576	0.585936	0.585236	0.398104	-0.135647	0.693916	0.132928	0.694558	-0.131964	0.695594	0.128391	0.694442	-0.137492	0.693779	0.132013	0.694507	0.695552	0.129169	0.695487	-0.125778	0.696093	0.128749	0.695156	-0.125044	0.69846	0.125249	0.693552	-0.124306	0.403001	0.582623	0.578767	0.403942
0.06	0.403118	0.581964	0.580622	0.402109	0.401645	0.581954	0.58335	0.399643	0.404344	0.580146	0.582102	0.401366	0.404702	0.579566	0.580261	0.404496	0.403218	0.58118	0.581782	0.401465	0.403619	0.580833	0.581658	0.401745	0.404169	0.580247	0.57983	0.404671	0.394745	0.586021	0.585114	0.397993	-0.135818	0.69395	0.133087	0.69446	-0.132132	0.695595	0.128424	0.694403	-0.13742	0.693752	0.132094	0.694533	0.695512	0.129358	0.695457	-0.125973	0.696029	0.12887	0.695163	-0.125238	0.698654	0.125067	0.693379	-0.124368	0.402842	0.582756	0.578838	0.403808
0.07	0.403054	0.582007	0.580652	0.402068	0.401599	0.581957	0.583391	0.399624	0.40427	0.580211	0.582089	0.401364	0.404691	0.579561	0.580271	0.4045	0.403241	0.58116	0.581751	0.401515	0.40365	0.580813	0.581613	0.401808	0.404184	0.580233	0.579822	0.404687	0.394926	0.586128	0.584966	0.397873	-0.135903	0.693969	0.133242	0.694395	-0.132391	0.695554	0.1285	0.694381	-0.137466	0.693704	0.132251	0.694541	0.695434	0.129558	0.695454	-0.126215	0.695972	0.128988	0.695157	-0.125467	0.698867	0.124883	0.693172	-0.124507	0.402724	0.582916	0.578873	0.403643
0.08	0.402974	0.582078	0.580665	0.402027	0.401541	0.581991	0.583411	0.399604	0.404194	0.580265	0.582086	0.401366	0.404668	0.579561	0.580276	0.404516	0.403269	0.581138	0.581733	0.401547	0.403652	0.580817	0.581607	0.401808	0.404198	0.580214	0.579817	0.404707	0.395086	0.586221	0.584842	0.397758	-0.135997	0.693984	0.133296	0.694351	-0.132567	0.695554	0.128546	0.694339	-0.13768	0.693632	0.132431	0.694537	0.69534	0.12981	0.69545	-0.126499	0.695918	0.129105	0.695144	-0.125718	0.699015	0.124778	0.693009	-0.124686	0.40267	0.583101	0.578873	0.403431
0.09	0.402871	0.582161	0.580694	0.401968	0.401476	0.582043	0.583425	0.399573	0.404116	0.580318	0.582104	0.401343	0.404671	0.579565	0.58026	0.40453	0.403258	0.581133	0.581737	0.401559	0.403632	0.580818	0.581629	0.401795	0.404215	0.58021	0.579804	0.404714	0.395227	0.586292	0.58475	0.397648	-0.136118	0.694001	0.133288	0.694311	-0.132649	0.695591	0.128571	0.694282	-0.137951	0.693561	0.132612	0.694519	0.695259	0.130137	0.695413	-0.126804	0.695868	0.129222	0.695123	-0.125987	0.699056	0.124792	0.692934	-0.124858	0.402639	0.583318	0.578834	0.403203
0.1	0.402726	0.582253	0.580762	0.401882	0.401403	0.582124	0.583428	0.399523	0.404032	0.58037	0.582141	0.401299	0.404661	0.579569	0.580252	0.404545	0.403235	0.581135	0.58175	0.40156	0.403642	0.580811	0.581625	0.401802	0.404191	0.580222	0.579803	0.404722	0.395369	0.586363	0.584659	0.397537	-0.136229	0.694029	0.133286	0.694262	-0.132713	0.695624	0.128618	0.694228	-0.138231	0.693514	0.132741	0.694485	0.695222	0.130462	0.695339	-0.127078	0.695804	0.129376	0.69511	-0.126255	0.69894	0.124947	0.692993	-0.125027	0.402677	0.583521	0.578736	0.403012
0.11	0.40255	0.582369	0.580855	0.401756	0.401301	0.582233	0.583437	0.399453	0.40395	0.580409	0.582194	0.401248	0.404651	0.579573	0.580246	0.404557	0.403224	0.581153	0.581754	0.401539	0.403628	0.58082	0.581651	0.401764	0.40417	0.580228	0.579799	0.404742	0.395501	0.586429	0.584577	0.397429	-0.136318	0.694069	0.133307	0.6942	-0.132848	0.695611	0.128699	0.6942	-0.13849	0.69349	0.132789	0.694449	0.695225	0.130732	0.695246	-0.127297	0.695714	0.129578	0.695114	-0.126524	0.698758	0.125144	0.693107	-0.125215	0.4027	0.583732	0.578625	0.402842
0.12	0.402379	0.582496	0.580943	0.401615	0.40117	0.582356	0.583462	0.399369	0.403866	0.580446	0.582254	0.401191	0.404628	0.579592	0.580243	0.404557	0.403207	0.581161	0.581785	0.4015	0.403543	0.580903	0.581711	0.401643	0.404169	0.580229	0.579791	0.404751	0.395599	0.586488	0.584534	0.397306	-0.13639	0.694102	0.133362	0.694143	-0.13308	0.695567	0.128799	0.694181	-0.138676	0.693493	0.132792	0.694409	0.695252	0.130887	0.69516	-0.127458	0.695614	0.129803	0.695124	-0.126785	0.698563	0.125354	0.693231	-0.125409	0.402708	0.583951	0.578494	0.402704
0.13	0.40221	0.582616	0.581034	0.401478	0.401013	0.582481	0.583517	0.399266	0.403797	0.580477	0.582307	0.401139	0.40459	0.579615	0.58025	0.404554	0.403146	0.581195	0.581854	0.401412	0.403409	0.581034	0.58177	0.401502	0.404121	0.580251	0.579789	0.404773	0.395639	0.586552	0.584527	0.397183	-0.136444	0.69413	0.133425	0.694093	-0.133189	0.695565	0.12885	0.694153	-0.138782	0.693513	0.132794	0.694367	0.69528	0.130934	0.695102	-0.127578	0.695529	0.130025	0.695127	-0.12701	0.698413	0.125538	0.693318	-0.125581	0.402719	0.58412	0.578381	0.402613
0.14	0.402055	0.582728	0.581116	0.401353	0.400871	0.582578	0.583571	0.399188	0.403742	0.580494	0.58235	0.401109	0.404565	0.579628	0.580257	0.404549	0.403019	0.58127	0.581952	0.401288	0.403295	0.58115	0.58179	0.40142	0.404144	0.580233	0.579774	0.404796	0.395638	0.586624	0.58453	0.397074	-0.136439	0.694171	0.133458	0.694046	-0.133182	0.695616	0.12885	0.694102	-0.138914	0.693535	0.13281	0.694315	0.695292	0.130906	0.695079	-0.127661	0.69547	0.13018	0.695127	-0.127173	0.698299	0.125635	0.693394	-0.125694	0.402723	0.584262	0.578277	0.402551
