Tiempo;Evento
3.17;Posición inicial
7.18;< Contacto inicial izquierdo
7.26;> Despegue derecho
7.7;< Contacto inicial derecho
7.78;> Despegue izquierdo
8.34;< Contacto inicial izquierdo
8.41;> Despegue derecho
8.81;< Contacto inicial derecho
8.88;> Despegue izquierdo
9.4;< Contacto inicial izquierdo
9.48;> Despegue derecho
9.92;< Contacto inicial derecho
9.99;> Despegue izquierdo
10.51;< Contacto inicial izquierdo
10.58;> Despegue derecho
11.01;< Contacto inicial derecho
11.07;> Despegue izquierdo
11.62;< Contacto inicial izquierdo
11.69;> Despegue derecho
12.13;< Contacto inicial derecho
12.21;> Despegue izquierdo
12.73;< Contacto inicial izquierdo
12.82;> Despegue derecho
13.28;< Contacto inicial derecho
13.36;> Despegue izquierdo
13.89;< Contacto inicial izquierdo
13.97;> Despegue derecho
14.45;< Contacto inicial derecho
14.53;> Despegue izquierdo
15.07;< Contacto inicial izquierdo
15.15;> Despegue derecho
15.64;< Contacto inicial derecho
15.7;> Despegue izquierdo
16.21;< Contacto inicial izquierdo
16.29;> Despegue derecho
16.73;< Contacto inicial derecho
16.8;> Despegue izquierdo
17.32;< Contacto inicial izquierdo
17.4;> Despegue derecho
17.83;< Contacto inicial derecho
17.9;> Despegue izquierdo
18.41;< Contacto inicial izquierdo
18.48;> Despegue derecho
18.93;< Contacto inicial derecho
19.02;> Despegue izquierdo
19.54;< Contacto inicial izquierdo
19.62;> Despegue derecho
20.04;< Contacto inicial derecho
20.13;> Despegue izquierdo
20.66;< Contacto inicial izquierdo
20.74;> Despegue derecho
21.15;< Contacto inicial derecho
21.23;> Despegue izquierdo
21.74;< Contacto inicial izquierdo
21.82;> Despegue derecho
22.25;< Contacto inicial derecho
22.33;> Despegue izquierdo
22.87;< Contacto inicial izquierdo
22.95;> Despegue derecho
23.39;< Contacto inicial derecho
23.48;> Despegue izquierdo
24;< Contacto inicial izquierdo
24.07;> Despegue derecho
24.47;< Contacto inicial derecho
24.55;> Despegue izquierdo
25.05;< Contacto inicial izquierdo
25.15;> Despegue derecho
25.53;< Contacto inicial derecho
25.61;> Despegue izquierdo
26.19;< Contacto inicial izquierdo
26.31;> Despegue derecho
27.12;< Contacto inicial izquierdo
28.14;> Despegue derecho
29.31;< Contacto inicial derecho
29.44;> Despegue izquierdo
30.16;< Contacto inicial izquierdo
30.25;> Despegue derecho
30.7;< Contacto inicial derecho
30.78;> Despegue izquierdo
31.31;< Contacto inicial izquierdo
31.4;> Despegue derecho
31.84;< Contacto inicial derecho
31.92;> Despegue izquierdo
32.46;< Contacto inicial izquierdo
32.55;> Despegue derecho
