Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.11325,0.00000,-0.10704,0.00000,0.08707,0.00000,-0.20927,0.00000,0.03419,0.00000,-0.17925
0.01001,0.01000,-0.11765,0.01000,-0.10556,0.01000,0.08417,0.01000,-0.20668,0.01000,0.03873,0.01000,-0.17627
0.02001,0.02000,-0.12270,0.02000,-0.10421,0.02000,0.08110,0.02000,-0.20352,0.02000,0.04398,0.02000,-0.17237
0.03002,0.03000,-0.12829,0.03000,-0.10308,0.03000,0.07798,0.03000,-0.19982,0.03000,0.04985,0.03000,-0.16745
0.04003,0.04000,-0.13426,0.04000,-0.10227,0.04000,0.07500,0.04000,-0.19567,0.04000,0.05622,0.04000,-0.16142
0.05003,0.05000,-0.14044,0.05000,-0.10185,0.05000,0.07232,0.05000,-0.19115,0.05000,0.06299,0.05000,-0.15427
0.06004,0.06000,-0.14664,0.06000,-0.10184,0.06000,0.07009,0.06000,-0.18638,0.06000,0.07002,0.06000,-0.14601
0.07004,0.07000,-0.15265,0.07000,-0.10222,0.07000,0.06844,0.07000,-0.18149,0.07000,0.07719,0.07000,-0.13677
0.08005,0.08000,-0.15827,0.08000,-0.10294,0.08000,0.06748,0.08000,-0.17657,0.08000,0.08435,0.08000,-0.12678
0.09006,0.09000,-0.16331,0.09000,-0.10389,0.09000,0.06728,0.09000,-0.17174,0.09000,0.09135,0.09000,-0.11639
0.10006,0.10000,-0.16759,0.10000,-0.10493,0.10000,0.06787,0.10000,-0.16705,0.10000,0.09801,0.10000,-0.10603
0.11007,0.11000,-0.17095,0.11000,-0.10588,0.11000,0.06925,0.11000,-0.16256,0.11000,0.10413,0.11000,-0.09615
0.12007,0.12000,-0.17325,0.12000,-0.10655,0.12000,0.07134,0.12000,-0.15829,0.12000,0.10948,0.12000,-0.08721
0.13008,0.13000,-0.17438,0.13000,-0.10678,0.13000,0.07404,0.13000,-0.15427,0.13000,0.11385,0.13000,-0.07960
0.14009,0.14000,-0.17424,0.14000,-0.10641,0.14000,0.07721,0.14000,-0.15052,0.14000,0.11702,0.14000,-0.07359
0.15009,0.15000,-0.17276,0.15000,-0.10534,0.15000,0.08064,0.15000,-0.14707,0.15000,0.11877,0.15000,-0.06932
0.16010,0.16000,-0.16987,0.16000,-0.10359,0.16000,0.08411,0.16000,-0.14395,0.16000,0.11897,0.16000,-0.06676
0.17011,0.17000,-0.16553,0.17000,-0.10121,0.17000,0.08741,0.17000,-0.14119,0.17000,0.11751,0.17000,-0.06577
0.18011,0.18000,-0.15972,0.18000,-0.09838,0.18000,0.09032,0.18000,-0.13883,0.18000,0.11433,0.18000,-0.06609
0.19012,0.19000,-0.15245,0.19000,-0.09533,0.19000,0.09269,0.19000,-0.13691,0.19000,0.10944,0.19000,-0.06741
0.20012,0.20000,-0.14380,0.20000,-0.09233,0.20000,0.09444,0.20000,-0.13548,0.20000,0.10290,0.20000,-0.06939
