Tiempo;Evento
3.52;< Contacto inicial derecho
3.56;> Despegue izquierdo
4.92;< Contacto inicial derecho
4.94;> Despegue izquierdo
14.3;Posición inicial
16.92;< Contacto inicial derecho
16.97;> Despegue izquierdo
17.39;< Contacto inicial izquierdo
17.44;> Despegue derecho
17.86;< Contacto inicial derecho
17.91;> Despegue izquierdo
18.3;< Contacto inicial izquierdo
18.35;> Despegue derecho
18.74;< Contacto inicial derecho
18.79;> Despegue izquierdo
19.2;< Contacto inicial izquierdo
19.25;> Despegue derecho
19.65;< Contacto inicial derecho
19.7;> Despegue izquierdo
20.12;< Contacto inicial izquierdo
20.18;> Despegue derecho
20.56;< Contacto inicial derecho
20.61;> Despegue izquierdo
21.04;< Contacto inicial izquierdo
21.1;> Despegue derecho
21.51;< Contacto inicial derecho
21.56;> Despegue izquierdo
21.98;< Contacto inicial izquierdo
22.04;> Despegue derecho
22.44;< Contacto inicial derecho
22.5;> Despegue izquierdo
22.94;< Contacto inicial izquierdo
23;> Despegue derecho
23.38;< Contacto inicial derecho
23.43;> Despegue izquierdo
23.85;< Contacto inicial izquierdo
23.91;> Despegue derecho
24.3;< Contacto inicial derecho
24.36;> Despegue izquierdo
24.8;< Contacto inicial izquierdo
24.86;> Despegue derecho
25.26;< Contacto inicial derecho
25.32;> Despegue izquierdo
25.78;< Contacto inicial izquierdo
25.84;> Despegue derecho
26.24;< Contacto inicial derecho
26.3;> Despegue izquierdo
26.72;< Contacto inicial izquierdo
26.78;> Despegue derecho
27.16;< Contacto inicial derecho
27.22;> Despegue izquierdo
27.64;< Contacto inicial izquierdo
27.71;> Despegue derecho
28.1;< Contacto inicial derecho
28.17;> Despegue izquierdo
28.63;< Contacto inicial izquierdo
28.7;> Despegue derecho
29;< Contacto inicial derecho
29.03;< Contacto inicial izquierdo
29.06;> Despegue izquierdo
29.08;> Despegue derecho
30.13;< Contacto inicial derecho
30.16;> Despegue izquierdo
30.62;< Contacto inicial izquierdo
30.67;> Despegue derecho
31.11;< Contacto inicial derecho
31.15;> Despegue izquierdo
31.59;< Contacto inicial izquierdo
31.64;> Despegue derecho
32.04;< Contacto inicial derecho
32.09;> Despegue izquierdo
32.53;< Contacto inicial izquierdo
32.58;> Despegue derecho
33.03;< Contacto inicial derecho
33.08;> Despegue izquierdo
33.52;< Contacto inicial izquierdo
33.58;> Despegue derecho
34.02;< Contacto inicial derecho
34.07;> Despegue izquierdo
34.54;< Contacto inicial izquierdo
34.59;> Despegue derecho
35;< Contacto inicial derecho
35.05;> Despegue izquierdo
35.51;< Contacto inicial izquierdo
35.57;> Despegue derecho
36.02;< Contacto inicial derecho
36.07;> Despegue izquierdo
36.53;< Contacto inicial izquierdo
36.59;> Despegue derecho
37.02;< Contacto inicial derecho
37.07;> Despegue izquierdo
37.52;< Contacto inicial izquierdo
37.57;> Despegue derecho
37.98;< Contacto inicial derecho
38.03;> Despegue izquierdo
38.45;< Contacto inicial izquierdo
38.51;> Despegue derecho
38.91;< Contacto inicial derecho
38.96;> Despegue izquierdo
39.42;< Contacto inicial izquierdo
39.48;> Despegue derecho
39.87;< Contacto inicial derecho
39.92;> Despegue izquierdo
40.38;< Contacto inicial izquierdo
40.44;> Despegue derecho
40.83;< Contacto inicial derecho
40.88;> Despegue izquierdo
41.35;< Contacto inicial izquierdo
41.42;> Despegue derecho
41.87;< Contacto inicial derecho
41.92;> Despegue izquierdo
42.34;< Contacto inicial izquierdo
42.4;> Despegue derecho
42.75;< Contacto inicial derecho
42.81;> Despegue izquierdo
43.19;< Contacto inicial izquierdo
43.24;> Despegue derecho
44.38;< Contacto inicial izquierdo
44.41;> Despegue derecho
44.88;< Contacto inicial derecho
44.92;> Despegue izquierdo
45.44;< Contacto inicial izquierdo
45.49;> Despegue derecho
45.92;< Contacto inicial derecho
45.97;> Despegue izquierdo
46.42;< Contacto inicial izquierdo
46.48;> Despegue derecho
46.92;< Contacto inicial derecho
46.97;> Despegue izquierdo
47.44;< Contacto inicial izquierdo
47.5;> Despegue derecho
47.91;< Contacto inicial derecho
47.96;> Despegue izquierdo
48.41;< Contacto inicial izquierdo
48.47;> Despegue derecho
48.88;< Contacto inicial derecho
48.93;> Despegue izquierdo
49.39;< Contacto inicial izquierdo
49.45;> Despegue derecho
49.87;< Contacto inicial derecho
49.92;> Despegue izquierdo
50.36;< Contacto inicial izquierdo
50.42;> Despegue derecho
50.84;< Contacto inicial derecho
50.89;> Despegue izquierdo
51.35;< Contacto inicial izquierdo
51.41;> Despegue derecho
51.82;< Contacto inicial derecho
51.87;> Despegue izquierdo
52.29;< Contacto inicial izquierdo
52.34;> Despegue derecho
52.75;< Contacto inicial derecho
52.8;> Despegue izquierdo
53.24;< Contacto inicial izquierdo
53.3;> Despegue derecho
53.72;< Contacto inicial derecho
53.77;> Despegue izquierdo
54.2;< Contacto inicial izquierdo
54.26;> Despegue derecho
54.68;< Contacto inicial derecho
54.73;> Despegue izquierdo
55.18;< Contacto inicial izquierdo
55.24;> Despegue derecho
55.66;< Contacto inicial derecho
55.72;> Despegue izquierdo
56.15;< Contacto inicial izquierdo
56.22;> Despegue derecho
56.62;< Contacto inicial derecho
56.68;> Despegue izquierdo
57.08;< Contacto inicial izquierdo
57.16;> Despegue derecho
57.5;< Contacto inicial derecho
57.57;> Despegue izquierdo
58.65;< Contacto inicial derecho
58.69;> Despegue izquierdo
59.17;< Contacto inicial izquierdo
59.21;> Despegue derecho
