Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,5.71313,0.00000,-5.20249,0.00000,3.37562,0.00000,3.07969,0.00000,5.58739,0.00000,-5.34610
0.01000,0.01000,5.62875,0.01000,-5.29341,0.01000,3.36353,0.01000,2.97085,0.01000,5.50253,0.01000,-5.42809
0.02000,0.02000,5.52797,0.02000,-5.39520,0.02000,3.34314,0.02000,2.83892,0.02000,5.40129,0.02000,-5.51949
0.03000,0.03000,5.41201,0.03000,-5.50511,0.03000,3.31287,0.03000,2.68492,0.03000,5.28491,0.03000,-5.61776
0.04001,0.04000,5.28289,0.04000,-5.61992,0.04000,3.27138,0.04000,2.51094,0.04000,5.15551,0.04000,-5.72000
0.05001,0.05000,5.14332,0.05000,-5.73631,0.05000,3.21769,0.05000,2.31986,0.05000,5.01589,0.05000,-5.82327
0.06001,0.06000,4.99657,0.06000,-5.85118,0.06000,3.15131,0.06000,2.11508,0.06000,4.86941,0.06000,-5.92489
0.07001,0.07000,4.84632,0.07000,-5.96192,0.07000,3.07227,0.07000,1.90020,0.07000,4.71984,0.07000,-6.02268
0.08001,0.08000,4.69650,0.08000,-6.06662,0.08000,2.98121,0.08000,1.67871,0.08000,4.57121,0.08000,-6.11513
0.09001,0.09000,4.55112,0.09000,-6.16423,0.09000,2.87937,0.09000,1.45372,0.09000,4.42757,0.09000,-6.20151
0.10001,0.10000,4.41410,0.10000,-6.25457,0.10000,2.76848,0.10000,1.22789,0.10000,4.29290,0.10000,-6.28190
0.11001,0.11000,4.28915,0.11000,-6.33830,0.11000,2.65076,0.11000,1.00333,0.11000,4.17088,0.11000,-6.35718
