Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-12.77321,0.00000,52.77276,0.00000,7.04029,0.00000,-18.63645,0.00000,-1.27069,0.00000,-22.71430
0.01000,0.01000,-12.77337,0.01000,52.21378,0.01000,7.03810,0.01000,-18.75064,0.01000,-1.26721,0.01000,-22.83643
0.02000,0.02000,-12.77444,0.02000,51.53939,0.02000,7.03575,0.02000,-18.86122,0.02000,-1.26342,0.02000,-22.96417
0.03000,0.03000,-12.77665,0.03000,50.75734,0.03000,7.03327,0.03000,-18.95938,0.03000,-1.25931,0.03000,-23.09009
0.04001,0.04000,-12.78016,0.04000,49.88144,0.04000,7.03067,0.04000,-19.03592,0.04000,-1.25483,0.04000,-23.20587
0.05001,0.05000,-12.78509,0.05000,48.93060,0.05000,7.02794,0.05000,-19.08196,0.05000,-1.24983,0.05000,-23.30291
0.06001,0.06000,-12.79148,0.06000,47.92722,0.06000,7.02500,0.06000,-19.08973,0.06000,-1.24413,0.06000,-23.37310
0.07001,0.07000,-12.79934,0.07000,46.89508,0.07000,7.02172,0.07000,-19.05313,0.07000,-1.23753,0.07000,-23.40956
0.08001,0.08000,-12.80863,0.08000,45.85714,0.08000,7.01797,0.08000,-18.96822,0.08000,-1.22985,0.08000,-23.40722
0.09001,0.09000,-12.81932,0.09000,44.83343,0.09000,7.01360,0.09000,-18.83352,0.09000,-1.22097,0.09000,-23.36329
0.10001,0.10000,-12.83140,0.10000,43.83927,0.10000,7.00851,0.10000,-18.65009,0.10000,-1.21088,0.10000,-23.27739
0.11001,0.11000,-12.84486,0.11000,42.88431,0.11000,7.00270,0.11000,-18.42138,0.11000,-1.19969,0.11000,-23.15148
0.12002,0.12000,-12.85969,0.12000,41.97224,0.12000,6.99626,0.12000,-18.15289,0.12000,-1.18766,0.12000,-22.98941
0.13002,0.13000,-12.87581,0.13000,41.10135,0.13000,6.98939,0.13000,-17.85163,0.13000,-1.17514,0.13000,-22.79637
0.14002,0.14000,-12.89308,0.14000,40.26564,0.14000,6.98239,0.14000,-17.52546,0.14000,-1.16256,0.14000,-22.57801
0.15002,0.15000,-12.91120,0.15000,39.45627,0.15000,6.97564,0.15000,-17.18247,0.15000,-1.15035,0.15000,-22.33982
0.16002,0.16000,-12.92976,0.16000,38.66300,0.16000,6.96951,0.16000,-16.83028,0.16000,-1.13893,0.16000,-22.08645
0.17002,0.17000,-12.94818,0.17000,37.87549,0.17000,6.96433,0.17000,-16.47545,0.17000,-1.12866,0.17000,-21.82148
0.18002,0.18000,-12.96579,0.18000,37.08423,0.18000,6.96034,0.18000,-16.12299,0.18000,-1.11980,0.18000,-21.54735
0.19003,0.19000,-12.98185,0.19000,36.28101,0.19000,6.95763,0.19000,-15.77600,0.19000,-1.11251,0.19000,-21.26554
0.20003,0.20000,-12.99563,0.20000,35.45909,0.20000,6.95615,0.20000,-15.43553,0.20000,-1.10687,0.20000,-20.97684
