Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.54953,0.00000,-0.32913,0.00000,0.12928,0.00000,-0.30387,0.00000,0.76270,0.00000,-0.08809
0.01000,0.01000,-0.55584,0.01000,-0.32678,0.01000,0.12834,0.01000,-0.29417,0.01000,0.77892,0.01000,-0.08265
0.02000,0.02000,-0.56315,0.02000,-0.32379,0.02000,0.12735,0.02000,-0.28314,0.02000,0.79777,0.02000,-0.07677
0.03000,0.03000,-0.57130,0.03000,-0.32017,0.03000,0.12635,0.03000,-0.27105,0.03000,0.81899,0.03000,-0.07072
0.04001,0.04000,-0.58008,0.04000,-0.31597,0.04000,0.12534,0.04000,-0.25819,0.04000,0.84223,0.04000,-0.06484
0.05001,0.05000,-0.58924,0.05000,-0.31129,0.05000,0.12436,0.05000,-0.24487,0.05000,0.86712,0.05000,-0.05948
0.06001,0.06000,-0.59854,0.06000,-0.30631,0.06000,0.12340,0.06000,-0.23140,0.06000,0.89329,0.06000,-0.05499
0.07001,0.07000,-0.60776,0.07000,-0.30118,0.07000,0.12244,0.07000,-0.21805,0.07000,0.92042,0.07000,-0.05167
0.08001,0.08000,-0.61671,0.08000,-0.29611,0.08000,0.12144,0.08000,-0.20507,0.08000,0.94822,0.08000,-0.04975
0.09001,0.09000,-0.62526,0.09000,-0.29126,0.09000,0.12033,0.09000,-0.19265,0.09000,0.97649,0.09000,-0.04933
0.10001,0.10000,-0.63335,0.10000,-0.28677,0.10000,0.11904,0.10000,-0.18097,0.10000,1.00503,0.10000,-0.05041
0.11002,0.11000,-0.64093,0.11000,-0.28271,0.11000,0.11748,0.11000,-0.17015,0.11000,1.03369,0.11000,-0.05282
0.12002,0.12000,-0.64805,0.12000,-0.27912,0.12000,0.11556,0.12000,-0.16027,0.12000,1.06229,0.12000,-0.05631
0.13002,0.13000,-0.65472,0.13000,-0.27599,0.13000,0.11319,0.13000,-0.15135,0.13000,1.09062,0.13000,-0.06050
0.14002,0.14000,-0.66099,0.14000,-0.27329,0.14000,0.11030,0.14000,-0.14337,0.14000,1.11843,0.14000,-0.06499
0.15002,0.15000,-0.66689,0.15000,-0.27097,0.15000,0.10684,0.15000,-0.13627,0.15000,1.14539,0.15000,-0.06935
0.16002,0.16000,-0.67243,0.16000,-0.26894,0.16000,0.10280,0.16000,-0.12997,0.16000,1.17114,0.16000,-0.07317
0.17002,0.17000,-0.67758,0.17000,-0.26713,0.17000,0.09820,0.17000,-0.12437,0.17000,1.19523,0.17000,-0.07610
0.18003,0.18000,-0.68227,0.18000,-0.26543,0.18000,0.09308,0.18000,-0.11941,0.18000,1.21721,0.18000,-0.07783
0.19003,0.19000,-0.68643,0.19000,-0.26369,0.19000,0.08754,0.19000,-0.11502,0.19000,1.23658,0.19000,-0.07814
0.20003,0.20000,-0.68994,0.20000,-0.26177,0.20000,0.08170,0.20000,-0.11116,0.20000,1.25287,0.20000,-0.07689
0.21003,0.21000,-0.69268,0.21000,-0.25953,0.21000,0.07568,0.21000,-0.10782,0.21000,1.26566,0.21000,-0.07408
0.22003,0.22000,-0.69452,0.22000,-0.25684,0.22000,0.06963,0.22000,-0.10495,0.22000,1.27461,0.22000,-0.06980
0.23003,0.23000,-0.69533,0.23000,-0.25365,0.23000,0.06367,0.23000,-0.10250,0.23000,1.27950,0.23000,-0.06429
0.24004,0.24000,-0.69503,0.24000,-0.24993,0.24000,0.05791,0.24000,-0.10037,0.24000,1.28027,0.24000,-0.05788
0.25004,0.25000,-0.69352,0.25000,-0.24576,0.25000,0.05244,0.25000,-0.09846,0.25000,1.27702,0.25000,-0.05104
0.26004,0.26000,-0.69077,0.26000,-0.24127,0.26000,0.04731,0.26000,-0.09664,0.26000,1.27003,0.26000,-0.04424
0.27004,0.27000,-0.68680,0.27000,-0.23662,0.27000,0.04255,0.27000,-0.09475,0.27000,1.25977,0.27000,-0.03798
0.28004,0.28000,-0.68165,0.28000,-0.23200,0.28000,0.03816,0.28000,-0.09271,0.28000,1.24686,0.28000,-0.03267
0.29004,0.29000,-0.67543,0.29000,-0.22756,0.29000,0.03408,0.29000,-0.09044,0.29000,1.23205,0.29000,-0.02862
0.30004,0.30000,-0.66828,0.30000,-0.22341,0.30000,0.03026,0.30000,-0.08796,0.30000,1.21616,0.30000,-0.02603
0.31005,0.31000,-0.66035,0.31000,-0.21961,0.31000,0.02659,0.31000,-0.08532,0.31000,1.20003,0.31000,-0.02494
0.32005,0.32000,-0.65184,0.32000,-0.21615,0.32000,0.02298,0.32000,-0.08269,0.32000,1.18445,0.32000,-0.02528
0.33005,0.33000,-0.64290,0.33000,-0.21299,0.33000,0.01932,0.33000,-0.08023,0.33000,1.17006,0.33000,-0.02692
0.34005,0.34000,-0.63369,0.34000,-0.21004,0.34000,0.01550,0.34000,-0.07818,0.34000,1.15731,0.34000,-0.02964
