Tiempo;Evento
7.13;Posición inicial
9.31;< Contacto inicial izquierdo
9.39;> Despegue derecho
9.88;< Contacto inicial derecho
9.95;> Despegue izquierdo
10.4;< Contacto inicial izquierdo
10.48;> Despegue derecho
10.96;< Contacto inicial derecho
11.03;> Despegue izquierdo
11.48;< Contacto inicial izquierdo
11.57;> Despegue derecho
12.03;< Contacto inicial derecho
12.1;> Despegue izquierdo
12.56;< Contacto inicial izquierdo
12.64;> Despegue derecho
13.11;< Contacto inicial derecho
13.18;> Despegue izquierdo
13.64;< Contacto inicial izquierdo
13.72;> Despegue derecho
14.19;< Contacto inicial derecho
14.26;> Despegue izquierdo
14.73;< Contacto inicial izquierdo
14.81;> Despegue derecho
15.27;< Contacto inicial derecho
15.34;> Despegue izquierdo
15.79;< Contacto inicial izquierdo
15.88;> Despegue derecho
16.36;< Contacto inicial derecho
16.43;> Despegue izquierdo
16.89;< Contacto inicial izquierdo
16.98;> Despegue derecho
17.45;< Contacto inicial derecho
17.52;> Despegue izquierdo
17.99;< Contacto inicial izquierdo
18.08;> Despegue derecho
18.59;< Contacto inicial derecho
18.67;> Despegue izquierdo
19.17;< Contacto inicial izquierdo
19.29;> Despegue derecho
19.82;< Contacto inicial derecho
19.97;> Despegue izquierdo
20.81;< Contacto inicial izquierdo
20.88;> Despegue derecho
21.46;< Contacto inicial derecho
21.53;> Despegue izquierdo
22;< Contacto inicial izquierdo
22.08;> Despegue derecho
22.58;< Contacto inicial derecho
22.65;> Despegue izquierdo
23.1;< Contacto inicial izquierdo
23.19;> Despegue derecho
23.68;< Contacto inicial derecho
23.75;> Despegue izquierdo
24.2;< Contacto inicial izquierdo
24.29;> Despegue derecho
24.77;< Contacto inicial derecho
24.84;> Despegue izquierdo
25.3;< Contacto inicial izquierdo
25.39;> Despegue derecho
25.86;< Contacto inicial derecho
25.93;> Despegue izquierdo
26.4;< Contacto inicial izquierdo
26.49;> Despegue derecho
26.97;< Contacto inicial derecho
27.05;> Despegue izquierdo
27.52;< Contacto inicial izquierdo
27.61;> Despegue derecho
28.09;< Contacto inicial derecho
28.16;> Despegue izquierdo
28.64;< Contacto inicial izquierdo
28.72;> Despegue derecho
29.21;< Contacto inicial derecho
29.28;> Despegue izquierdo
29.76;< Contacto inicial izquierdo
29.84;> Despegue derecho
30.34;< Contacto inicial derecho
30.42;> Despegue izquierdo
30.92;< Contacto inicial izquierdo
31.02;> Despegue derecho
31.55;< Contacto inicial derecho
31.63;> Despegue izquierdo
32.1;< Contacto inicial izquierdo
32.4;< Contacto inicial derecho
32.86;> Despegue derecho
33.01;> Despegue izquierdo
33.47;< Contacto inicial izquierdo
33.55;> Despegue derecho
34.09;< Contacto inicial derecho
34.15;> Despegue izquierdo
34.62;< Contacto inicial izquierdo
34.7;> Despegue derecho
35.19;< Contacto inicial derecho
35.26;> Despegue izquierdo
35.72;< Contacto inicial izquierdo
35.8;> Despegue derecho
36.28;< Contacto inicial derecho
36.35;> Despegue izquierdo
36.8;< Contacto inicial izquierdo
36.89;> Despegue derecho
37.38;< Contacto inicial derecho
37.45;> Despegue izquierdo
37.91;< Contacto inicial izquierdo
37.99;> Despegue derecho
38.48;< Contacto inicial derecho
38.55;> Despegue izquierdo
39.03;< Contacto inicial izquierdo
39.12;> Despegue derecho
39.6;< Contacto inicial derecho
39.67;> Despegue izquierdo
40.14;< Contacto inicial izquierdo
40.22;> Despegue derecho
40.7;< Contacto inicial derecho
40.77;> Despegue izquierdo
41.25;< Contacto inicial izquierdo
41.33;> Despegue derecho
41.81;< Contacto inicial derecho
41.88;> Despegue izquierdo
42.35;< Contacto inicial izquierdo
42.44;> Despegue derecho
42.92;< Contacto inicial derecho
42.99;> Despegue izquierdo
43.49;< Contacto inicial izquierdo
43.59;> Despegue derecho
44.07;< Contacto inicial derecho
44.15;> Despegue izquierdo
44.52;< Contacto inicial izquierdo
44.59;> Despegue derecho
45.06;< Contacto inicial derecho
45.15;> Despegue izquierdo
45.66;< Contacto inicial izquierdo
45.69;> Despegue derecho
46.41;< Contacto inicial derecho
46.47;> Despegue izquierdo
46.97;< Contacto inicial izquierdo
47.05;> Despegue derecho
47.55;< Contacto inicial derecho
47.62;> Despegue izquierdo
48.09;< Contacto inicial izquierdo
48.17;> Despegue derecho
48.66;< Contacto inicial derecho
48.73;> Despegue izquierdo
49.2;< Contacto inicial izquierdo
49.28;> Despegue derecho
49.77;< Contacto inicial derecho
49.84;> Despegue izquierdo
50.31;< Contacto inicial izquierdo
50.39;> Despegue derecho
50.88;< Contacto inicial derecho
50.95;> Despegue izquierdo
51.43;< Contacto inicial izquierdo
51.52;> Despegue derecho
52.01;< Contacto inicial derecho
52.09;> Despegue izquierdo
52.55;< Contacto inicial izquierdo
52.64;> Despegue derecho
53.13;< Contacto inicial derecho
53.21;> Despegue izquierdo
53.68;< Contacto inicial izquierdo
53.76;> Despegue derecho
54.23;< Contacto inicial derecho
54.3;> Despegue izquierdo
54.77;< Contacto inicial izquierdo
54.85;> Despegue derecho
55.34;< Contacto inicial derecho
55.41;> Despegue izquierdo
55.88;< Contacto inicial izquierdo
55.97;> Despegue derecho
56.46;< Contacto inicial derecho
56.54;> Despegue izquierdo
57.06;< Contacto inicial izquierdo
57.16;> Despegue derecho
57.71;< Contacto inicial derecho
57.8;> Despegue izquierdo
57.94;< Contacto inicial izquierdo
58.12;> Despegue derecho
59.35;< Contacto inicial izquierdo
59.42;> Despegue derecho
59.96;< Contacto inicial derecho
60.03;> Despegue izquierdo
60.5;< Contacto inicial izquierdo
60.58;> Despegue derecho
61.07;< Contacto inicial derecho
61.14;> Despegue izquierdo
61.61;< Contacto inicial izquierdo
61.69;> Despegue derecho
62.17;< Contacto inicial derecho
62.24;> Despegue izquierdo
62.71;< Contacto inicial izquierdo
62.79;> Despegue derecho
63.29;< Contacto inicial derecho
63.36;> Despegue izquierdo
63.83;< Contacto inicial izquierdo
63.91;> Despegue derecho
64.39;< Contacto inicial derecho
64.46;> Despegue izquierdo
64.94;< Contacto inicial izquierdo
65.02;> Despegue derecho
65.5;< Contacto inicial derecho
65.57;> Despegue izquierdo
66.04;< Contacto inicial izquierdo
66.13;> Despegue derecho
66.62;< Contacto inicial derecho
66.69;> Despegue izquierdo
67.17;< Contacto inicial izquierdo
67.25;> Despegue derecho
67.73;< Contacto inicial derecho
67.8;> Despegue izquierdo
68.28;< Contacto inicial izquierdo
68.36;> Despegue derecho
68.86;< Contacto inicial derecho
68.93;> Despegue izquierdo
69.38;< Contacto inicial izquierdo
69.53;> Despegue derecho
