Tiempo;Evento
1.58;< Contacto inicial derecho
1.82;> Despegue izquierdo
3.99;< Contacto inicial derecho
4.15;> Despegue izquierdo
4.31;< Contacto inicial derecho
4.5;> Despegue izquierdo
4.92;< Contacto inicial derecho
5.5;> Despegue izquierdo
12.74;Posición inicial
15.43;< Contacto inicial derecho
15.51;> Despegue izquierdo
16.04;< Contacto inicial izquierdo
16.11;> Despegue derecho
16.6;< Contacto inicial derecho
16.68;> Despegue izquierdo
17.16;< Contacto inicial izquierdo
17.23;> Despegue derecho
17.7;< Contacto inicial derecho
17.78;> Despegue izquierdo
18.24;< Contacto inicial izquierdo
18.31;> Despegue derecho
18.77;< Contacto inicial derecho
18.85;> Despegue izquierdo
19.3;< Contacto inicial izquierdo
19.38;> Despegue derecho
19.84;< Contacto inicial derecho
19.92;> Despegue izquierdo
20.39;< Contacto inicial izquierdo
20.47;> Despegue derecho
20.94;< Contacto inicial derecho
21.02;> Despegue izquierdo
21.48;< Contacto inicial izquierdo
21.55;> Despegue derecho
22;< Contacto inicial derecho
22.08;> Despegue izquierdo
22.55;< Contacto inicial izquierdo
22.62;> Despegue derecho
23.08;< Contacto inicial derecho
23.17;> Despegue izquierdo
23.63;< Contacto inicial izquierdo
23.7;> Despegue derecho
24.18;< Contacto inicial derecho
24.26;> Despegue izquierdo
24.71;< Contacto inicial izquierdo
24.78;> Despegue derecho
25.25;< Contacto inicial derecho
25.34;> Despegue izquierdo
25.81;< Contacto inicial izquierdo
25.88;> Despegue derecho
26.35;< Contacto inicial derecho
26.44;> Despegue izquierdo
26.92;< Contacto inicial izquierdo
26.99;> Despegue derecho
27.48;< Contacto inicial derecho
27.57;> Despegue izquierdo
28.09;< Contacto inicial izquierdo
28.17;> Despegue derecho
28.68;< Contacto inicial derecho
28.8;> Despegue izquierdo
29;< Contacto inicial izquierdo
29.17;> Despegue derecho
29.73;< Contacto inicial derecho
29.76;> Despegue izquierdo
31.13;< Contacto inicial derecho
31.23;> Despegue izquierdo
31.71;< Contacto inicial izquierdo
31.78;> Despegue derecho
32.27;< Contacto inicial derecho
32.36;> Despegue izquierdo
32.83;< Contacto inicial izquierdo
32.9;> Despegue derecho
33.39;< Contacto inicial derecho
33.48;> Despegue izquierdo
33.96;< Contacto inicial izquierdo
34.02;> Despegue derecho
34.49;< Contacto inicial derecho
34.57;> Despegue izquierdo
35.05;< Contacto inicial izquierdo
35.12;> Despegue derecho
35.59;< Contacto inicial derecho
35.68;> Despegue izquierdo
36.15;< Contacto inicial izquierdo
36.22;> Despegue derecho
36.67;< Contacto inicial derecho
36.76;> Despegue izquierdo
37.24;< Contacto inicial izquierdo
37.31;> Despegue derecho
37.75;< Contacto inicial derecho
37.85;> Despegue izquierdo
38.33;< Contacto inicial izquierdo
38.4;> Despegue derecho
38.86;< Contacto inicial derecho
38.95;> Despegue izquierdo
39.44;< Contacto inicial izquierdo
39.52;> Despegue derecho
39.96;< Contacto inicial derecho
40.05;> Despegue izquierdo
40.54;< Contacto inicial izquierdo
40.6;> Despegue derecho
41.05;< Contacto inicial derecho
41.14;> Despegue izquierdo
41.63;< Contacto inicial izquierdo
41.7;> Despegue derecho
42.15;< Contacto inicial derecho
42.24;> Despegue izquierdo
42.75;< Contacto inicial izquierdo
42.83;> Despegue derecho
43.3;< Contacto inicial derecho
43.4;> Despegue izquierdo
43.94;< Contacto inicial izquierdo
44.02;> Despegue derecho
44.56;< Contacto inicial derecho
44.69;> Despegue izquierdo
44.9;< Contacto inicial izquierdo
45.06;> Despegue derecho
45.58;< Contacto inicial derecho
45.66;> Despegue izquierdo
46.96;< Contacto inicial derecho
47.04;> Despegue izquierdo
47.53;< Contacto inicial izquierdo
47.6;> Despegue derecho
48.08;< Contacto inicial derecho
48.16;> Despegue izquierdo
48.63;< Contacto inicial izquierdo
48.7;> Despegue derecho
49.18;< Contacto inicial derecho
49.26;> Despegue izquierdo
49.74;< Contacto inicial izquierdo
49.81;> Despegue derecho
50.29;< Contacto inicial derecho
50.37;> Despegue izquierdo
50.84;< Contacto inicial izquierdo
50.91;> Despegue derecho
51.37;< Contacto inicial derecho
51.45;> Despegue izquierdo
51.92;< Contacto inicial izquierdo
51.98;> Despegue derecho
52.43;< Contacto inicial derecho
52.52;> Despegue izquierdo
