Tiempo;Evento
1.94;Posición inicial
4.58;< Contacto inicial izquierdo
4.64;> Despegue derecho
5.15;< Contacto inicial derecho
5.21;> Despegue izquierdo
5.74;< Contacto inicial izquierdo
5.8;> Despegue derecho
6.25;< Contacto inicial derecho
6.32;> Despegue izquierdo
6.8;< Contacto inicial izquierdo
6.87;> Despegue derecho
7.32;< Contacto inicial derecho
7.39;> Despegue izquierdo
7.86;< Contacto inicial izquierdo
7.92;> Despegue derecho
8.37;< Contacto inicial derecho
8.44;> Despegue izquierdo
8.92;< Contacto inicial izquierdo
8.98;> Despegue derecho
9.45;< Contacto inicial derecho
9.52;> Despegue izquierdo
10.01;< Contacto inicial izquierdo
10.07;> Despegue derecho
10.52;< Contacto inicial derecho
10.59;> Despegue izquierdo
11.09;< Contacto inicial izquierdo
11.15;> Despegue derecho
11.59;< Contacto inicial derecho
11.66;> Despegue izquierdo
12.15;< Contacto inicial izquierdo
12.21;> Despegue derecho
12.66;< Contacto inicial derecho
12.73;> Despegue izquierdo
13.22;< Contacto inicial izquierdo
13.29;> Despegue derecho
13.75;< Contacto inicial derecho
13.82;> Despegue izquierdo
14.31;< Contacto inicial izquierdo
14.38;> Despegue derecho
14.82;< Contacto inicial derecho
14.9;> Despegue izquierdo
15.39;< Contacto inicial izquierdo
15.46;> Despegue derecho
15.96;< Contacto inicial derecho
16.04;> Despegue izquierdo
16.54;< Contacto inicial izquierdo
16.61;> Despegue derecho
16.94;< Contacto inicial derecho
17.09;> Despegue izquierdo
17.67;< Contacto inicial izquierdo
17.73;> Despegue derecho
18.43;< Contacto inicial derecho
18.49;> Despegue izquierdo
19.01;< Contacto inicial izquierdo
19.07;> Despegue derecho
19.55;< Contacto inicial derecho
19.62;> Despegue izquierdo
20.12;< Contacto inicial izquierdo
20.2;> Despegue derecho
20.67;< Contacto inicial derecho
20.74;> Despegue izquierdo
21.21;< Contacto inicial izquierdo
21.28;> Despegue derecho
21.76;< Contacto inicial derecho
21.83;> Despegue izquierdo
22.32;< Contacto inicial izquierdo
22.38;> Despegue derecho
22.85;< Contacto inicial derecho
22.92;> Despegue izquierdo
23.42;< Contacto inicial izquierdo
23.5;> Despegue derecho
23.99;< Contacto inicial derecho
24.06;> Despegue izquierdo
24.55;< Contacto inicial izquierdo
24.62;> Despegue derecho
25.09;< Contacto inicial derecho
25.16;> Despegue izquierdo
25.66;< Contacto inicial izquierdo
25.73;> Despegue derecho
26.2;< Contacto inicial derecho
26.27;> Despegue izquierdo
26.77;< Contacto inicial izquierdo
26.83;> Despegue derecho
27.31;< Contacto inicial derecho
27.38;> Despegue izquierdo
27.89;< Contacto inicial izquierdo
27.96;> Despegue derecho
28.43;< Contacto inicial derecho
28.5;> Despegue izquierdo
29.01;< Contacto inicial izquierdo
29.08;> Despegue derecho
29.58;< Contacto inicial derecho
29.66;> Despegue izquierdo
30.18;< Contacto inicial izquierdo
30.27;> Despegue derecho
30.75;< Contacto inicial derecho
30.86;> Despegue izquierdo
31.29;< Contacto inicial izquierdo
31.41;> Despegue derecho
32.3;< Contacto inicial derecho
32.35;> Despegue izquierdo
32.85;< Contacto inicial izquierdo
32.93;> Despegue derecho
33.49;< Contacto inicial derecho
33.57;> Despegue izquierdo
34.04;< Contacto inicial izquierdo
34.12;> Despegue derecho
34.61;< Contacto inicial derecho
34.69;> Despegue izquierdo
35.16;< Contacto inicial izquierdo
35.23;> Despegue derecho
35.71;< Contacto inicial derecho
35.78;> Despegue izquierdo
36.26;< Contacto inicial izquierdo
36.33;> Despegue derecho
36.81;< Contacto inicial derecho
36.88;> Despegue izquierdo
37.36;< Contacto inicial izquierdo
37.43;> Despegue derecho
37.91;< Contacto inicial derecho
37.98;> Despegue izquierdo
38.43;< Contacto inicial izquierdo
38.5;> Despegue derecho
38.98;< Contacto inicial derecho
39.05;> Despegue izquierdo
39.51;< Contacto inicial izquierdo
39.58;> Despegue derecho
40.07;< Contacto inicial derecho
40.14;> Despegue izquierdo
40.61;< Contacto inicial izquierdo
40.68;> Despegue derecho
41.15;< Contacto inicial derecho
41.23;> Despegue izquierdo
41.71;< Contacto inicial izquierdo
41.78;> Despegue derecho
42.28;< Contacto inicial derecho
42.35;> Despegue izquierdo
42.81;< Contacto inicial izquierdo
42.89;> Despegue derecho
43.38;< Contacto inicial derecho
43.46;> Despegue izquierdo
43.94;< Contacto inicial izquierdo
44.03;> Despegue derecho
44.51;< Contacto inicial derecho
44.6;> Despegue izquierdo
44.98;< Contacto inicial izquierdo
45.04;> Despegue derecho
45.16;< Contacto inicial derecho
45.34;> Despegue izquierdo
46.03;< Contacto inicial izquierdo
46.08;> Despegue derecho
46.7;< Contacto inicial derecho
