Tiempo	Flexo-extensión cadera derecha_X	Flexo-extensión cadera derecha_Y	Flexo-extensión cadera izquierda_X	Flexo-extensión cadera izquierda_Y	Abducción-aducción cadera derecha_X	Abducción-aducción cadera derecha_Y	Abducción-aducción cadera izquierda_X	Abducción-aducción cadera izquierda_Y	Rotación cadera derecha_X	Rotación cadera derecha_Y	Rotación cadera izquierda_X	Rotación cadera izquierda_Y	Flexo-extensión codo derecho_X	Flexo-extensión codo derecho_Y	Flexo-extensión codo izquierdo_X	Flexo-extensión codo izquierdo_Y	Flexo-extensión cuello_X	Flexo-extensión cuello_Y	Flexión lateral cuello_X	Flexión lateral cuello_Y	Rotación cuello_X	Rotación cuello_Y	Flexo-extensión hombro derecho_X	Flexo-extensión hombro derecho_Y	Flexo-extensión hombro izquierdo_X	Flexo-extensión hombro izquierdo_Y	Abducción-aducción hombro derecho_X	Abducción-aducción hombro derecho_Y	Abducción-aducción hombro izquierdo_X	Abducción-aducción hombro izquierdo_Y	Rotación hombro derecho_X	Rotación hombro derecho_Y	Rotación hombro izquierdo_X	Rotación hombro izquierdo_Y	Flexo-extensión muñeca derecha_X	Flexo-extensión muñeca derecha_Y	Flexo-extensión muñeca izquierda_X	Flexo-extensión muñeca izquierda_Y	Abducción-aducción muñeca derecha_X	Abducción-aducción muñeca derecha_Y	Abducción-aducción muñeca izquierda_X	Abducción-aducción muñeca izquierda_Y	Rotación muñeca derecha_X	Rotación muñeca derecha_Y	Rotación muñeca izquierda_X	Rotación muñeca izquierda_Y	Rotación pelvis_X	Rotación pelvis_Y	Inclinación pelvis_X	Inclinación pelvis_Y	Oblicuidad pelvis_X	Oblicuidad pelvis_Y	Flexo-extensión rodilla derecha_X	Flexo-extensión rodilla derecha_Y	Flexo-extensión rodilla izquierda_X	Flexo-extensión rodilla izquierda_Y	Abducción-aducción rodilla derecha_X	Abducción-aducción rodilla derecha_Y	Abducción-aducción rodilla izquierda_X	Abducción-aducción rodilla izquierda_Y	Rotación rodilla derecha_X	Rotación rodilla derecha_Y	Rotación rodilla izquierda_X	Rotación rodilla izquierda_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Eversión-inversión tobillo derecho_X	Eversión-inversión tobillo derecho_Y	Eversión-inversión tobillo izquierdo_X	Eversión-inversión tobillo izquierdo_Y	Rotación tobillo derecho_X	Rotación tobillo derecho_Y	Rotación tobillo izquierdo_X	Rotación tobillo izquierdo_Y	Flexo-extensión torso_X	Flexo-extensión torso_Y	Flexión lateral torso_X	Flexión lateral torso_Y	Rotación torso_X	Rotación torso_Y	Inclinación torso_X	Inclinación torso_Y	
0.00000	0.00000	-0.22464	0.00000	-0.33392	0.00000	-0.16834	0.00000	0.20588	0.00000	-0.61025	0.00000	0.08930	0.00000	-0.10392	0.00000	-0.15456	0.00000	-0.01667	0.00000	0.07114	0.00000	-0.21156	0.00000	-0.07926	0.00000	-0.14013	0.00000	-0.06426	0.00000	0.06899	0.00000	-0.07930	0.00000	-0.13977	0.00000	-0.00310	0.00000	0.06715	0.00000	-0.00225	0.00000	-0.03495	0.00000	-0.13162	0.00000	0.04910	0.00000	-0.51602	0.00000	0.75589	0.00000	-0.00524	0.00000	0.29418	0.00000	0.15578	0.00000	0.08536	0.00000	-0.06751	0.00000	0.47276	0.00000	0.61869	0.00000	-0.24824	0.00000	-0.18355	0.00000	0.04199	0.00000	-0.08811	0.00000	0.24552	0.00000	0.23969	0.00000	-0.17997	0.00000	-0.14027	0.00000	-0.35111	0.00000	0.22895	
0.01001	0.01000	-0.22092	0.01000	-0.33638	0.01000	-0.16923	0.01000	0.20496	0.01000	-0.60870	0.01000	0.08626	0.01000	-0.10139	0.01000	-0.15312	0.01000	-0.01236	0.01000	0.07064	0.01000	-0.20868	0.01000	-0.08127	0.01000	-0.14374	0.01000	-0.06590	0.01000	0.06676	0.01000	-0.08130	0.01000	-0.14339	0.01000	-0.00319	0.01000	0.06781	0.01000	-0.00198	0.01000	-0.03534	0.01000	-0.13210	0.01000	0.05137	0.01000	-0.51313	0.01000	0.75625	0.01000	-0.00576	0.01000	0.29928	0.01000	0.15223	0.01000	0.08477	0.01000	-0.06467	0.01000	0.47389	0.01000	0.62291	0.01000	-0.24685	0.01000	-0.18419	0.01000	0.04237	0.01000	-0.08904	0.01000	0.23928	0.01000	0.24322	0.01000	-0.18126	0.01000	-0.13941	0.01000	-0.34714	0.01000	0.22945	
0.02001	0.02000	-0.21631	0.02000	-0.33923	0.02000	-0.17030	0.02000	0.20379	0.02000	-0.60779	0.02000	0.08357	0.02000	-0.09852	0.02000	-0.15115	0.02000	-0.00781	0.02000	0.07090	0.02000	-0.20483	0.02000	-0.08339	0.02000	-0.14796	0.02000	-0.06798	0.02000	0.06437	0.02000	-0.08342	0.02000	-0.14762	0.02000	-0.00331	0.02000	0.06854	0.02000	-0.00169	0.02000	-0.03569	0.02000	-0.13213	0.02000	0.05404	0.02000	-0.50985	0.02000	0.75659	0.02000	-0.00623	0.02000	0.30535	0.02000	0.14781	0.02000	0.08422	0.02000	-0.06123	0.02000	0.46356	0.02000	0.62754	0.02000	-0.24530	0.02000	-0.18512	0.02000	0.04296	0.02000	-0.09027	0.02000	0.23199	0.02000	0.24810	0.02000	-0.18297	0.02000	-0.13880	0.02000	-0.34239	0.02000	0.23043	
0.03002	0.03000	-0.21087	0.03000	-0.34243	0.03000	-0.17156	0.03000	0.20237	0.03000	-0.60776	0.03000	0.08145	0.03000	-0.09541	0.03000	-0.14867	0.03000	-0.00328	0.03000	0.07206	0.03000	-0.20006	0.03000	-0.08548	0.03000	-0.15264	0.03000	-0.07050	0.03000	0.06195	0.03000	-0.08550	0.03000	-0.15232	0.03000	-0.00351	0.03000	0.06927	0.03000	-0.00139	0.03000	-0.03593	0.03000	-0.13154	0.03000	0.05709	0.03000	-0.50629	0.03000	0.75691	0.03000	-0.00660	0.03000	0.31232	0.03000	0.14255	0.03000	0.08375	0.03000	-0.05724	0.03000	0.44807	0.03000	0.63237	0.03000	-0.24362	0.03000	-0.18638	0.03000	0.04377	0.03000	-0.09184	0.03000	0.22381	0.03000	0.25435	0.03000	-0.18512	0.03000	-0.13855	0.03000	-0.33697	0.03000	0.23198	
0.04003	0.04000	-0.20464	0.04000	-0.34594	0.04000	-0.17299	0.04000	0.20070	0.04000	-0.60885	0.04000	0.08013	0.04000	-0.09219	0.04000	-0.14572	0.04000	0.00095	0.04000	0.07422	0.04000	-0.19451	0.04000	-0.08736	0.04000	-0.15758	0.04000	-0.07346	0.04000	0.05962	0.04000	-0.08737	0.04000	-0.15727	0.04000	-0.00381	0.04000	0.06989	0.04000	-0.00111	0.04000	-0.03600	0.04000	-0.13019	0.04000	0.06050	0.04000	-0.50258	0.04000	0.75722	0.04000	-0.00682	0.04000	0.32009	0.04000	0.13648	0.04000	0.08339	0.04000	-0.05276	0.04000	0.43752	0.04000	0.63721	0.04000	-0.24186	0.04000	-0.18799	0.04000	0.04485	0.04000	-0.09375	0.04000	0.21493	0.04000	0.26192	0.04000	-0.18771	0.04000	-0.13874	0.04000	-0.33106	0.04000	0.23416	
0.05003	0.05000	-0.19774	0.05000	-0.34970	0.05000	-0.17458	0.05000	0.19881	0.05000	-0.61123	0.05000	0.07973	0.05000	-0.08902	0.05000	-0.14243	0.05000	0.00457	0.05000	0.07737	0.05000	-0.18839	0.05000	-0.08884	0.05000	-0.16254	0.05000	-0.07686	0.05000	0.05754	0.05000	-0.08885	0.05000	-0.16223	0.05000	-0.00424	0.05000	0.07029	0.05000	-0.00086	0.05000	-0.03586	0.05000	-0.12794	0.05000	0.06425	0.05000	-0.49887	0.05000	0.75754	0.05000	-0.00684	0.05000	0.32852	0.05000	0.12968	0.05000	0.08319	0.05000	-0.04786	0.05000	0.43932	0.05000	0.64185	0.05000	-0.24007	0.05000	-0.18997	0.05000	0.04621	0.05000	-0.09602	0.05000	0.20560	0.05000	0.27061	0.05000	-0.19074	0.05000	-0.13944	0.05000	-0.32489	0.05000	0.23698	
0.06004	0.06000	-0.19032	0.06000	-0.35366	0.06000	-0.17629	0.06000	0.19672	0.06000	-0.61499	0.06000	0.08033	0.06000	-0.08601	0.06000	-0.13896	0.06000	0.00729	0.06000	0.08142	0.06000	-0.18198	0.06000	-0.08977	0.06000	-0.16723	0.06000	-0.08066	0.06000	0.05585	0.06000	-0.08977	0.06000	-0.16693	0.06000	-0.00484	0.06000	0.07037	0.06000	-0.00070	0.06000	-0.03547	0.06000	-0.12471	0.06000	0.06830	0.06000	-0.49529	0.06000	0.75792	0.06000	-0.00663	0.06000	0.33746	0.06000	0.12227	0.06000	0.08316	0.06000	-0.04264	0.06000	0.45380	0.06000	0.64610	0.06000	-0.23826	0.06000	-0.19235	0.06000	0.04784	0.06000	-0.09866	0.06000	0.19612	0.06000	0.28017	0.06000	-0.19416	0.06000	-0.14068	0.06000	-0.31874	0.06000	0.24045	
0.07004	0.07000	-0.18253	0.07000	-0.35777	0.07000	-0.17809	0.07000	0.19446	0.07000	-0.62012	0.07000	0.08187	0.07000	-0.08331	0.07000	-0.13551	0.07000	0.00889	0.07000	0.08618	0.07000	-0.17555	0.07000	-0.08999	0.07000	-0.17141	0.07000	-0.08486	0.07000	0.05466	0.07000	-0.08999	0.07000	-0.17111	0.07000	-0.00562	0.07000	0.07005	0.07000	-0.00065	0.07000	-0.03484	0.07000	-0.12046	0.07000	0.07261	0.07000	-0.49202	0.07000	0.75841	0.07000	-0.00616	0.07000	0.34679	0.07000	0.11437	0.07000	0.08334	0.07000	-0.03717	0.07000	0.46952	0.07000	0.64981	0.07000	-0.23646	0.07000	-0.19509	0.07000	0.04973	0.07000	-0.10165	0.07000	0.18680	0.07000	0.29024	0.07000	-0.19794	0.07000	-0.14244	0.07000	-0.31291	0.07000	0.24452	
0.08005	0.08000	-0.17456	0.08000	-0.36201	0.08000	-0.17993	0.08000	0.19205	0.08000	-0.62651	0.08000	0.08424	0.08000	-0.08100	0.08000	-0.13228	0.08000	0.00919	0.08000	0.09142	0.08000	-0.16932	0.08000	-0.08945	0.08000	-0.17483	0.08000	-0.08942	0.08000	0.05405	0.08000	-0.08945	0.08000	-0.17453	0.08000	-0.00659	0.08000	0.06933	0.08000	-0.00077	0.08000	-0.03402	0.08000	-0.11521	0.08000	0.07706	0.08000	-0.48919	0.08000	0.75906	0.08000	-0.00543	0.08000	0.35637	0.08000	0.10613	0.08000	0.08372	0.08000	-0.03155	0.08000	0.47875	0.08000	0.65290	0.08000	-0.23468	0.08000	-0.19820	0.08000	0.05184	0.08000	-0.10498	0.08000	0.17801	0.08000	0.30043	0.08000	-0.20202	0.08000	-0.14468	0.08000	-0.30771	0.08000	0.24912	
0.09006	0.09000	-0.16657	0.09000	-0.36634	0.09000	-0.18176	0.09000	0.18951	0.09000	-0.63400	0.09000	0.08725	0.09000	-0.07916	0.09000	-0.12951	0.09000	0.00813	0.09000	0.09685	0.09000	-0.16343	0.09000	-0.08812	0.09000	-0.17734	0.09000	-0.09434	0.09000	0.05403	0.09000	-0.08812	0.09000	-0.17703	0.09000	-0.00773	0.09000	0.06825	0.09000	-0.00106	0.09000	-0.03310	0.09000	-0.10909	0.09000	0.08151	0.09000	-0.48694	0.09000	0.75993	0.09000	-0.00442	0.09000	0.36610	0.09000	0.09767	0.09000	0.08430	0.09000	-0.02582	0.09000	0.48093	0.09000	0.65538	0.09000	-0.23289	0.09000	-0.20163	0.09000	0.05413	0.09000	-0.10862	0.09000	0.17014	0.09000	0.31036	0.09000	-0.20634	0.09000	-0.14729	0.09000	-0.30341	0.09000	0.25415	
