Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.24641,0.00000,-0.03633,0.00000,0.07234,0.00000,-0.06200,0.00000,0.22590,0.00000,-0.27774
0.01001,0.01000,-0.24418,0.01000,-0.03866,0.01000,0.07162,0.01000,-0.06114,0.01000,0.22751,0.01000,-0.28394
0.02001,0.02000,-0.24205,0.02000,-0.04161,0.02000,0.07091,0.02000,-0.05954,0.02000,0.22965,0.02000,-0.29075
0.03002,0.03000,-0.24011,0.03000,-0.04513,0.03000,0.07023,0.03000,-0.05710,0.03000,0.23228,0.03000,-0.29788
0.04003,0.04000,-0.23842,0.04000,-0.04912,0.04000,0.06962,0.04000,-0.05376,0.04000,0.23528,0.04000,-0.30501
0.05004,0.05000,-0.23698,0.05000,-0.05339,0.05000,0.06908,0.05000,-0.04954,0.05000,0.23850,0.05000,-0.31179
0.06004,0.06000,-0.23574,0.06000,-0.05777,0.06000,0.06857,0.06000,-0.04450,0.06000,0.24177,0.06000,-0.31792
0.07005,0.07000,-0.23462,0.07000,-0.06205,0.07000,0.06805,0.07000,-0.03879,0.07000,0.24492,0.07000,-0.32314
0.08006,0.08000,-0.23349,0.08000,-0.06606,0.08000,0.06743,0.08000,-0.03261,0.08000,0.24781,0.08000,-0.32727
0.09006,0.09000,-0.23220,0.09000,-0.06966,0.09000,0.06663,0.09000,-0.02620,0.09000,0.25030,0.09000,-0.33023
0.10007,0.10000,-0.23062,0.10000,-0.07280,0.10000,0.06556,0.10000,-0.01982,0.10000,0.25225,0.10000,-0.33203
0.11008,0.11000,-0.22863,0.11000,-0.07551,0.11000,0.06419,0.11000,-0.01373,0.11000,0.25359,0.11000,-0.33272
0.12008,0.12000,-0.22613,0.12000,-0.07788,0.12000,0.06249,0.12000,-0.00817,0.12000,0.25424,0.12000,-0.33238
0.13009,0.13000,-0.22308,0.13000,-0.08006,0.13000,0.06048,0.13000,-0.00332,0.13000,0.25423,0.13000,-0.33106
0.14010,0.14000,-0.21949,0.14000,-0.08221,0.14000,0.05823,0.14000,0.00067,0.14000,0.25361,0.14000,-0.32875
0.15010,0.15000,-0.21537,0.15000,-0.08447,0.15000,0.05582,0.15000,0.00374,0.15000,0.25253,0.15000,-0.32538
0.16011,0.16000,-0.21080,0.16000,-0.08694,0.16000,0.05335,0.16000,0.00585,0.16000,0.25115,0.16000,-0.32081
0.17012,0.17000,-0.20585,0.17000,-0.08959,0.17000,0.05091,0.17000,0.00704,0.17000,0.24963,0.17000,-0.31492
0.18013,0.18000,-0.20058,0.18000,-0.09233,0.18000,0.04863,0.18000,0.00737,0.18000,0.24816,0.18000,-0.30767
0.19013,0.19000,-0.19507,0.19000,-0.09492,0.19000,0.04660,0.19000,0.00696,0.19000,0.24689,0.19000,-0.29909
0.20014,0.20000,-0.18940,0.20000,-0.09709,0.20000,0.04488,0.20000,0.00593,0.20000,0.24597,0.20000,-0.28941
0.21015,0.21000,-0.18364,0.21000,-0.09850,0.21000,0.04352,0.21000,0.00443,0.21000,0.24554,0.21000,-0.27900
0.22015,0.22000,-0.17786,0.22000,-0.09885,0.22000,0.04254,0.22000,0.00264,0.22000,0.24571,0.22000,-0.26835
0.23016,0.23000,-0.17219,0.23000,-0.09791,0.23000,0.04191,0.23000,0.00076,0.23000,0.24660,0.23000,-0.25806
