Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.28388,0.00000,0.12207,0.00000,0.19288,0.00000,-0.09316,0.00000,0.08823,0.00000,-0.33034
0.01000,0.01000,-0.28625,0.01000,0.12215,0.01000,0.19624,0.01000,-0.09325,0.01000,0.08562,0.01000,-0.32917
0.02000,0.02000,-0.28845,0.02000,0.12224,0.02000,0.19984,0.02000,-0.09325,0.02000,0.08297,0.02000,-0.32720
0.03000,0.03000,-0.29027,0.03000,0.12230,0.03000,0.20351,0.03000,-0.09314,0.03000,0.08046,0.03000,-0.32432
0.04001,0.04000,-0.29151,0.04000,0.12232,0.04000,0.20709,0.04000,-0.09289,0.04000,0.07824,0.04000,-0.32044
0.05001,0.05000,-0.29199,0.05000,0.12228,0.05000,0.21040,0.05000,-0.09249,0.05000,0.07646,0.05000,-0.31556
0.06001,0.06000,-0.29157,0.06000,0.12217,0.06000,0.21332,0.06000,-0.09192,0.06000,0.07526,0.06000,-0.30971
0.07001,0.07000,-0.29020,0.07000,0.12203,0.07000,0.21576,0.07000,-0.09120,0.07000,0.07466,0.07000,-0.30303
0.08001,0.08000,-0.28786,0.08000,0.12194,0.08000,0.21770,0.08000,-0.09034,0.08000,0.07463,0.08000,-0.29571
0.09001,0.09000,-0.28463,0.09000,0.12199,0.09000,0.21918,0.09000,-0.08939,0.09000,0.07501,0.09000,-0.28801
0.10001,0.10000,-0.28063,0.10000,0.12233,0.10000,0.22034,0.10000,-0.08841,0.10000,0.07554,0.10000,-0.28024
0.11002,0.11000,-0.27600,0.11000,0.12313,0.11000,0.22136,0.11000,-0.08744,0.11000,0.07588,0.11000,-0.27273
0.12002,0.12000,-0.27094,0.12000,0.12452,0.12000,0.22247,0.12000,-0.08653,0.12000,0.07561,0.12000,-0.26580
0.13002,0.13000,-0.26567,0.13000,0.12661,0.13000,0.22390,0.13000,-0.08572,0.13000,0.07432,0.13000,-0.25971
0.14002,0.14000,-0.26039,0.14000,0.12945,0.14000,0.22588,0.14000,-0.08498,0.14000,0.07164,0.14000,-0.25466
0.15002,0.15000,-0.25531,0.15000,0.13305,0.15000,0.22861,0.15000,-0.08428,0.15000,0.06722,0.15000,-0.25070
0.16002,0.16000,-0.25062,0.16000,0.13734,0.16000,0.23221,0.16000,-0.08353,0.16000,0.06083,0.16000,-0.24779
0.17002,0.17000,-0.24642,0.17000,0.14222,0.17000,0.23675,0.17000,-0.08264,0.17000,0.05227,0.17000,-0.24574
0.18003,0.18000,-0.24277,0.18000,0.14757,0.18000,0.24221,0.18000,-0.08150,0.18000,0.04145,0.18000,-0.24428
0.19003,0.19000,-0.23964,0.19000,0.15328,0.19000,0.24853,0.19000,-0.08002,0.19000,0.02833,0.19000,-0.24307
0.20003,0.20000,-0.23689,0.20000,0.15924,0.20000,0.25553,0.20000,-0.07815,0.20000,0.01295,0.20000,-0.24176
0.21003,0.21000,-0.23430,0.21000,0.16537,0.21000,0.26301,0.21000,-0.07586,0.21000,-0.00459,0.21000,-0.24003
0.22003,0.22000,-0.23159,0.22000,0.17159,0.22000,0.27068,0.22000,-0.07318,0.22000,-0.02412,0.22000,-0.23760
0.23003,0.23000,-0.22835,0.23000,0.17786,0.23000,0.27820,0.23000,-0.07016,0.23000,-0.04544,0.23000,-0.23430
0.24003,0.24000,-0.22418,0.24000,0.18411,0.24000,0.28520,0.24000,-0.06692,0.24000,-0.06833,0.24000,-0.23004
0.25004,0.25000,-0.21860,0.25000,0.19029,0.25000,0.29131,0.25000,-0.06357,0.25000,-0.09253,0.25000,-0.22483
0.26004,0.26000,-0.21120,0.26000,0.19632,0.26000,0.29615,0.26000,-0.06027,0.26000,-0.11777,0.26000,-0.21878
0.27004,0.27000,-0.20158,0.27000,0.20213,0.27000,0.29939,0.27000,-0.05719,0.27000,-0.14379,0.27000,-0.21211
0.28004,0.28000,-0.18946,0.28000,0.20762,0.28000,0.30079,0.28000,-0.05452,0.28000,-0.17030,0.28000,-0.20511
0.29004,0.29000,-0.17472,0.29000,0.21268,0.29000,0.30018,0.29000,-0.05241,0.29000,-0.19699,0.29000,-0.19811
0.30004,0.30000,-0.15738,0.30000,0.21723,0.30000,0.29754,0.30000,-0.05102,0.30000,-0.22354,0.30000,-0.19151
