Tiempo;Evento
2.36;Posición inicial
4.46;< Contacto inicial derecho
4.51;> Despegue izquierdo
4.88;< Contacto inicial izquierdo
4.95;> Despegue derecho
5.38;< Contacto inicial derecho
5.44;> Despegue izquierdo
5.8;< Contacto inicial izquierdo
5.87;> Despegue derecho
6.27;< Contacto inicial derecho
6.33;> Despegue izquierdo
6.7;< Contacto inicial izquierdo
6.77;> Despegue derecho
7.16;< Contacto inicial derecho
7.22;> Despegue izquierdo
7.58;< Contacto inicial izquierdo
7.66;> Despegue derecho
8.05;< Contacto inicial derecho
8.12;> Despegue izquierdo
8.47;< Contacto inicial izquierdo
8.55;> Despegue derecho
8.96;< Contacto inicial derecho
9.03;> Despegue izquierdo
9.4;< Contacto inicial izquierdo
9.48;> Despegue derecho
9.86;< Contacto inicial derecho
9.93;> Despegue izquierdo
10.32;< Contacto inicial izquierdo
10.4;> Despegue derecho
10.79;< Contacto inicial derecho
10.86;> Despegue izquierdo
11.24;< Contacto inicial izquierdo
11.32;> Despegue derecho
11.7;< Contacto inicial derecho
11.77;> Despegue izquierdo
12.14;< Contacto inicial izquierdo
12.22;> Despegue derecho
12.61;< Contacto inicial derecho
12.68;> Despegue izquierdo
13.07;< Contacto inicial izquierdo
13.15;> Despegue derecho
13.54;< Contacto inicial derecho
13.61;> Despegue izquierdo
13.98;< Contacto inicial izquierdo
14.08;> Despegue derecho
15;< Contacto inicial izquierdo
15.04;> Despegue derecho
15.62;< Contacto inicial derecho
15.68;> Despegue izquierdo
16.05;< Contacto inicial izquierdo
16.11;> Despegue derecho
16.59;< Contacto inicial derecho
16.65;> Despegue izquierdo
17;< Contacto inicial izquierdo
17.07;> Despegue derecho
17.52;< Contacto inicial derecho
17.58;> Despegue izquierdo
17.93;< Contacto inicial izquierdo
18.01;> Despegue derecho
18.44;< Contacto inicial derecho
18.51;> Despegue izquierdo
18.87;< Contacto inicial izquierdo
18.94;> Despegue derecho
19.36;< Contacto inicial derecho
19.43;> Despegue izquierdo
19.8;< Contacto inicial izquierdo
19.88;> Despegue derecho
20.3;< Contacto inicial derecho
20.37;> Despegue izquierdo
20.74;< Contacto inicial izquierdo
20.82;> Despegue derecho
21.22;< Contacto inicial derecho
21.29;> Despegue izquierdo
21.66;< Contacto inicial izquierdo
21.74;> Despegue derecho
22.16;< Contacto inicial derecho
22.23;> Despegue izquierdo
22.62;< Contacto inicial izquierdo
22.7;> Despegue derecho
23.09;< Contacto inicial derecho
23.16;> Despegue izquierdo
23.54;< Contacto inicial izquierdo
23.62;> Despegue derecho
24.03;< Contacto inicial derecho
24.1;> Despegue izquierdo
24.47;< Contacto inicial izquierdo
24.55;> Despegue derecho
24.96;< Contacto inicial derecho
25.03;> Despegue izquierdo
25.43;< Contacto inicial izquierdo
25.52;> Despegue derecho
25.82;< Contacto inicial derecho
26.01;> Despegue izquierdo
26.29;< Contacto inicial izquierdo
26.41;> Despegue derecho
27.1;< Contacto inicial derecho
27.16;> Despegue izquierdo
27.51;< Contacto inicial izquierdo
27.58;> Despegue derecho
28.03;< Contacto inicial derecho
28.09;> Despegue izquierdo
28.43;< Contacto inicial izquierdo
28.51;> Despegue derecho
28.94;< Contacto inicial derecho
29.01;> Despegue izquierdo
29.39;< Contacto inicial izquierdo
29.46;> Despegue derecho
29.87;< Contacto inicial derecho
29.94;> Despegue izquierdo
30.33;< Contacto inicial izquierdo
30.4;> Despegue derecho
30.8;< Contacto inicial derecho
30.88;> Despegue izquierdo
31.24;< Contacto inicial izquierdo
31.32;> Despegue derecho
31.73;< Contacto inicial derecho
31.81;> Despegue izquierdo
32.18;< Contacto inicial izquierdo
32.26;> Despegue derecho
32.66;< Contacto inicial derecho
32.74;> Despegue izquierdo
33.13;< Contacto inicial izquierdo
33.21;> Despegue derecho
33.59;< Contacto inicial derecho
33.67;> Despegue izquierdo
34.06;< Contacto inicial izquierdo
34.14;> Despegue derecho
34.55;< Contacto inicial derecho
34.63;> Despegue izquierdo
35;< Contacto inicial izquierdo
35.08;> Despegue derecho
35.48;< Contacto inicial derecho
35.56;> Despegue izquierdo
35.93;< Contacto inicial izquierdo
36.01;> Despegue derecho
36.41;< Contacto inicial derecho
36.49;> Despegue izquierdo
36.87;< Contacto inicial izquierdo
36.97;> Despegue derecho
37.26;< Contacto inicial derecho
37.4;> Despegue izquierdo
37.97;< Contacto inicial izquierdo
38.02;> Despegue derecho
38.5;< Contacto inicial derecho
38.56;> Despegue izquierdo
38.91;< Contacto inicial izquierdo
38.98;> Despegue derecho
39.43;< Contacto inicial derecho
39.49;> Despegue izquierdo
39.84;< Contacto inicial izquierdo
39.92;> Despegue derecho
40.35;< Contacto inicial derecho
40.41;> Despegue izquierdo
40.77;< Contacto inicial izquierdo
40.85;> Despegue derecho
41.28;< Contacto inicial derecho
41.34;> Despegue izquierdo
41.71;< Contacto inicial izquierdo
41.79;> Despegue derecho
42.2;< Contacto inicial derecho
42.27;> Despegue izquierdo
42.65;< Contacto inicial izquierdo
42.73;> Despegue derecho
43.14;< Contacto inicial derecho
43.22;> Despegue izquierdo
43.61;< Contacto inicial izquierdo
43.69;> Despegue derecho
44.09;< Contacto inicial derecho
44.16;> Despegue izquierdo
44.55;< Contacto inicial izquierdo
44.63;> Despegue derecho
45.03;< Contacto inicial derecho
45.1;> Despegue izquierdo
45.49;< Contacto inicial izquierdo
45.56;> Despegue derecho
45.97;< Contacto inicial derecho
46.04;> Despegue izquierdo
46.44;< Contacto inicial izquierdo
46.52;> Despegue derecho
46.94;< Contacto inicial derecho
47.01;> Despegue izquierdo
47.41;< Contacto inicial izquierdo
47.49;> Despegue derecho
47.88;< Contacto inicial derecho
47.97;> Despegue izquierdo
48.31;< Contacto inicial izquierdo
48.4;> Despegue derecho
