Tiempo;Evento
3.12;Posición inicial
5.47;< Contacto inicial derecho
5.52;> Despegue izquierdo
5.87;< Contacto inicial izquierdo
5.92;> Despegue derecho
6.25;< Contacto inicial derecho
6.32;> Despegue izquierdo
6.65;< Contacto inicial izquierdo
6.71;> Despegue derecho
7.05;< Contacto inicial derecho
7.12;> Despegue izquierdo
7.45;< Contacto inicial izquierdo
7.51;> Despegue derecho
7.86;< Contacto inicial derecho
7.94;> Despegue izquierdo
8.28;< Contacto inicial izquierdo
8.34;> Despegue derecho
8.69;< Contacto inicial derecho
8.77;> Despegue izquierdo
9.11;< Contacto inicial izquierdo
9.16;> Despegue derecho
9.51;< Contacto inicial derecho
9.58;> Despegue izquierdo
9.94;< Contacto inicial izquierdo
10;> Despegue derecho
10.34;< Contacto inicial derecho
10.41;> Despegue izquierdo
10.75;< Contacto inicial izquierdo
10.81;> Despegue derecho
11.14;< Contacto inicial derecho
11.22;> Despegue izquierdo
11.56;< Contacto inicial izquierdo
11.62;> Despegue derecho
11.95;< Contacto inicial derecho
12.03;> Despegue izquierdo
12.38;< Contacto inicial izquierdo
12.44;> Despegue derecho
12.78;< Contacto inicial derecho
12.86;> Despegue izquierdo
13.21;< Contacto inicial izquierdo
13.27;> Despegue derecho
13.61;< Contacto inicial derecho
13.69;> Despegue izquierdo
14.04;< Contacto inicial izquierdo
14.11;> Despegue derecho
14.47;< Contacto inicial derecho
14.56;> Despegue izquierdo
14.92;< Contacto inicial izquierdo
14.99;> Despegue derecho
15.37;< Contacto inicial derecho
15.51;> Despegue izquierdo
16.89;< Contacto inicial izquierdo
