Tiempo;Evento
2.89;Posición inicial
6.42;< Contacto inicial izquierdo
6.47;> Despegue derecho
6.96;< Contacto inicial derecho
7.01;> Despegue izquierdo
7.49;< Contacto inicial izquierdo
7.54;> Despegue derecho
7.99;< Contacto inicial derecho
8.04;> Despegue izquierdo
8.51;< Contacto inicial izquierdo
8.56;> Despegue derecho
8.99;< Contacto inicial derecho
9.04;> Despegue izquierdo
9.51;< Contacto inicial izquierdo
9.56;> Despegue derecho
9.98;< Contacto inicial derecho
10.03;> Despegue izquierdo
10.5;< Contacto inicial izquierdo
10.55;> Despegue derecho
10.97;< Contacto inicial derecho
11.02;> Despegue izquierdo
11.49;< Contacto inicial izquierdo
11.54;> Despegue derecho
11.95;< Contacto inicial derecho
12.01;> Despegue izquierdo
12.46;< Contacto inicial izquierdo
12.52;> Despegue derecho
12.93;< Contacto inicial derecho
12.98;> Despegue izquierdo
13.45;< Contacto inicial izquierdo
13.51;> Despegue derecho
13.91;< Contacto inicial derecho
13.97;> Despegue izquierdo
14.44;< Contacto inicial izquierdo
14.5;> Despegue derecho
14.92;< Contacto inicial derecho
14.98;> Despegue izquierdo
15.49;< Contacto inicial izquierdo
15.55;> Despegue derecho
16;< Contacto inicial derecho
16.05;> Despegue izquierdo
16.5;< Contacto inicial izquierdo
16.56;> Despegue derecho
16.97;< Contacto inicial derecho
17.03;> Despegue izquierdo
17.47;< Contacto inicial izquierdo
17.54;> Despegue derecho
18.02;< Contacto inicial derecho
18.24;> Despegue izquierdo
19.07;< Contacto inicial izquierdo
19.13;> Despegue derecho
19.53;< Contacto inicial derecho
19.64;> Despegue izquierdo
20.09;< Contacto inicial derecho
20.64;> Despegue izquierdo
21.11;< Contacto inicial izquierdo
21.15;> Despegue derecho
21.81;< Contacto inicial derecho
21.87;> Despegue izquierdo
22.36;< Contacto inicial izquierdo
22.41;> Despegue derecho
22.87;< Contacto inicial derecho
22.92;> Despegue izquierdo
23.36;< Contacto inicial izquierdo
23.41;> Despegue derecho
23.83;< Contacto inicial derecho
23.88;> Despegue izquierdo
24.34;< Contacto inicial izquierdo
24.39;> Despegue derecho
24.8;< Contacto inicial derecho
24.86;> Despegue izquierdo
25.31;< Contacto inicial izquierdo
25.36;> Despegue derecho
25.77;< Contacto inicial derecho
25.82;> Despegue izquierdo
26.26;< Contacto inicial izquierdo
26.32;> Despegue derecho
26.72;< Contacto inicial derecho
26.77;> Despegue izquierdo
27.21;< Contacto inicial izquierdo
27.27;> Despegue derecho
27.66;< Contacto inicial derecho
27.71;> Despegue izquierdo
28.15;< Contacto inicial izquierdo
28.21;> Despegue derecho
28.61;< Contacto inicial derecho
28.66;> Despegue izquierdo
29.11;< Contacto inicial izquierdo
29.17;> Despegue derecho
29.57;< Contacto inicial derecho
29.63;> Despegue izquierdo
30.08;< Contacto inicial izquierdo
30.14;> Despegue derecho
30.55;< Contacto inicial derecho
30.6;> Despegue izquierdo
31.07;< Contacto inicial izquierdo
31.13;> Despegue derecho
31.54;< Contacto inicial derecho
31.59;> Despegue izquierdo
32.05;< Contacto inicial izquierdo
32.11;> Despegue derecho
32.52;< Contacto inicial derecho
32.58;> Despegue izquierdo
33.07;< Contacto inicial izquierdo
33.14;> Despegue derecho
33.55;< Contacto inicial derecho
33.66;> Despegue izquierdo
35.06;< Contacto inicial derecho
35.11;> Despegue izquierdo
35.6;< Contacto inicial izquierdo
35.65;> Despegue derecho
