Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.317309	0.625403	0.633473	0.326952	0.323268	0.623729	0.634703	0.321888	0.328945	0.615991	0.629077	0.341485	0.316613	0.631197	0.636176	0.310849	0.319396	0.617324	0.633286	0.340361	0.325167	0.629102	0.626786	0.325018	0.314452	0.634421	0.633196	0.312557	0.316876	0.628071	0.632816	0.323512	-0.217107	0.672265	0.216444	0.673852	-0.23307	0.666493	0.233912	0.668394	-0.258949	0.674303	0.22234	0.654848	0.672376	0.217139	0.674803	-0.21308	0.67415	0.221021	0.672184	-0.211756	0.675126	0.227737	0.671061	-0.204984	0.323034	0.631652	0.622901	0.329636
0.01	0.317226	0.625458	0.633575	0.326729	0.323128	0.623786	0.634757	0.321811	0.329145	0.615918	0.628949	0.34166	0.316716	0.631186	0.636168	0.310781	0.319275	0.617501	0.633394	0.339953	0.325054	0.629212	0.626847	0.3248	0.314458	0.634406	0.633183	0.312609	0.316788	0.628193	0.632822	0.323351	-0.217391	0.672261	0.216566	0.673725	-0.233146	0.666644	0.233778	0.668264	-0.258924	0.674468	0.222194	0.654737	0.6724	0.216978	0.674874	-0.212941	0.674176	0.220928	0.672147	-0.211887	0.674123	0.22711	0.672329	-0.204823	0.32295	0.631635	0.622983	0.329594
0.02	0.31715	0.625512	0.633666	0.326526	0.322986	0.623835	0.634795	0.321785	0.329373	0.615811	0.628858	0.341801	0.316784	0.631199	0.636156	0.310711	0.319137	0.617688	0.633494	0.339555	0.324912	0.629359	0.62689	0.324575	0.314472	0.634388	0.633173	0.312652	0.316687	0.628283	0.632868	0.323183	-0.217672	0.672259	0.216665	0.673605	-0.233205	0.666791	0.23366	0.668138	-0.258912	0.674616	0.222089	0.654626	0.672379	0.216785	0.67499	-0.212838	0.674255	0.220434	0.672217	-0.211928	0.673489	0.226551	0.673146	-0.204846	0.322865	0.631643	0.623051	0.329535
0.03	0.317088	0.625573	0.633734	0.326336	0.322888	0.623856	0.634838	0.321758	0.329495	0.615802	0.628808	0.341792	0.316859	0.631211	0.636143	0.310638	0.319025	0.617867	0.633545	0.339239	0.324741	0.629539	0.626928	0.324321	0.314487	0.634365	0.633172	0.312684	0.316562	0.628343	0.632953	0.323024	-0.217913	0.672265	0.216742	0.673496	-0.233245	0.666933	0.233552	0.66802	-0.25895	0.674735	0.222022	0.65451	0.672326	0.216623	0.6751	-0.21282	0.67432	0.219775	0.672355	-0.211968	0.673183	0.226101	0.673547	-0.20503	0.322767	0.63168	0.623106	0.329454
0.04	0.317044	0.625638	0.633781	0.326162	0.32281	0.623862	0.63488	0.321741	0.329591	0.61579	0.62882	0.341698	0.316909	0.631227	0.63615	0.31054	0.318971	0.618007	0.633567	0.338995	0.324633	0.629671	0.626962	0.324108	0.314514	0.634324	0.633184	0.312717	0.316454	0.62838	0.633053	0.322861	-0.218129	0.672282	0.216795	0.673392	-0.233299	0.66707	0.233473	0.667892	-0.259012	0.674833	0.221988	0.654396	0.672245	0.216568	0.675165	-0.212927	0.674315	0.219161	0.672521	-0.212092	0.673132	0.225819	0.673609	-0.205307	0.322667	0.631762	0.623142	0.329328
0.05	0.317027	0.625691	0.633824	0.325993	0.32275	0.623845	0.634934	0.321726	0.32963	0.615792	0.628857	0.34159	0.31696	0.631253	0.636166	0.310402	0.318966	0.618102	0.633593	0.338778	0.324566	0.629736	0.627027	0.323924	0.314546	0.634282	0.633194	0.31275	0.316355	0.628396	0.633157	0.322724	-0.218384	0.672288	0.216893	0.673272	-0.233376	0.667187	0.233435	0.667762	-0.259092	0.674919	0.221961	0.654286	0.672156	0.216589	0.675186	-0.213119	0.674227	0.218797	0.672662	-0.212301	0.673259	0.225746	0.673412	-0.205615	0.322564	0.631871	0.623177	0.329155
0.06	0.317047	0.62573	0.63386	0.325829	0.322735	0.623803	0.634985	0.321722	0.329737	0.615718	0.628832	0.341664	0.317037	0.631281	0.636175	0.310247	0.318968	0.618165	0.633634	0.338584	0.324503	0.629791	0.627108	0.323722	0.314585	0.634244	0.633196	0.312785	0.316249	0.628423	0.633251	0.322591	-0.218674	0.672268	0.217055	0.673145	-0.233497	0.66727	0.233424	0.66764	-0.259165	0.674984	0.221922	0.654202	0.67206	0.216695	0.675158	-0.2134	0.674097	0.218636	0.672774	-0.212523	0.673491	0.225913	0.673024	-0.205944	0.322455	0.631989	0.623211	0.328968
0.07	0.317084	0.625765	0.633885	0.325678	0.322712	0.623753	0.635041	0.321731	0.329928	0.615631	0.628751	0.341787	0.317101	0.631323	0.636177	0.310092	0.318931	0.618234	0.633684	0.338399	0.324452	0.629863	0.627182	0.323491	0.314609	0.63421	0.633194	0.312832	0.316126	0.628481	0.633329	0.322445	-0.218955	0.67222	0.217234	0.673045	-0.233642	0.667332	0.233426	0.667526	-0.259235	0.675029	0.221892	0.654139	0.671979	0.216867	0.675071	-0.213757	0.673944	0.218708	0.672829	-0.212762	0.67384	0.226231	0.672462	-0.206284	0.322316	0.632124	0.623246	0.32878
0.08	0.317118	0.625803	0.633906	0.325531	0.322745	0.623678	0.635104	0.321721	0.330168	0.615504	0.628676	0.341921	0.317178	0.631362	0.636172	0.309944	0.318917	0.618311	0.633723	0.338197	0.324445	0.62991	0.627246	0.323282	0.314617	0.634191	0.633183	0.312884	0.315996	0.628592	0.633373	0.322268	-0.219196	0.672164	0.217405	0.672967	-0.233815	0.66738	0.233431	0.667416	-0.259287	0.675054	0.221882	0.654095	0.67193	0.217074	0.674933	-0.214135	0.673809	0.218897	0.672833	-0.212981	0.674332	0.226692	0.671709	-0.206626	0.322148	0.632272	0.62328	0.328594
0.09	0.317146	0.625829	0.633943	0.325382	0.322794	0.623595	0.635193	0.321657	0.330375	0.615394	0.62861	0.342043	0.317258	0.631408	0.636155	0.309803	0.318925	0.618396	0.633748	0.337989	0.324418	0.629987	0.627285	0.323084	0.314613	0.634186	0.633176	0.312913	0.315867	0.628759	0.633372	0.322071	-0.219404	0.672132	0.217541	0.672886	-0.23398	0.66742	0.23343	0.667319	-0.259369	0.675056	0.2219	0.654054	0.671896	0.217347	0.674763	-0.214503	0.673714	0.21904	0.672832	-0.213139	0.674968	0.227295	0.670774	-0.206921	0.322004	0.632395	0.623319	0.328425
0.1	0.317152	0.625828	0.634019	0.325227	0.32283	0.62351	0.635283	0.321608	0.330629	0.61529	0.628454	0.342271	0.317307	0.631462	0.636136	0.309682	0.318936	0.618479	0.633809	0.337712	0.324388	0.630095	0.6273	0.322875	0.314591	0.634197	0.633177	0.312912	0.315779	0.628939	0.633341	0.321867	-0.219571	0.672145	0.217618	0.672795	-0.234081	0.667465	0.233404	0.667247	-0.259487	0.675019	0.221942	0.654032	0.67185	0.217667	0.674599	-0.214835	0.673682	0.219068	0.672814	-0.21327	0.67571	0.227965	0.669747	-0.207091	0.321919	0.632489	0.623344	0.32828
0.11	0.317155	0.625829	0.634096	0.325073	0.322912	0.623379	0.635386	0.321577	0.33098	0.615095	0.628272	0.342614	0.317308	0.631487	0.63616	0.309583	0.318963	0.618567	0.633869	0.337413	0.324359	0.630212	0.62729	0.322695	0.314563	0.634196	0.633191	0.312913	0.315746	0.629091	0.633302	0.321679	-0.219687	0.672201	0.217645	0.672692	-0.234138	0.6675	0.233366	0.667205	-0.259601	0.674954	0.221986	0.654038	0.671782	0.217988	0.674473	-0.215121	0.673678	0.219032	0.672784	-0.213411	0.676484	0.228592	0.66874	-0.20713	0.321889	0.63256	0.623352	0.328157
0.12	0.317167	0.62587	0.634134	0.324908	0.322981	0.623235	0.635513	0.321533	0.331356	0.614943	0.628033	0.342962	0.317324	0.631528	0.636161	0.30948	0.318994	0.618655	0.633914	0.337138	0.324366	0.630291	0.627276	0.322559	0.314558	0.634182	0.633213	0.312902	0.315767	0.629203	0.633265	0.321511	-0.219768	0.672274	0.217674	0.672582	-0.234182	0.667516	0.233335	0.667185	-0.259671	0.674874	0.22202	0.654082	0.671698	0.218317	0.674357	-0.215412	0.673663	0.219223	0.672659	-0.21366	0.676894	0.22909	0.668153	-0.207132	0.321909	0.632603	0.62335	0.328059
0.13	0.31718	0.625955	0.634137	0.324727	0.323045	0.623099	0.635635	0.321493	0.331683	0.614806	0.627849	0.343228	0.317362	0.631565	0.63616	0.309366	0.318982	0.618768	0.633953	0.336868	0.324392	0.630351	0.627264	0.322441	0.314543	0.634182	0.633231	0.312881	0.315803	0.629284	0.633245	0.321358	-0.219832	0.672342	0.217721	0.672479	-0.234213	0.667519	0.233298	0.667184	-0.259691	0.67477	0.222062	0.654167	0.671611	0.218649	0.674232	-0.215739	0.673801	0.21987	0.672205	-0.213985	0.676429	0.229606	0.668453	-0.207111	0.321966	0.63263	0.623336	0.327977
0.14	0.317193	0.62604	0.634131	0.324562	0.323063	0.622983	0.635768	0.321438	0.331983	0.614749	0.627639	0.343425	0.317421	0.631594	0.636143	0.309282	0.319014	0.618839	0.633993	0.336633	0.324449	0.630355	0.627279	0.322347	0.314559	0.634151	0.633254	0.312882	0.315839	0.629328	0.63325	0.321226	-0.219908	0.672392	0.217782	0.672384	-0.234237	0.667524	0.233249	0.667188	-0.25964	0.674625	0.222112	0.65432	0.671552	0.219009	0.674047	-0.216133	0.674069	0.22074	0.671537	-0.214345	0.674845	0.23029	0.669862	-0.20697	0.322043	0.632659	0.623304	0.327907
0.15	0.317207	0.626109	0.634133	0.324412	0.32304	0.622903	0.635893	0.321368	0.332262	0.614734	0.627432	0.343561	0.3175	0.631612	0.636119	0.309213	0.319023	0.618892	0.634066	0.33639	0.324478	0.630338	0.627344	0.322222	0.314634	0.634098	0.633243	0.312936	0.315861	0.629354	0.633273	0.321108	-0.219991	0.672425	0.217856	0.6723	-0.234269	0.667544	0.233191	0.667177	-0.259532	0.674417	0.222191	0.65455	0.671563	0.219479	0.673737	-0.216589	0.674319	0.221755	0.670841	-0.214688	0.672314	0.231184	0.672172	-0.206717	0.322149	0.632684	0.623261	0.327835
