Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.246397	0.665278	0.662463	0.240494	0.250066	0.663666	0.661428	0.243982	0.252562	0.660876	0.663142	0.244333	0.248635	0.662609	0.661845	0.247166	0.25008	0.665861	0.660209	0.241275	0.251395	0.661312	0.663902	0.242284	0.247329	0.66321	0.662505	0.245088	0.228833	0.666475	0.670998	0.230671	-0.29874	0.64212	0.300381	0.638911	-0.303776	0.640862	0.301324	0.637353	-0.302001	0.640528	0.300628	0.63886	0.644783	0.2965	0.640669	-0.293063	0.643227	0.292299	0.644518	-0.292264	0.6389	0.293439	0.648415	-0.291989	0.242102	0.653311	0.673422	0.247131
0.01	0.246348	0.665215	0.662546	0.240491	0.250011	0.663626	0.661502	0.243947	0.252595	0.660828	0.663155	0.244394	0.248648	0.662599	0.661846	0.247179	0.250101	0.665823	0.660213	0.241345	0.251231	0.66137	0.663972	0.242105	0.247296	0.663199	0.662493	0.245183	0.228963	0.666416	0.670978	0.23077	-0.298847	0.642014	0.300517	0.638904	-0.303793	0.640802	0.301349	0.637394	-0.302085	0.640389	0.300664	0.638942	0.644722	0.29649	0.640733	-0.293069	0.643308	0.291971	0.644669	-0.292079	0.638886	0.293503	0.648383	-0.292026	0.242093	0.653329	0.673431	0.24707
0.02	0.246294	0.665141	0.662636	0.240498	0.249955	0.663596	0.661568	0.243908	0.252594	0.660797	0.663169	0.244441	0.248665	0.662586	0.661842	0.247206	0.250156	0.665781	0.660206	0.241426	0.251071	0.661432	0.664023	0.241958	0.247269	0.663188	0.662481	0.245274	0.229036	0.666376	0.670965	0.23085	-0.298923	0.641892	0.300642	0.638932	-0.303832	0.640746	0.301374	0.63742	-0.302157	0.640269	0.300716	0.639004	0.644647	0.296495	0.640802	-0.293076	0.643366	0.291704	0.644809	-0.291908	0.638862	0.29361	0.648346	-0.292055	0.24208	0.653322	0.67346	0.247019
0.03	0.246228	0.665075	0.662728	0.240495	0.249914	0.663563	0.661625	0.243885	0.252587	0.660764	0.663189	0.244482	0.248679	0.662576	0.661835	0.247237	0.250219	0.665737	0.660189	0.241526	0.250956	0.661466	0.66406	0.241885	0.247247	0.66317	0.662474	0.245364	0.229064	0.66635	0.670958	0.230918	-0.298919	0.641818	0.300669	0.638996	-0.303881	0.640673	0.301411	0.637452	-0.302176	0.640187	0.300767	0.639054	0.644561	0.296524	0.64086	-0.293108	0.643394	0.291512	0.644922	-0.291789	0.638846	0.293729	0.6483	-0.292072	0.242068	0.653295	0.673504	0.246985
0.04	0.246167	0.665027	0.662801	0.240491	0.249869	0.663533	0.661678	0.243869	0.252551	0.66073	0.663223	0.244518	0.248682	0.662567	0.661828	0.247276	0.25028	0.665683	0.660182	0.241631	0.250875	0.661469	0.664096	0.241862	0.24723	0.663152	0.662472	0.245434	0.229103	0.666325	0.670951	0.230972	-0.298839	0.641804	0.30063	0.639065	-0.303929	0.640599	0.301459	0.637482	-0.302178	0.64015	0.300804	0.639072	0.644486	0.296547	0.640901	-0.293162	0.643367	0.291462	0.644975	-0.29178	0.638843	0.293837	0.648255	-0.292072	0.242037	0.65327	0.673548	0.24696
0.05	0.246127	0.664979	0.662863	0.240494	0.249799	0.663514	0.661729	0.243852	0.252471	0.660709	0.663274	0.24452	0.248684	0.662557	0.661824	0.247311	0.250332	0.665622	0.660186	0.241734	0.250803	0.66146	0.664134	0.241857	0.247221	0.66314	0.662475	0.245466	0.229142	0.666284	0.670956	0.231035	-0.298738	0.641826	0.300538	0.639134	-0.303958	0.64052	0.301508	0.637524	-0.302144	0.640138	0.300836	0.639085	0.644429	0.296577	0.64091	-0.293237	0.643311	0.291491	0.644998	-0.291823	0.638842	0.293891	0.648245	-0.292042	0.242011	0.653223	0.673604	0.246959
0.06	0.246098	0.664942	0.662908	0.240499	0.249728	0.663493	0.661777	0.243852	0.252408	0.660696	0.663306	0.244531	0.248682	0.662542	0.661829	0.247339	0.250373	0.665565	0.660189	0.241841	0.250714	0.661475	0.664162	0.241831	0.247227	0.663126	0.662478	0.245492	0.229193	0.666241	0.670961	0.231096	-0.298616	0.641858	0.300419	0.639215	-0.303947	0.640464	0.301536	0.637572	-0.302098	0.640149	0.300861	0.639084	0.644382	0.296631	0.640883	-0.293345	0.643251	0.291537	0.645014	-0.291875	0.638853	0.29386	0.648278	-0.291974	0.242012	0.65316	0.673642	0.247019
0.07	0.246097	0.664887	0.662946	0.240548	0.249675	0.663454	0.661828	0.243876	0.252386	0.660661	0.663334	0.244573	0.248648	0.662545	0.661844	0.247327	0.250395	0.665518	0.660186	0.241955	0.250654	0.661486	0.664176	0.241825	0.247241	0.663108	0.66248	0.24552	0.229245	0.666197	0.670961	0.23117	-0.298506	0.641895	0.300295	0.639287	-0.30387	0.640435	0.301527	0.637642	-0.302057	0.640168	0.300872	0.639079	0.644334	0.29669	0.640852	-0.293459	0.643197	0.291565	0.64503	-0.291931	0.638884	0.293735	0.648347	-0.291879	0.242027	0.65308	0.673682	0.247107
0.08	0.246161	0.664802	0.662965	0.240668	0.249634	0.663401	0.661881	0.243916	0.252384	0.660611	0.663366	0.244625	0.248617	0.662548	0.661861	0.247305	0.250412	0.665467	0.660184	0.242083	0.250686	0.661434	0.664183	0.241915	0.247231	0.663102	0.662477	0.245552	0.229264	0.666181	0.670953	0.23122	-0.298434	0.641919	0.300192	0.639345	-0.303785	0.640427	0.301485	0.63771	-0.302002	0.640193	0.300866	0.639083	0.644286	0.296797	0.640812	-0.293543	0.643149	0.291574	0.645046	-0.291991	0.638907	0.293531	0.648459	-0.291784	0.242054	0.652987	0.673729	0.247199
0.09	0.246212	0.664712	0.662991	0.240792	0.249615	0.663346	0.661923	0.243972	0.252359	0.660567	0.663409	0.24465	0.248576	0.662554	0.661878	0.247284	0.250428	0.665422	0.660181	0.242197	0.250772	0.661334	0.664198	0.242059	0.247229	0.663091	0.66248	0.245577	0.229295	0.666157	0.670946	0.231279	-0.298393	0.641922	0.300123	0.639393	-0.303704	0.640412	0.301452	0.63778	-0.30191	0.640202	0.300853	0.639124	0.64423	0.296894	0.640782	-0.293632	0.643107	0.291557	0.645077	-0.292032	0.638915	0.293266	0.648606	-0.291707	0.242086	0.652909	0.673757	0.247296
