Tiempo;Evento
1.57;Posición inicial
4.24;< Contacto inicial izquierdo
4.29;> Despegue derecho
4.92;< Contacto inicial derecho
4.97;> Despegue izquierdo
5.38;< Contacto inicial izquierdo
5.43;> Despegue derecho
5.99;< Contacto inicial derecho
6.04;> Despegue izquierdo
6.49;< Contacto inicial izquierdo
6.55;> Despegue derecho
7.08;< Contacto inicial derecho
7.13;> Despegue izquierdo
7.56;< Contacto inicial izquierdo
7.63;> Despegue derecho
8.18;< Contacto inicial derecho
8.23;> Despegue izquierdo
8.66;< Contacto inicial izquierdo
8.73;> Despegue derecho
9.25;< Contacto inicial derecho
9.31;> Despegue izquierdo
9.71;< Contacto inicial izquierdo
9.77;> Despegue derecho
10.28;< Contacto inicial derecho
10.34;> Despegue izquierdo
10.78;< Contacto inicial izquierdo
10.84;> Despegue derecho
11.35;< Contacto inicial derecho
11.4;> Despegue izquierdo
11.83;< Contacto inicial izquierdo
11.89;> Despegue derecho
12.43;< Contacto inicial derecho
12.5;> Despegue izquierdo
12.96;< Contacto inicial izquierdo
13.02;> Despegue derecho
13.5;< Contacto inicial derecho
13.56;> Despegue izquierdo
14.05;< Contacto inicial izquierdo
14.11;> Despegue derecho
14.61;< Contacto inicial derecho
14.67;> Despegue izquierdo
15.16;< Contacto inicial izquierdo
15.22;> Despegue derecho
15.7;< Contacto inicial derecho
15.76;> Despegue izquierdo
16.21;< Contacto inicial izquierdo
16.27;> Despegue derecho
16.79;< Contacto inicial derecho
16.84;> Despegue izquierdo
17.31;< Contacto inicial izquierdo
17.37;> Despegue derecho
17.9;< Contacto inicial derecho
17.95;> Despegue izquierdo
18.36;< Contacto inicial izquierdo
18.42;> Despegue derecho
18.97;< Contacto inicial derecho
19.02;> Despegue izquierdo
19.47;< Contacto inicial izquierdo
19.52;> Despegue derecho
20.08;< Contacto inicial derecho
20.13;> Despegue izquierdo
20.54;< Contacto inicial izquierdo
20.59;> Despegue derecho
21.21;< Contacto inicial derecho
21.57;> Despegue izquierdo
23.38;< Contacto inicial derecho
23.43;> Despegue izquierdo
23.89;< Contacto inicial izquierdo
23.94;> Despegue derecho
24.48;< Contacto inicial derecho
24.54;> Despegue izquierdo
24.97;< Contacto inicial izquierdo
25.02;> Despegue derecho
25.57;< Contacto inicial derecho
25.62;> Despegue izquierdo
26.08;< Contacto inicial izquierdo
26.14;> Despegue derecho
26.68;< Contacto inicial derecho
26.73;> Despegue izquierdo
27.17;< Contacto inicial izquierdo
27.22;> Despegue derecho
27.74;< Contacto inicial derecho
27.8;> Despegue izquierdo
28.27;< Contacto inicial izquierdo
28.32;> Despegue derecho
28.87;< Contacto inicial derecho
28.93;> Despegue izquierdo
29.37;< Contacto inicial izquierdo
29.42;> Despegue derecho
29.99;< Contacto inicial derecho
30.04;> Despegue izquierdo
30.45;< Contacto inicial izquierdo
30.5;> Despegue derecho
31.04;< Contacto inicial derecho
31.1;> Despegue izquierdo
31.53;< Contacto inicial izquierdo
31.58;> Despegue derecho
32.11;< Contacto inicial derecho
32.17;> Despegue izquierdo
32.61;< Contacto inicial izquierdo
32.66;> Despegue derecho
33.17;< Contacto inicial derecho
33.23;> Despegue izquierdo
33.67;< Contacto inicial izquierdo
33.73;> Despegue derecho
34.26;< Contacto inicial derecho
34.31;> Despegue izquierdo
34.72;< Contacto inicial izquierdo
34.76;> Despegue derecho
35.29;< Contacto inicial derecho
35.35;> Despegue izquierdo
35.77;< Contacto inicial izquierdo
35.83;> Despegue derecho
36.34;< Contacto inicial derecho
36.4;> Despegue izquierdo
36.87;< Contacto inicial izquierdo
36.92;> Despegue derecho
37.45;< Contacto inicial derecho
37.5;> Despegue izquierdo
37.94;< Contacto inicial izquierdo
37.99;> Despegue derecho
38.51;< Contacto inicial derecho
38.57;> Despegue izquierdo
39.04;< Contacto inicial izquierdo
39.08;> Despegue derecho
39.57;< Contacto inicial derecho
39.62;> Despegue izquierdo
40.17;< Contacto inicial izquierdo
40.2;> Despegue derecho
43.55;< Contacto inicial derecho
43.6;> Despegue izquierdo
44.02;< Contacto inicial izquierdo
44.07;> Despegue derecho
44.62;< Contacto inicial derecho
44.67;> Despegue izquierdo
45.07;< Contacto inicial izquierdo
45.12;> Despegue derecho
45.65;< Contacto inicial derecho
45.71;> Despegue izquierdo
46.13;< Contacto inicial izquierdo
46.18;> Despegue derecho
46.74;< Contacto inicial derecho
46.79;> Despegue izquierdo
47.23;< Contacto inicial izquierdo
47.28;> Despegue derecho
47.83;< Contacto inicial derecho
47.89;> Despegue izquierdo
48.35;< Contacto inicial izquierdo
48.4;> Despegue derecho
48.92;< Contacto inicial derecho
48.97;> Despegue izquierdo
49.43;< Contacto inicial izquierdo
49.48;> Despegue derecho
50.01;< Contacto inicial derecho
50.07;> Despegue izquierdo
50.53;< Contacto inicial izquierdo
50.58;> Despegue derecho
51.11;< Contacto inicial derecho
51.17;> Despegue izquierdo
51.58;< Contacto inicial izquierdo
51.63;> Despegue derecho
52.16;< Contacto inicial derecho
52.22;> Despegue izquierdo
52.66;< Contacto inicial izquierdo
52.71;> Despegue derecho
53.24;< Contacto inicial derecho
53.3;> Despegue izquierdo
53.77;< Contacto inicial izquierdo
53.83;> Despegue derecho
54.4;< Contacto inicial derecho
54.45;> Despegue izquierdo
54.88;< Contacto inicial izquierdo
54.93;> Despegue derecho
55.45;< Contacto inicial derecho
55.51;> Despegue izquierdo
55.97;< Contacto inicial izquierdo
56.02;> Despegue derecho
56.6;< Contacto inicial derecho
56.66;> Despegue izquierdo
57.13;< Contacto inicial izquierdo
57.18;> Despegue derecho
57.7;< Contacto inicial derecho
57.75;> Despegue izquierdo
58.19;< Contacto inicial izquierdo
58.24;> Despegue derecho
58.8;< Contacto inicial derecho
58.86;> Despegue izquierdo
59.33;< Contacto inicial izquierdo
59.41;> Despegue derecho
62.49;< Contacto inicial derecho
62.54;> Despegue izquierdo
63.02;< Contacto inicial izquierdo
63.07;> Despegue derecho
63.62;< Contacto inicial derecho
63.68;> Despegue izquierdo
64.13;< Contacto inicial izquierdo
64.18;> Despegue derecho
64.7;< Contacto inicial derecho
64.76;> Despegue izquierdo
65.18;< Contacto inicial izquierdo
65.23;> Despegue derecho
65.73;< Contacto inicial derecho
65.77;> Despegue izquierdo
