Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.270453	0.651396	0.654468	0.272414	0.273339	0.65037	0.648688	0.285496	0.268332	0.642251	0.658915	0.285206	0.276107	0.649287	0.65085	0.280331	0.266508	0.653495	0.650015	0.281778	0.265768	0.64561	0.656255	0.286156	0.276216	0.648297	0.651183	0.281737	0.275118	0.648574	0.653093	0.277727	-0.264888	0.653474	0.265047	0.65769	-0.264726	0.653853	0.262273	0.65849	-0.268339	0.654601	0.26142	0.656621	0.654675	0.263873	0.656797	-0.265309	0.655169	0.264455	0.656099	-0.265238	0.65515	0.263681	0.656669	-0.264643	0.274522	0.647846	0.654066	0.277725
0.01	0.270434	0.651438	0.654452	0.272374	0.27322	0.65038	0.648767	0.285409	0.268319	0.642271	0.658927	0.285146	0.27614	0.649265	0.650861	0.280324	0.266566	0.653531	0.649965	0.281753	0.265822	0.645607	0.65625	0.286122	0.276137	0.648251	0.65125	0.281767	0.275163	0.648556	0.653098	0.27771	-0.264976	0.65353	0.265039	0.657602	-0.264648	0.653914	0.262324	0.65844	-0.268308	0.654587	0.26149	0.65662	0.654746	0.26379	0.656823	-0.265155	0.655282	0.264213	0.656102	-0.265193	0.655308	0.26339	0.656627	-0.264646	0.274532	0.647828	0.654113	0.277646
0.02	0.27045	0.651469	0.654415	0.272373	0.273126	0.65037	0.648854	0.285324	0.268325	0.642289	0.65892	0.285115	0.27618	0.64924	0.65087	0.280323	0.266615	0.653559	0.649931	0.281721	0.265918	0.64558	0.656231	0.286139	0.276058	0.648223	0.651304	0.281783	0.275211	0.648538	0.653107	0.277684	-0.265075	0.653594	0.265015	0.657508	-0.264605	0.653967	0.262395	0.658376	-0.268211	0.654597	0.261533	0.656632	0.654804	0.263686	0.656875	-0.264985	0.655393	0.263962	0.6561	-0.265173	0.655447	0.263143	0.656572	-0.264683	0.274561	0.647806	0.654147	0.277587
0.03	0.270497	0.651485	0.654369	0.272395	0.273085	0.650347	0.648922	0.285262	0.268353	0.642304	0.658895	0.285114	0.276215	0.649223	0.650871	0.280322	0.266696	0.653548	0.64992	0.281696	0.26602	0.645566	0.656185	0.28618	0.275992	0.648198	0.651353	0.281793	0.27525	0.64852	0.65312	0.277656	-0.265178	0.653653	0.264985	0.657421	-0.26459	0.654008	0.262487	0.658306	-0.268131	0.654567	0.261594	0.656671	0.654856	0.263541	0.656952	-0.264808	0.655469	0.26378	0.65608	-0.265218	0.655554	0.26295	0.656518	-0.264745	0.274567	0.647807	0.654178	0.277508
0.04	0.27055	0.651493	0.654326	0.272429	0.273121	0.65031	0.648963	0.285217	0.268399	0.642323	0.65885	0.28513	0.27623	0.649221	0.650867	0.280323	0.266767	0.653508	0.649936	0.281684	0.266113	0.645578	0.656126	0.286201	0.275946	0.648176	0.651395	0.281792	0.275266	0.648504	0.653144	0.27762	-0.265309	0.653684	0.264975	0.65734	-0.264618	0.654023	0.262612	0.65823	-0.268048	0.654531	0.261705	0.656696	0.654907	0.263383	0.657036	-0.26463	0.655536	0.263649	0.656032	-0.265301	0.655634	0.262859	0.65644	-0.264833	0.27455	0.647828	0.654207	0.277406
0.05	0.270615	0.6515	0.654281	0.272457	0.273208	0.650275	0.648977	0.285181	0.268469	0.642344	0.658788	0.28516	0.276252	0.649223	0.650859	0.280316	0.266793	0.653481	0.649954	0.281681	0.266212	0.645589	0.656061	0.286234	0.275932	0.648157	0.651422	0.281786	0.275293	0.648466	0.653179	0.277603	-0.265435	0.653697	0.264995	0.657269	-0.264683	0.654012	0.262767	0.658152	-0.267975	0.654516	0.261836	0.656689	0.654959	0.263225	0.65712	-0.264452	0.655603	0.263574	0.655961	-0.265383	0.655701	0.262884	0.656322	-0.264933	0.27452	0.647854	0.654241	0.277295
0.06	0.27069	0.651508	0.654225	0.272496	0.273315	0.650231	0.648974	0.285187	0.26855	0.642373	0.658712	0.285194	0.276271	0.649234	0.650842	0.28031	0.266818	0.653443	0.649975	0.281696	0.266331	0.64559	0.655984	0.286298	0.275928	0.648141	0.651438	0.281789	0.27531	0.648417	0.65322	0.277604	-0.265573	0.65369	0.265041	0.657202	-0.264764	0.653983	0.262935	0.658082	-0.267956	0.654479	0.26198	0.656676	0.655005	0.263067	0.657191	-0.264321	0.65568	0.263538	0.655863	-0.265474	0.655763	0.26301	0.656168	-0.265036	0.274488	0.647889	0.654267	0.277184
0.07	0.270771	0.651508	0.654169	0.27255	0.273422	0.650212	0.648947	0.285189	0.268626	0.642409	0.658635	0.28522	0.276279	0.649252	0.650823	0.280305	0.266878	0.653405	0.649983	0.28171	0.26644	0.645608	0.655906	0.286335	0.275941	0.648123	0.65145	0.281792	0.275329	0.648356	0.653275	0.277599	-0.265677	0.653676	0.265094	0.657151	-0.264868	0.653945	0.263111	0.658007	-0.268031	0.65441	0.262159	0.656642	0.655032	0.262936	0.657242	-0.264255	0.65573	0.263574	0.65576	-0.265567	0.655827	0.263208	0.655985	-0.265136	0.274456	0.647927	0.654288	0.277077
0.08	0.270858	0.6515	0.654112	0.27262	0.273503	0.650233	0.648899	0.285172	0.268684	0.642445	0.65858	0.285212	0.276276	0.649265	0.650815	0.280296	0.266896	0.653411	0.649975	0.281696	0.266521	0.645643	0.655845	0.28632	0.27596	0.648114	0.651452	0.281789	0.275355	0.648293	0.653333	0.277581	-0.265749	0.653666	0.265108	0.657127	-0.264993	0.653898	0.263303	0.657927	-0.268156	0.654368	0.262334	0.656564	0.655051	0.262861	0.657254	-0.264253	0.655773	0.263638	0.655661	-0.265643	0.6559	0.263466	0.655768	-0.265234	0.274403	0.647983	0.654304	0.276962
0.09	0.270945	0.651504	0.654046	0.272682	0.27356	0.650273	0.648846	0.285146	0.268724	0.64249	0.658539	0.285167	0.276255	0.649288	0.650819	0.280255	0.266934	0.653432	0.649953	0.281662	0.266583	0.645675	0.655803	0.286286	0.275968	0.648115	0.651449	0.281785	0.275391	0.648231	0.653389	0.277561	-0.265847	0.653631	0.265133	0.657112	-0.265123	0.653852	0.263505	0.65784	-0.268311	0.654366	0.262483	0.656443	0.655065	0.262855	0.657213	-0.264325	0.655802	0.263765	0.655554	-0.265709	0.655977	0.263768	0.65553	-0.265332	0.274355	0.648038	0.654317	0.276851
