Tiempo,Rotación pelvis_X,Rotación pelvis_Y,Inclinación pelvis_X,Inclinación pelvis_Y,Oblicuidad pelvis_X,Oblicuidad pelvis_Y
0.00000,0.00000,0.72590,0.00000,2.11150,0.00000,1.27731
0.01001,0.01000,0.75612,0.01000,2.13376,0.01000,1.26745
0.02001,0.02000,0.79156,0.02000,2.16008,0.02000,1.25542
0.03002,0.03000,0.83169,0.03000,2.18964,0.03000,1.24134
0.04003,0.04000,0.87578,0.04000,2.22120,0.04000,1.22542
0.05004,0.05000,0.92295,0.05000,2.25323,0.05000,1.20800
0.06004,0.06000,0.97229,0.06000,2.28398,0.06000,1.18945
0.07005,0.07000,1.02292,0.07000,2.31169,0.07000,1.17020
0.08006,0.08000,1.07405,0.08000,2.33477,0.08000,1.15061
0.09006,0.09000,1.12503,0.09000,2.35191,0.09000,1.13099
0.10007,0.10000,1.17536,0.10000,2.36221,0.10000,1.11149
0.11008,0.11000,1.22469,0.11000,2.36525,0.11000,1.09216
0.12008,0.12000,1.27277,0.12000,2.36108,0.12000,1.07285
0.13009,0.13000,1.31946,0.13000,2.35014,0.13000,1.05332
0.14010,0.14000,1.36465,0.14000,2.33326,0.14000,1.03321
0.15011,0.15000,1.40821,0.15000,2.31148,0.15000,1.01210
0.16011,0.16000,1.44999,0.16000,2.28601,0.16000,0.98960
0.17012,0.17000,1.48975,0.17000,2.25811,0.17000,0.96532
0.18013,0.18000,1.52721,0.18000,2.22896,0.18000,0.93900
0.19013,0.19000,1.56199,0.19000,2.19959,0.19000,0.91048
0.20014,0.20000,1.59373,0.20000,2.17075,0.20000,0.87975
0.21015,0.21000,1.62209,0.21000,2.14287,0.21000,0.84697
0.22015,0.22000,1.64680,0.22000,2.11598,0.22000,0.81244
0.23016,0.23000,1.66770,0.23000,2.08975,0.23000,0.77654
0.24017,0.24000,1.68479,0.24000,2.06351,0.24000,0.73976
0.25018,0.25000,1.69821,0.25000,2.03630,0.25000,0.70256
0.26018,0.26000,1.70826,0.26000,2.00708,0.26000,0.66538
0.27019,0.27000,1.71536,0.27000,1.97480,0.27000,0.62856
0.28020,0.28000,1.72009,0.28000,1.93861,0.28000,0.59237
0.29020,0.29000,1.72307,0.29000,1.89794,0.29000,0.55698
0.30021,0.30000,1.72500,0.30000,1.85264,0.30000,0.52249
0.31022,0.31000,1.72654,0.31000,1.80294,0.31000,0.48896
0.32022,0.32000,1.72826,0.32000,1.74948,0.32000,0.45644
0.33023,0.33000,1.73063,0.33000,1.69319,0.33000,0.42497
0.34024,0.34000,1.73388,0.34000,1.63518,0.34000,0.39464
0.35025,0.35000,1.73807,0.35000,1.57665,0.35000,0.36553
0.36025,0.36000,1.74305,0.36000,1.51877,0.36000,0.33776
0.37026,0.37000,1.74848,0.37000,1.46258,0.37000,0.31142
0.38027,0.38000,1.75391,0.38000,1.40896,0.38000,0.28661
0.39027,0.39000,1.75877,0.39000,1.35854,0.39000,0.26338
0.40028,0.40000,1.76249,0.40000,1.31171,0.40000,0.24177
0.41029,0.41000,1.76444,0.41000,1.26864,0.41000,0.22176
0.42029,0.42000,1.76403,0.42000,1.22929,0.42000,0.20335
0.43030,0.43000,1.76064,0.43000,1.19347,0.43000,0.18650
0.44031,0.44000,1.75369,0.44000,1.16087,0.44000,0.17118
0.45032,0.45000,1.74261,0.45000,1.13113,0.45000,0.15738
0.46032,0.46000,1.72682,0.46000,1.10387,0.46000,0.14509
0.47033,0.47000,1.70580,0.47000,1.07866,0.47000,0.13430
0.48034,0.48000,1.67905,0.48000,1.05508,0.48000,0.12499
0.49034,0.49000,1.64615,0.49000,1.03270,0.49000,0.11712
0.50035,0.50000,1.60678,0.50000,1.01114,0.50000,0.11060
0.51036,0.51000,1.56078,0.51000,0.99000,0.51000,0.10528
0.52036,0.52000,1.50815,0.52000,0.96901,0.52000,0.10097
0.53037,0.53000,1.44908,0.53000,0.94795,0.53000,0.09745
0.54038,0.54000,1.38395,0.54000,0.92671,0.54000,0.09447
0.55039,0.55000,1.31332,0.55000,0.90529,0.55000,0.09179
0.56039,0.56000,1.23788,0.56000,0.88371,0.56000,0.08918
0.57040,0.57000,1.15842,0.57000,0.86204,0.57000,0.08645
0.58041,0.58000,1.07579,0.58000,0.84030,0.58000,0.08346
0.59041,0.59000,0.99084,0.59000,0.81848,0.59000,0.08011
0.60042,0.60000,0.90437,0.60000,0.79650,0.60000,0.07639
0.61043,0.61000,0.81712,0.61000,0.77419,0.61000,0.07234
0.62043,0.62000,0.72968,0.62000,0.75136,0.62000,0.06807
0.63044,0.63000,0.64253,0.63000,0.72779,0.63000,0.06377
0.64045,0.64000,0.55600,0.64000,0.70326,0.64000,0.05964
0.65046,0.65000,0.47028,0.65000,0.67759,0.65000,0.05595
0.66046,0.66000,0.38545,0.66000,0.65066,0.66000,0.05290
0.67047,0.67000,0.30153,0.67000,0.62245,0.67000,0.05070
0.68048,0.68000,0.21851,0.68000,0.59299,0.68000,0.04946
0.69048,0.69000,0.13636,0.69000,0.56245,0.69000,0.04923
