Tiempo	Flexo-extensión cadera derecha_X	Flexo-extensión cadera derecha_Y	Flexo-extensión cadera izquierda_X	Flexo-extensión cadera izquierda_Y	Abducción-aducción cadera derecha_X	Abducción-aducción cadera derecha_Y	Abducción-aducción cadera izquierda_X	Abducción-aducción cadera izquierda_Y	Rotación cadera derecha_X	Rotación cadera derecha_Y	Rotación cadera izquierda_X	Rotación cadera izquierda_Y	Flexo-extensión codo derecho_X	Flexo-extensión codo derecho_Y	Flexo-extensión codo izquierdo_X	Flexo-extensión codo izquierdo_Y	Flexo-extensión cuello_X	Flexo-extensión cuello_Y	Flexión lateral cuello_X	Flexión lateral cuello_Y	Rotación cuello_X	Rotación cuello_Y	Flexo-extensión hombro derecho_X	Flexo-extensión hombro derecho_Y	Flexo-extensión hombro izquierdo_X	Flexo-extensión hombro izquierdo_Y	Abducción-aducción hombro derecho_X	Abducción-aducción hombro derecho_Y	Abducción-aducción hombro izquierdo_X	Abducción-aducción hombro izquierdo_Y	Rotación hombro derecho_X	Rotación hombro derecho_Y	Rotación hombro izquierdo_X	Rotación hombro izquierdo_Y	Flexo-extensión muñeca derecha_X	Flexo-extensión muñeca derecha_Y	Flexo-extensión muñeca izquierda_X	Flexo-extensión muñeca izquierda_Y	Abducción-aducción muñeca derecha_X	Abducción-aducción muñeca derecha_Y	Abducción-aducción muñeca izquierda_X	Abducción-aducción muñeca izquierda_Y	Rotación muñeca derecha_X	Rotación muñeca derecha_Y	Rotación muñeca izquierda_X	Rotación muñeca izquierda_Y	Rotación pelvis_X	Rotación pelvis_Y	Inclinación pelvis_X	Inclinación pelvis_Y	Oblicuidad pelvis_X	Oblicuidad pelvis_Y	Flexo-extensión rodilla derecha_X	Flexo-extensión rodilla derecha_Y	Flexo-extensión rodilla izquierda_X	Flexo-extensión rodilla izquierda_Y	Abducción-aducción rodilla derecha_X	Abducción-aducción rodilla derecha_Y	Abducción-aducción rodilla izquierda_X	Abducción-aducción rodilla izquierda_Y	Rotación rodilla derecha_X	Rotación rodilla derecha_Y	Rotación rodilla izquierda_X	Rotación rodilla izquierda_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Eversión-inversión tobillo derecho_X	Eversión-inversión tobillo derecho_Y	Eversión-inversión tobillo izquierdo_X	Eversión-inversión tobillo izquierdo_Y	Rotación tobillo derecho_X	Rotación tobillo derecho_Y	Rotación tobillo izquierdo_X	Rotación tobillo izquierdo_Y	Flexo-extensión torso_X	Flexo-extensión torso_Y	Flexión lateral torso_X	Flexión lateral torso_Y	Rotación torso_X	Rotación torso_Y	Inclinación torso_X	Inclinación torso_Y	
0.00000	0.00000	0.75803	0.00000	0.18051	0.00000	0.75430	0.00000	-0.51577	0.00000	-4.04106	0.00000	-1.38874	0.00000	0.21920	0.00000	-0.35771	0.00000	-3.17671	0.00000	-0.69385	0.00000	0.85134	0.00000	-0.96846	0.00000	1.14084	0.00000	-0.07751	0.00000	-0.03254	0.00000	-0.96897	0.00000	1.14115	0.00000	-0.15126	0.00000	-0.02918	0.00000	-0.76105	0.00000	0.14953	0.00000	-0.49252	0.00000	0.26982	0.00000	0.72590	0.00000	2.11150	0.00000	1.27731	0.00000	1.11084	0.00000	-1.98460	0.00000	-0.78577	0.00000	-0.81365	0.00000	1.90202	0.00000	-1.23672	0.00000	0.45758	0.00000	-3.47465	0.00000	-1.16608	0.00000	-1.01724	0.00000	-2.96515	0.00000	-1.15855	0.00000	2.61889	0.00000	1.29588	0.00000	0.62580	0.00000	2.90976	
0.01001	0.01000	0.74845	0.01000	0.16631	0.01000	0.76341	0.01000	-0.52237	0.01000	-4.03725	0.01000	-1.38311	0.01000	0.27308	0.01000	-0.36160	0.01000	-3.15643	0.01000	-0.63836	0.01000	0.89953	0.01000	-0.85722	0.01000	1.10471	0.01000	-0.04006	0.01000	-0.03961	0.01000	-0.85757	0.01000	1.10512	0.01000	-0.12085	0.01000	-0.02677	0.01000	-0.72174	0.01000	0.13838	0.01000	-0.51715	0.01000	0.24469	0.01000	0.75612	0.01000	2.13376	0.01000	1.26745	0.01000	1.13449	0.01000	-1.98966	0.01000	-0.78989	0.01000	-0.81281	0.01000	1.91648	0.01000	-1.24875	0.01000	0.46848	0.01000	-3.49175	0.01000	-1.16363	0.01000	-0.98869	0.01000	-2.96933	0.01000	-1.13600	0.01000	2.66303	0.01000	1.28001	0.01000	0.61936	0.01000	2.94377	
0.02001	0.02000	0.73549	0.02000	0.15087	0.02000	0.77316	0.02000	-0.53032	0.02000	-4.03329	0.02000	-1.37794	0.02000	0.33509	0.02000	-0.36524	0.02000	-3.12486	0.02000	-0.57285	0.02000	0.95431	0.02000	-0.72793	0.02000	1.06010	0.02000	0.00291	0.02000	-0.04775	0.02000	-0.72810	0.02000	1.06061	0.02000	-0.08611	0.02000	-0.02394	0.02000	-0.67591	0.02000	0.12713	0.02000	-0.54511	0.02000	0.21666	0.02000	0.79156	0.02000	2.16008	0.02000	1.25542	0.02000	1.16108	0.02000	-1.99128	0.02000	-0.79368	0.02000	-0.81166	0.02000	1.97305	0.02000	-1.26048	0.02000	0.48128	0.02000	-3.50933	0.02000	-1.16268	0.02000	-0.95491	0.02000	-2.97519	0.02000	-1.10902	0.02000	2.71325	0.02000	1.26014	0.02000	0.61027	0.02000	2.98209	
0.03002	0.03000	0.71924	0.03000	0.13488	0.03000	0.78320	0.03000	-0.53965	0.03000	-4.02928	0.03000	-1.37369	0.03000	0.40379	0.03000	-0.36840	0.03000	-3.08027	0.03000	-0.49842	0.03000	1.01421	0.03000	-0.58297	0.03000	1.00704	0.03000	0.05054	0.03000	-0.05691	0.03000	-0.58295	0.03000	1.00766	0.03000	-0.04787	0.03000	-0.02080	0.03000	-0.62438	0.03000	0.11631	0.03000	-0.57560	0.03000	0.18638	0.03000	0.83169	0.03000	2.18964	0.03000	1.24134	0.03000	1.18981	0.03000	-1.98863	0.03000	-0.79665	0.03000	-0.81008	0.03000	2.02868	0.03000	-1.27129	0.03000	0.49585	0.03000	-3.52636	0.03000	-1.16372	0.03000	-0.91632	0.03000	-2.98279	0.03000	-1.07810	0.03000	2.76764	0.03000	1.23616	0.03000	0.59819	0.03000	3.02301	
0.04003	0.04000	0.70003	0.04000	0.11911	0.04000	0.79318	0.04000	-0.55042	0.04000	-4.02528	0.04000	-1.37079	0.04000	0.47722	0.04000	-0.37089	0.04000	-3.02137	0.04000	-0.41668	0.04000	1.07739	0.04000	-0.42557	0.04000	0.94595	0.04000	0.10178	0.04000	-0.06707	0.04000	-0.42536	0.04000	0.94669	0.04000	-0.00713	0.04000	-0.01752	0.04000	-0.56827	0.04000	0.10637	0.04000	-0.60763	0.04000	0.15450	0.04000	0.87578	0.04000	2.22120	0.04000	1.22542	0.04000	1.21968	0.04000	-1.98119	0.04000	-0.79819	0.04000	-0.80796	0.04000	2.09300	0.04000	-1.28069	0.04000	0.51194	0.04000	-3.54181	0.04000	-1.16715	0.04000	-0.87358	0.04000	-2.99197	0.04000	-1.04392	0.04000	2.82369	0.04000	1.20805	0.04000	0.58280	0.04000	3.06429	
0.05004	0.05000	0.67847	0.05000	0.10440	0.05000	0.80275	0.05000	-0.56266	0.05000	-4.02125	0.05000	-1.36948	0.05000	0.55318	0.05000	-0.37254	0.05000	-2.94745	0.05000	-0.32970	0.05000	1.14174	0.05000	-0.25950	0.05000	0.87753	0.05000	0.15547	0.05000	-0.07825	0.05000	-0.25910	0.05000	0.87839	0.05000	0.03498	0.05000	-0.01430	0.05000	-0.50893	0.05000	0.09767	0.05000	-0.64010	0.05000	0.12168	0.05000	0.92295	0.05000	2.25323	0.05000	1.20800	0.05000	1.24958	0.05000	-1.96884	0.05000	-0.79766	0.05000	-0.80515	0.05000	2.15703	0.05000	-1.28835	0.05000	0.52920	0.05000	-3.55467	0.05000	-1.17319	0.05000	-0.82751	0.05000	-3.00233	0.05000	-1.00730	0.05000	2.87840	0.05000	1.17588	0.05000	0.56390	0.05000	3.10331	
0.06004	0.06000	0.65527	0.06000	0.09149	0.06000	0.81162	0.06000	-0.57637	0.06000	-4.01703	0.06000	-1.36971	0.06000	0.62928	0.06000	-0.37329	0.06000	-2.85844	0.06000	-0.23983	0.06000	1.20510	0.06000	-0.08876	0.06000	0.80276	0.06000	0.21050	0.06000	-0.09051	0.06000	-0.08818	0.06000	0.80375	0.06000	0.07734	0.06000	-0.01138	0.06000	-0.44782	0.06000	0.09042	0.06000	-0.67187	0.06000	0.08853	0.06000	0.97229	0.06000	2.28398	0.06000	1.18945	0.06000	1.27824	0.06000	-1.95193	0.06000	-0.79432	0.06000	-0.80148	0.06000	2.21875	0.06000	-1.29424	0.06000	0.54714	0.06000	-3.56409	0.06000	-1.18184	0.06000	-0.77906	0.06000	-3.01307	0.06000	-0.96902	0.06000	2.92856	0.06000	1.13979	0.06000	0.54133	0.06000	3.13718	
0.07005	0.07000	0.63122	0.07000	0.08101	0.07000	0.81953	0.07000	-0.59151	0.07000	-4.01228	0.07000	-1.37103	0.07000	0.70320	0.07000	-0.37309	0.07000	-2.75502	0.07000	-0.14958	0.07000	1.26534	0.07000	0.08271	0.07000	0.72283	0.07000	0.26586	0.07000	-0.10403	0.07000	0.08345	0.07000	0.72394	0.07000	0.11890	0.07000	-0.00896	0.07000	-0.38638	0.07000	0.08469	0.07000	-0.70185	0.07000	0.05558	0.07000	1.02292	0.07000	2.31169	0.07000	1.17020	0.07000	1.30434	0.07000	-1.93121	0.07000	-0.78746	0.07000	-0.79680	0.07000	2.26711	0.07000	-1.29851	0.07000	0.56509	0.07000	-3.56947	0.07000	-1.19285	0.07000	-0.72923	0.07000	-3.02292	0.07000	-0.92965	0.07000	2.97097	0.07000	1.09999	0.07000	0.51501	0.07000	3.16308	
0.08006	0.08000	0.60695	0.08000	0.07339	0.08000	0.82625	0.08000	-0.60796	0.08000	-4.00644	0.08000	-1.37263	0.08000	0.77279	0.08000	-0.37198	0.08000	-2.63858	0.08000	-0.06149	0.08000	1.32058	0.08000	0.25125	0.08000	0.63904	0.08000	0.32074	0.08000	-0.11900	0.08000	0.25213	0.08000	0.64026	0.08000	0.15876	0.08000	-0.00723	0.08000	-0.32599	0.08000	0.08042	0.08000	-0.72907	0.08000	0.02334	0.08000	1.07405	0.08000	2.33477	0.08000	1.15061	0.08000	1.32647	0.08000	-1.90777	0.08000	-0.77634	0.08000	-0.79093	0.08000	2.29659	0.08000	-1.30155	0.08000	0.58215	0.08000	-3.57051	0.08000	-1.20566	0.08000	-0.67902	0.08000	-3.03005	0.08000	-0.88946	0.08000	3.00271	0.08000	1.05674	0.08000	0.48495	0.08000	3.17840	
0.09006	0.09000	0.58291	0.09000	0.06887	0.09000	0.83159	0.09000	-0.62551	0.09000	-3.99866	0.09000	-1.37335	0.09000	0.83620	0.09000	-0.36999	0.09000	-2.51115	0.09000	0.02204	0.09000	1.36921	0.09000	0.41365	0.09000	0.55275	0.09000	0.37457	0.09000	-0.13569	0.09000	0.41467	0.09000	0.55407	0.09000	0.19618	0.09000	-0.00632	0.09000	-0.26785	0.09000	0.07750	0.09000	-0.75275	0.09000	-0.00776	0.09000	1.12503	0.09000	2.35191	0.09000	1.13099	0.09000	1.34320	0.09000	-1.88290	0.09000	-0.76033	0.09000	-0.78375	0.09000	2.30461	0.09000	-1.30381	0.09000	0.59719	0.09000	-3.56720	0.09000	-1.21947	0.09000	-0.62931	0.09000	-3.03210	0.09000	-0.84834	0.09000	3.02138	0.09000	1.01035	0.09000	0.45117	0.09000	3.18102	
