Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,0.19718,0.00000,-0.09572,0.00000,0.40250,0.00000,-0.94713,0.00000,0.19377,0.00000,-0.10909
0.01000,0.01000,0.20488,0.01000,-0.08980,0.01000,0.40211,0.01000,-0.94482,0.01000,0.20147,0.01000,-0.10309
0.02000,0.02000,0.21363,0.02000,-0.08276,0.02000,0.40102,0.02000,-0.94193,0.02000,0.21024,0.02000,-0.09594
0.03000,0.03000,0.22319,0.03000,-0.07473,0.03000,0.39907,0.03000,-0.93846,0.03000,0.21982,0.03000,-0.08779
0.04001,0.04000,0.23320,0.04000,-0.06595,0.04000,0.39614,0.04000,-0.93442,0.04000,0.22987,0.04000,-0.07890
0.05001,0.05000,0.24330,0.05000,-0.05672,0.05000,0.39213,0.05000,-0.92988,0.05000,0.24000,0.05000,-0.06955
0.06001,0.06000,0.25308,0.06000,-0.04739,0.06000,0.38698,0.06000,-0.92493,0.06000,0.24985,0.06000,-0.06010
0.07001,0.07000,0.26221,0.07000,-0.03829,0.07000,0.38067,0.07000,-0.91967,0.07000,0.25905,0.07000,-0.05089
0.08001,0.08000,0.27042,0.08000,-0.02972,0.08000,0.37324,0.08000,-0.91423,0.08000,0.26733,0.08000,-0.04222
0.09001,0.09000,0.27754,0.09000,-0.02189,0.09000,0.36472,0.09000,-0.90874,0.09000,0.27454,0.09000,-0.03431
0.10001,0.10000,0.28352,0.10000,-0.01491,0.10000,0.35520,0.10000,-0.90335,0.10000,0.28062,0.10000,-0.02726
0.11002,0.11000,0.28845,0.11000,-0.00875,0.11000,0.34474,0.11000,-0.89819,0.11000,0.28565,0.11000,-0.02104
0.12002,0.12000,0.29257,0.12000,-0.00319,0.12000,0.33344,0.12000,-0.89339,0.12000,0.28988,0.12000,-0.01545
0.13002,0.13000,0.29624,0.13000,0.00211,0.13000,0.32136,0.13000,-0.88905,0.13000,0.29366,0.13000,-0.01012
0.14002,0.14000,0.29997,0.14000,0.00770,0.14000,0.30858,0.14000,-0.88525,0.14000,0.29751,0.14000,-0.00451
0.15002,0.15000,0.30440,0.15000,0.01432,0.15000,0.29514,0.15000,-0.88206,0.15000,0.30207,0.15000,0.00212
0.16002,0.16000,0.31029,0.16000,0.02285,0.16000,0.28109,0.16000,-0.87952,0.16000,0.30808,0.16000,0.01065
0.17003,0.17000,0.31843,0.17000,0.03429,0.17000,0.26646,0.17000,-0.87762,0.17000,0.31636,0.17000,0.02210
