Tiempo;Evento
3.25;Posición inicial
6.22;< Contacto inicial derecho
6.29;> Despegue izquierdo
6.79;< Contacto inicial izquierdo
6.84;> Despegue derecho
7.27;< Contacto inicial derecho
7.34;> Despegue izquierdo
7.74;< Contacto inicial izquierdo
7.79;> Despegue derecho
8.21;< Contacto inicial derecho
8.28;> Despegue izquierdo
8.66;< Contacto inicial izquierdo
8.71;> Despegue derecho
9.15;< Contacto inicial derecho
9.22;> Despegue izquierdo
9.6;< Contacto inicial izquierdo
9.65;> Despegue derecho
10.1;< Contacto inicial derecho
10.16;> Despegue izquierdo
10.55;< Contacto inicial izquierdo
10.6;> Despegue derecho
11.01;< Contacto inicial derecho
11.07;> Despegue izquierdo
11.43;< Contacto inicial izquierdo
11.49;> Despegue derecho
11.91;< Contacto inicial derecho
11.98;> Despegue izquierdo
12.35;< Contacto inicial izquierdo
12.4;> Despegue derecho
12.82;< Contacto inicial derecho
12.88;> Despegue izquierdo
13.25;< Contacto inicial izquierdo
13.3;> Despegue derecho
13.72;< Contacto inicial derecho
13.79;> Despegue izquierdo
14.15;< Contacto inicial izquierdo
14.2;> Despegue derecho
14.63;< Contacto inicial derecho
14.7;> Despegue izquierdo
15.05;< Contacto inicial izquierdo
15.1;> Despegue derecho
15.51;< Contacto inicial derecho
15.6;> Despegue izquierdo
16.13;< Contacto inicial derecho
16.3;> Despegue izquierdo
17.93;< Contacto inicial derecho
17.98;> Despegue izquierdo
18.42;< Contacto inicial izquierdo
18.47;> Despegue derecho
18.87;< Contacto inicial derecho
18.93;> Despegue izquierdo
19.32;< Contacto inicial izquierdo
19.37;> Despegue derecho
19.77;< Contacto inicial derecho
19.83;> Despegue izquierdo
20.21;< Contacto inicial izquierdo
20.26;> Despegue derecho
20.67;< Contacto inicial derecho
20.73;> Despegue izquierdo
21.1;< Contacto inicial izquierdo
21.15;> Despegue derecho
21.57;< Contacto inicial derecho
21.64;> Despegue izquierdo
21.99;< Contacto inicial izquierdo
22.05;> Despegue derecho
22.47;< Contacto inicial derecho
22.53;> Despegue izquierdo
22.9;< Contacto inicial izquierdo
22.95;> Despegue derecho
23.37;< Contacto inicial derecho
23.44;> Despegue izquierdo
23.79;< Contacto inicial izquierdo
23.85;> Despegue derecho
24.28;< Contacto inicial derecho
24.34;> Despegue izquierdo
24.7;< Contacto inicial izquierdo
24.75;> Despegue derecho
25.2;< Contacto inicial derecho
25.26;> Despegue izquierdo
25.62;< Contacto inicial izquierdo
25.68;> Despegue derecho
26.11;< Contacto inicial derecho
26.18;> Despegue izquierdo
26.55;< Contacto inicial izquierdo
26.63;> Despegue derecho
27.05;< Contacto inicial derecho
27.24;> Despegue izquierdo
29.19;< Contacto inicial derecho
29.25;> Despegue izquierdo
29.64;< Contacto inicial izquierdo
29.69;> Despegue derecho
30.09;< Contacto inicial derecho
30.15;> Despegue izquierdo
30.52;< Contacto inicial izquierdo
30.57;> Despegue derecho
30.99;< Contacto inicial derecho
31.05;> Despegue izquierdo
31.41;< Contacto inicial izquierdo
31.46;> Despegue derecho
31.88;< Contacto inicial derecho
31.94;> Despegue izquierdo
32.31;< Contacto inicial izquierdo
32.36;> Despegue derecho
32.78;< Contacto inicial derecho
32.84;> Despegue izquierdo
33.21;< Contacto inicial izquierdo
33.26;> Despegue derecho
33.69;< Contacto inicial derecho
33.75;> Despegue izquierdo
34.1;< Contacto inicial izquierdo
34.16;> Despegue derecho
34.58;< Contacto inicial derecho
34.64;> Despegue izquierdo
35;< Contacto inicial izquierdo
35.05;> Despegue derecho
35.47;< Contacto inicial derecho
35.54;> Despegue izquierdo
35.88;< Contacto inicial izquierdo
35.93;> Despegue derecho
36.36;< Contacto inicial derecho
36.43;> Despegue izquierdo
36.78;< Contacto inicial izquierdo
36.84;> Despegue derecho
37.28;< Contacto inicial derecho
37.36;> Despegue izquierdo
37.64;< Contacto inicial izquierdo
37.75;> Despegue derecho
38.22;< Contacto inicial derecho
38.33;> Despegue izquierdo
38.91;< Contacto inicial izquierdo
38.94;> Despegue derecho
39.4;< Contacto inicial derecho
39.45;> Despegue izquierdo
39.88;< Contacto inicial izquierdo
39.93;> Despegue derecho
40.31;< Contacto inicial derecho
40.37;> Despegue izquierdo
40.76;< Contacto inicial izquierdo
40.81;> Despegue derecho
41.21;< Contacto inicial derecho
41.27;> Despegue izquierdo
41.64;< Contacto inicial izquierdo
41.69;> Despegue derecho
42.09;< Contacto inicial derecho
42.15;> Despegue izquierdo
42.52;< Contacto inicial izquierdo
42.57;> Despegue derecho
42.98;< Contacto inicial derecho
43.04;> Despegue izquierdo
43.39;< Contacto inicial izquierdo
43.45;> Despegue derecho
43.86;< Contacto inicial derecho
43.92;> Despegue izquierdo
44.29;< Contacto inicial izquierdo
44.35;> Despegue derecho
44.76;< Contacto inicial derecho
44.83;> Despegue izquierdo
45.2;< Contacto inicial izquierdo
45.25;> Despegue derecho
45.67;< Contacto inicial derecho
45.74;> Despegue izquierdo
46.1;< Contacto inicial izquierdo
46.16;> Despegue derecho
46.59;< Contacto inicial derecho
46.65;> Despegue izquierdo
47.01;< Contacto inicial izquierdo
47.07;> Despegue derecho
