Tiempo;Evento
2.58;Posición inicial
5.07;< Contacto inicial derecho
5.11;> Despegue izquierdo
5.48;< Contacto inicial izquierdo
5.53;> Despegue derecho
5.98;< Contacto inicial derecho
6.03;> Despegue izquierdo
6.38;< Contacto inicial izquierdo
6.44;> Despegue derecho
6.9;< Contacto inicial derecho
6.94;> Despegue izquierdo
7.31;< Contacto inicial izquierdo
7.38;> Despegue derecho
7.84;< Contacto inicial derecho
7.89;> Despegue izquierdo
8.27;< Contacto inicial izquierdo
8.33;> Despegue derecho
8.79;< Contacto inicial derecho
8.84;> Despegue izquierdo
9.22;< Contacto inicial izquierdo
9.28;> Despegue derecho
9.73;< Contacto inicial derecho
9.78;> Despegue izquierdo
10.15;< Contacto inicial izquierdo
10.21;> Despegue derecho
10.66;< Contacto inicial derecho
10.71;> Despegue izquierdo
11.07;< Contacto inicial izquierdo
11.13;> Despegue derecho
11.58;< Contacto inicial derecho
11.63;> Despegue izquierdo
12;< Contacto inicial izquierdo
12.06;> Despegue derecho
12.54;< Contacto inicial derecho
12.58;> Despegue izquierdo
12.95;< Contacto inicial izquierdo
13.01;> Despegue derecho
13.48;< Contacto inicial derecho
13.53;> Despegue izquierdo
13.91;< Contacto inicial izquierdo
13.97;> Despegue derecho
14.43;< Contacto inicial derecho
14.48;> Despegue izquierdo
14.86;< Contacto inicial izquierdo
14.91;> Despegue derecho
15.34;< Contacto inicial derecho
15.39;> Despegue izquierdo
15.74;< Contacto inicial izquierdo
15.8;> Despegue derecho
16.23;< Contacto inicial derecho
16.29;> Despegue izquierdo
16.66;< Contacto inicial izquierdo
16.72;> Despegue derecho
17.2;< Contacto inicial derecho
17.26;> Despegue izquierdo
17.64;< Contacto inicial izquierdo
17.71;> Despegue derecho
18.15;< Contacto inicial derecho
18.24;> Despegue izquierdo
18.62;< Contacto inicial izquierdo
18.64;> Despegue derecho
