Tiempo;Evento
1.97;Posición inicial
3.92;< Contacto inicial izquierdo
3.96;> Despegue derecho
4.35;< Contacto inicial derecho
4.4;> Despegue izquierdo
4.75;< Contacto inicial izquierdo
4.8;> Despegue derecho
5.18;< Contacto inicial derecho
5.24;> Despegue izquierdo
5.58;< Contacto inicial izquierdo
5.63;> Despegue derecho
6.01;< Contacto inicial derecho
6.08;> Despegue izquierdo
6.44;< Contacto inicial izquierdo
6.49;> Despegue derecho
6.88;< Contacto inicial derecho
6.94;> Despegue izquierdo
7.29;< Contacto inicial izquierdo
7.35;> Despegue derecho
7.75;< Contacto inicial derecho
7.81;> Despegue izquierdo
8.16;< Contacto inicial izquierdo
8.22;> Despegue derecho
8.63;< Contacto inicial derecho
8.68;> Despegue izquierdo
9.02;< Contacto inicial izquierdo
9.07;> Despegue derecho
9.46;< Contacto inicial derecho
9.53;> Despegue izquierdo
9.88;< Contacto inicial izquierdo
9.94;> Despegue derecho
10.34;< Contacto inicial derecho
10.41;> Despegue izquierdo
10.77;< Contacto inicial izquierdo
10.83;> Despegue derecho
11.22;< Contacto inicial derecho
11.29;> Despegue izquierdo
11.6;< Contacto inicial izquierdo
11.69;> Despegue derecho
12.11;< Contacto inicial derecho
12.21;> Despegue izquierdo
12.49;< Contacto inicial izquierdo
13.09;> Despegue derecho
13.29;< Contacto inicial derecho
13.49;> Despegue izquierdo
