Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.279709	0.652051	0.647201	0.278788	0.299749	0.646799	0.635968	0.295545	0.305592	0.642294	0.634561	0.302331	0.302976	0.638778	0.637999	0.305164	0.291595	0.648203	0.64078	0.290183	0.282454	0.64548	0.649817	0.285155	0.28347	0.649404	0.647697	0.280014	0.294452	0.645222	0.639384	0.296943	-0.248171	0.663326	0.242423	0.663055	-0.252093	0.660721	0.24707	0.66246	-0.249964	0.661396	0.244283	0.663625	0.66522	0.249499	0.661656	-0.239676	0.66456	0.248635	0.662104	-0.24116	0.669204	0.248867	0.656369	-0.243743	0.326245	0.639804	0.616691	0.322347
0.01	0.279526	0.652036	0.647371	0.278614	0.299604	0.646903	0.635998	0.295398	0.305491	0.642351	0.634582	0.302269	0.302991	0.638773	0.637976	0.305209	0.291417	0.648223	0.640895	0.290063	0.282346	0.64562	0.649786	0.285014	0.283448	0.649416	0.647704	0.279993	0.294422	0.645366	0.639301	0.296838	-0.248297	0.663412	0.242449	0.662911	-0.252196	0.660773	0.247133	0.662345	-0.24984	0.661626	0.244042	0.663531	0.665239	0.249769	0.661489	-0.239801	0.664753	0.248294	0.662103	-0.240985	0.669364	0.248773	0.656245	-0.243734	0.326394	0.639919	0.616582	0.322176
0.02	0.279344	0.652015	0.647545	0.278439	0.299482	0.646993	0.636034	0.29525	0.305377	0.642408	0.634624	0.302173	0.302993	0.638777	0.637949	0.305254	0.291359	0.648245	0.640912	0.290035	0.282207	0.645762	0.649769	0.284871	0.283389	0.649445	0.647708	0.279976	0.294386	0.645448	0.639268	0.296766	-0.248492	0.66342	0.242572	0.662786	-0.252416	0.660748	0.247286	0.66223	-0.249736	0.661806	0.243955	0.663423	0.665259	0.249944	0.661366	-0.239903	0.664926	0.247938	0.662126	-0.240811	0.669413	0.248659	0.656261	-0.243671	0.326516	0.640081	0.616449	0.321986
0.03	0.279165	0.65199	0.647717	0.278278	0.299401	0.647052	0.63606	0.295144	0.305259	0.642482	0.634652	0.302077	0.302982	0.638786	0.637927	0.305292	0.29142	0.648245	0.640853	0.290103	0.28208	0.645892	0.649741	0.284764	0.28335	0.649461	0.647715	0.279962	0.294326	0.645504	0.639267	0.296706	-0.248715	0.663353	0.242772	0.662695	-0.252729	0.660663	0.247517	0.662109	-0.249665	0.66191	0.244063	0.663306	0.66528	0.249982	0.661303	-0.239978	0.66506	0.24764	0.662168	-0.240632	0.669358	0.248541	0.656399	-0.243571	0.326629	0.640237	0.616321	0.321806
0.04	0.278994	0.651972	0.647875	0.278125	0.299337	0.647069	0.636107	0.29507	0.305229	0.642489	0.634697	0.301997	0.302913	0.638802	0.637917	0.305348	0.291518	0.648231	0.640767	0.290229	0.281993	0.646001	0.649693	0.284713	0.283297	0.649481	0.647723	0.279951	0.294277	0.64553	0.639285	0.296661	-0.24894	0.663246	0.242999	0.662635	-0.253082	0.660545	0.247793	0.661988	-0.249661	0.661937	0.244357	0.663173	0.665299	0.24992	0.66129	-0.240028	0.665166	0.247359	0.662239	-0.240431	0.669233	0.248402	0.656624	-0.243451	0.326712	0.640378	0.61621	0.321653
0.05	0.278828	0.651965	0.648009	0.277994	0.299297	0.647079	0.636129	0.295042	0.305281	0.642452	0.63477	0.301871	0.302746	0.638836	0.637909	0.305459	0.291592	0.64822	0.640683	0.290361	0.281924	0.6461	0.649635	0.284689	0.283301	0.649485	0.647701	0.279986	0.29422	0.645558	0.639302	0.296618	-0.249171	0.66312	0.243217	0.662594	-0.253449	0.660408	0.248099	0.66187	-0.249753	0.661907	0.244779	0.663013	0.66531	0.249809	0.661312	-0.240051	0.665249	0.247035	0.662348	-0.240232	0.669059	0.24822	0.656936	-0.243275	0.326756	0.640491	0.616139	0.321521
0.06	0.278692	0.651948	0.648123	0.277904	0.299282	0.647091	0.636155	0.294975	0.305192	0.642425	0.634958	0.301622	0.30258	0.638892	0.637873	0.305583	0.291628	0.648206	0.640636	0.290462	0.281877	0.64619	0.649576	0.284665	0.283303	0.649472	0.647697	0.280024	0.29418	0.645569	0.639324	0.296585	-0.249366	0.662994	0.243401	0.662579	-0.253788	0.660259	0.248417	0.661769	-0.249919	0.661845	0.245263	0.662834	0.665311	0.249703	0.661355	-0.240038	0.665318	0.246686	0.66248	-0.240036	0.668837	0.247968	0.657343	-0.243042	0.326774	0.640535	0.616139	0.321414
0.07	0.278559	0.651914	0.64825	0.277823	0.29927	0.647111	0.636205	0.294833	0.304937	0.642549	0.635105	0.301307	0.302376	0.63897	0.637821	0.30573	0.291632	0.648198	0.640619	0.290514	0.281865	0.646242	0.649525	0.284676	0.283309	0.649468	0.647685	0.280058	0.294155	0.645582	0.639336	0.296558	-0.24949	0.66289	0.243555	0.662581	-0.254056	0.660131	0.248715	0.661682	-0.250125	0.661779	0.245752	0.66264	0.665283	0.249631	0.66142	-0.240012	0.665357	0.246361	0.662628	-0.239854	0.668573	0.24765	0.657828	-0.24278	0.326761	0.640524	0.616202	0.321328
0.08	0.278455	0.651862	0.648379	0.277749	0.299245	0.647147	0.636244	0.294697	0.304658	0.642719	0.635217	0.300991	0.302145	0.639035	0.63777	0.305928	0.291604	0.648214	0.640604	0.290538	0.281893	0.646257	0.649469	0.284743	0.283329	0.649445	0.647686	0.280087	0.294147	0.645586	0.639351	0.296523	-0.249564	0.662808	0.243691	0.662584	-0.254246	0.660023	0.248981	0.661616	-0.250315	0.661724	0.246194	0.662459	0.665231	0.249595	0.661493	-0.239991	0.665383	0.24602	0.662788	-0.239692	0.668266	0.247308	0.658368	-0.242508	0.326703	0.640445	0.616355	0.32125
0.09	0.278356	0.651821	0.648494	0.277673	0.299165	0.647222	0.636283	0.29453	0.304376	0.64287	0.635328	0.30072	0.301931	0.639087	0.637708	0.306161	0.291611	0.648219	0.640568	0.290599	0.281922	0.646278	0.649407	0.284807	0.283335	0.64944	0.647673	0.280122	0.294137	0.64559	0.639369	0.296487	-0.249596	0.662743	0.24382	0.66259	-0.254358	0.659944	0.249205	0.661568	-0.25043	0.661691	0.24653	0.662324	0.665161	0.249609	0.661565	-0.239974	0.665376	0.245725	0.662949	-0.239566	0.667933	0.246967	0.658929	-0.24225	0.326547	0.640328	0.61661	0.321153
