Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_Y,Rotación cadera izquierda_Y,SourceFile,Flexo-extensión codo derecho_Y,Flexo-extensión codo izquierdo_Y,Flexo-extensión cuello_Y,Flexión lateral cuello_Y,Rotación cuello_Y,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_Y,Rotación hombro izquierdo_Y,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_Y,Rotación muñeca izquierda_Y,Rotación pelvis_Y,Inclinación pelvis_Y,Oblicuidad pelvis_Y,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_Y,Rotación rodilla izquierda_Y,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X.1,Dorsiflexión-plantarflexión tobillo izquierdo_Y.1,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_Y,Flexo-extensión torso_Y,Flexión lateral torso_Y,Rotación torso_Y,Inclinación torso_Y
-0.22139,-0.56986,0.04334,0.07556,2.09084,-3.27098,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2291,-0.57819,0.04744,0.07531,2.10901,-3.2776,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.23837,-0.58812,0.05223,0.07518,2.13059,-3.28605,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2491,-0.5996,0.05764,0.07512,2.15517,-3.2963,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.26112,-0.61256,0.06356,0.07504,2.18213,-3.30815,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2742,-0.62691,0.06989,0.07476,2.21068,-3.32125,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.28808,-0.64252,0.07651,0.07407,2.23998,-3.33509,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.30249,-0.65926,0.08332,0.07271,2.26919,-3.34893,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.31714,-0.67698,0.09023,0.07043,2.29755,-3.36186,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.33179,-0.69546,0.09721,0.067,2.32444,-3.37272,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.34617,-0.71445,0.10423,0.06224,2.34946,-3.3801,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.36007,-0.73363,0.11131,0.0561,2.37248,-3.38234,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.37328,-0.7526,0.11854,0.04865,2.39366,-3.37755,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.38562,-0.77089,0.12599,0.04008,2.41355,-3.36368,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.39697,-0.78791,0.13382,0.03073,2.43311,-3.33867,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.40719,-0.80299,0.14217,0.02107,2.45375,-3.30056,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.41621,-0.81534,0.1512,0.01167,2.47728,-3.24774,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.42399,-0.82413,0.16108,0.00314,2.50586,-3.17919,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4305,-0.82849,0.17196,-0.0039,2.54176,-3.09465,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.43572,-0.82757,0.18394,-0.0089,2.58716,-2.99484,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.43963,-0.82067,0.19708,-0.01153,2.64378,-2.88147,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.44217,-0.80731,0.21133,-0.01167,2.71259,-2.75723,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.44329,-0.78731,0.22658,-0.00956,2.7935,-2.62549,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.44289,-0.76088,0.24261,-0.00578,2.88531,-2.49,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.44093,-0.72859,0.25913,-0.00126,2.98566,-2.35446,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.43741,-0.69141,0.27578,0.00286,3.09137,-2.22209,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.43244,-0.65054,0.29222,0.00527,3.19882,-2.09528,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.42627,-0.60738,0.30811,0.00474,3.30446,-1.97542,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.41926,-0.56333,0.32321,0.00025,3.40535,-1.8628,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.41183,-0.51968,0.33739,-0.00889,3.49949,-1.75678,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.40442,-0.47752,0.35062,-0.02287,3.58592,-1.656,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.39735,-0.43767,0.36296,-0.04143,3.66468,-1.55878,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.39074,-0.40063,0.37456,-0.0638,3.73638,-1.46341,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.38449,-0.3666,0.38555,-0.08885,3.80186,-1.36855,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3782,-0.33557,0.39601,-0.1152,3.86178,-1.27351,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.37133,-0.30731,0.40596,-0.14136,3.91627,-1.17841,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.36324,-0.28153,0.41532,-0.16593,3.96485,-1.08425,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.35332,-0.25792,0.4239,-0.1877,4.00648,-0.99291,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.34114,-0.23619,0.43146,-0.2058,4.03969,-0.90694,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.32652,-0.21615,0.43771,-0.21974,4.06286,-0.8294,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.30956,-0.19772,0.44236,-0.22946,4.07443,-0.76355,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.29063,-0.18099,0.44513,-0.23529,4.07309,-0.71255,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.27032,-0.16616,0.44583,-0.23788,4.05795,-0.67914,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.24938,-0.15357,0.44431,-0.23814,4.02854,-0.66531,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2286,-0.14367,0.44053,-0.23707,3.98489,-0.67209,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.20871,-0.13696,0.43449,-0.23567,3.92748,-0.69933,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.19032,-0.13391,0.42628,-0.23487,3.8572,-0.74571,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.17387,-0.13489,0.41603,-0.23536,3.77532,-0.80875,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.15955,-0.14014,0.40393,-0.23762,3.68338,-0.88499,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.14733,-0.14966,0.39021,-0.24186,3.58313,-0.97024,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.13696,-0.16322,0.37513,-0.24802,3.47646,-1.05985,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.12807,-0.18038,0.35897,-0.25589,3.36539,-1.14908,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.12021,-0.20045,0.34201,-0.26506,3.25202,-1.23339,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.11289,-0.22259,0.32457,-0.27504,3.13848,-1.30875,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.10568,-0.24584,0.30696,-0.28528,3.02685,-1.37187,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.09823,-0.26923,0.28947,-0.2952,2.91903,-1.42039,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.09027,-0.29178,0.27239,-0.30428,2.81653,-1.45294,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0816,-0.31265,0.25595,-0.31204,2.72037,-1.4692,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.07214,-0.33112,0.24036,-0.3181,2.63098,-1.46978,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.06187,-0.34669,0.22572,-0.32225,2.54817,-1.45612,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.05088,-0.35906,0.21211,-0.32443,2.47124,-1.43029,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
