Tiempo;Evento
5.24;Posición inicial
7.03;< Contacto inicial izquierdo
7.09;> Despegue derecho
7.49;< Contacto inicial derecho
7.57;> Despegue izquierdo
7.98;< Contacto inicial izquierdo
8.04;> Despegue derecho
8.44;< Contacto inicial derecho
8.52;> Despegue izquierdo
8.89;< Contacto inicial izquierdo
8.96;> Despegue derecho
9.36;< Contacto inicial derecho
9.44;> Despegue izquierdo
9.61;< Contacto inicial izquierdo
9.78;> Despegue derecho
9.99;< Contacto inicial derecho
10.23;> Despegue izquierdo
10.51;< Contacto inicial izquierdo
10.7;> Despegue derecho
11.23;< Contacto inicial derecho
11.32;> Despegue izquierdo
11.49;< Contacto inicial izquierdo
11.66;> Despegue derecho
12.18;< Contacto inicial derecho
12.28;> Despegue izquierdo
12.43;< Contacto inicial izquierdo
12.61;> Despegue derecho
13.13;< Contacto inicial derecho
13.22;> Despegue izquierdo
13.39;< Contacto inicial izquierdo
13.57;> Despegue derecho
14.11;< Contacto inicial derecho
14.2;> Despegue izquierdo
14.36;< Contacto inicial izquierdo
14.54;> Despegue derecho
15.07;< Contacto inicial derecho
15.16;> Despegue izquierdo
15.33;< Contacto inicial izquierdo
15.51;> Despegue derecho
16.03;< Contacto inicial derecho
16.13;> Despegue izquierdo
16.31;< Contacto inicial izquierdo
16.5;> Despegue derecho
17.02;< Contacto inicial derecho
17.15;> Despegue izquierdo
