Tiempo;Evento
5.37;Posición inicial
8.1;< Contacto inicial derecho
8.15;> Despegue izquierdo
8.56;< Contacto inicial izquierdo
8.61;> Despegue derecho
9.01;< Contacto inicial derecho
9.06;> Despegue izquierdo
9.45;< Contacto inicial izquierdo
9.51;> Despegue derecho
9.89;< Contacto inicial derecho
9.95;> Despegue izquierdo
10.34;< Contacto inicial izquierdo
10.4;> Despegue derecho
10.79;< Contacto inicial derecho
10.86;> Despegue izquierdo
11.24;< Contacto inicial izquierdo
11.3;> Despegue derecho
11.7;< Contacto inicial derecho
11.77;> Despegue izquierdo
12.14;< Contacto inicial izquierdo
12.2;> Despegue derecho
12.61;< Contacto inicial derecho
12.68;> Despegue izquierdo
13.05;< Contacto inicial izquierdo
13.11;> Despegue derecho
13.51;< Contacto inicial derecho
13.58;> Despegue izquierdo
13.93;< Contacto inicial izquierdo
14;> Despegue derecho
14.4;< Contacto inicial derecho
14.47;> Despegue izquierdo
14.85;< Contacto inicial izquierdo
14.92;> Despegue derecho
15.32;< Contacto inicial derecho
15.39;> Despegue izquierdo
15.76;< Contacto inicial izquierdo
15.82;> Despegue derecho
16.21;< Contacto inicial derecho
16.29;> Despegue izquierdo
16.44;< Contacto inicial izquierdo
16.61;> Despegue derecho
17.07;< Contacto inicial derecho
17.18;> Despegue izquierdo
18.35;< Contacto inicial derecho
18.47;> Despegue izquierdo
