Tiempo	Flexo-extensión cadera derecha_X	Flexo-extensión cadera derecha_Y	Flexo-extensión cadera izquierda_X	Flexo-extensión cadera izquierda_Y	Abducción-aducción cadera derecha_X	Abducción-aducción cadera derecha_Y	Abducción-aducción cadera izquierda_X	Abducción-aducción cadera izquierda_Y	Rotación cadera derecha_X	Rotación cadera derecha_Y	Rotación cadera izquierda_X	Rotación cadera izquierda_Y	Flexo-extensión codo derecho_X	Flexo-extensión codo derecho_Y	Flexo-extensión codo izquierdo_X	Flexo-extensión codo izquierdo_Y	Flexo-extensión cuello_X	Flexo-extensión cuello_Y	Flexión lateral cuello_X	Flexión lateral cuello_Y	Rotación cuello_X	Rotación cuello_Y	Flexo-extensión hombro derecho_X	Flexo-extensión hombro derecho_Y	Flexo-extensión hombro izquierdo_X	Flexo-extensión hombro izquierdo_Y	Abducción-aducción hombro derecho_X	Abducción-aducción hombro derecho_Y	Abducción-aducción hombro izquierdo_X	Abducción-aducción hombro izquierdo_Y	Rotación hombro derecho_X	Rotación hombro derecho_Y	Rotación hombro izquierdo_X	Rotación hombro izquierdo_Y	Flexo-extensión muñeca derecha_X	Flexo-extensión muñeca derecha_Y	Flexo-extensión muñeca izquierda_X	Flexo-extensión muñeca izquierda_Y	Abducción-aducción muñeca derecha_X	Abducción-aducción muñeca derecha_Y	Abducción-aducción muñeca izquierda_X	Abducción-aducción muñeca izquierda_Y	Rotación muñeca derecha_X	Rotación muñeca derecha_Y	Rotación muñeca izquierda_X	Rotación muñeca izquierda_Y	Rotación pelvis_X	Rotación pelvis_Y	Inclinación pelvis_X	Inclinación pelvis_Y	Oblicuidad pelvis_X	Oblicuidad pelvis_Y	Flexo-extensión rodilla derecha_X	Flexo-extensión rodilla derecha_Y	Flexo-extensión rodilla izquierda_X	Flexo-extensión rodilla izquierda_Y	Abducción-aducción rodilla derecha_X	Abducción-aducción rodilla derecha_Y	Abducción-aducción rodilla izquierda_X	Abducción-aducción rodilla izquierda_Y	Rotación rodilla derecha_X	Rotación rodilla derecha_Y	Rotación rodilla izquierda_X	Rotación rodilla izquierda_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Eversión-inversión tobillo derecho_X	Eversión-inversión tobillo derecho_Y	Eversión-inversión tobillo izquierdo_X	Eversión-inversión tobillo izquierdo_Y	Rotación tobillo derecho_X	Rotación tobillo derecho_Y	Rotación tobillo izquierdo_X	Rotación tobillo izquierdo_Y	Flexo-extensión torso_X	Flexo-extensión torso_Y	Flexión lateral torso_X	Flexión lateral torso_Y	Rotación torso_X	Rotación torso_Y	Inclinación torso_X	Inclinación torso_Y	
0.00000	0.00000	0.20207	0.00000	-0.70000	0.00000	0.13009	0.00000	-0.90033	0.00000	0.90580	0.00000	-0.14003	0.00000	-0.13150	0.00000	0.90259	0.00000	3.79209	0.00000	0.24610	0.00000	2.89698	0.00000	0.31925	0.00000	0.32994	0.00000	0.59500	0.00000	0.15854	0.00000	0.33092	0.00000	0.33026	0.00000	0.22652	0.00000	0.30154	0.00000	-0.59309	0.00000	0.04043	0.00000	-0.74740	0.00000	-1.56299	0.00000	-4.62915	0.00000	0.49511	0.00000	0.10626	0.00000	0.79156	0.00000	-1.24917	0.00000	0.59292	0.00000	0.63431	0.00000	0.97541	0.00000	3.15619	0.00000	0.02593	0.00000	-1.20021	0.00000	-0.05727	0.00000	0.51350	0.00000	-1.00609	0.00000	-3.10923	0.00000	0.03711	0.00000	-0.39850	0.00000	0.85596	0.00000	0.40083	
0.01001	0.01000	0.20996	0.01000	-0.69765	0.01000	0.12876	0.01000	-0.90027	0.01000	0.90619	0.01000	-0.13693	0.01000	-0.12698	0.01000	0.90007	0.01000	3.78818	0.01000	0.24226	0.01000	2.89487	0.01000	0.31959	0.01000	0.32950	0.01000	0.59151	0.01000	0.16081	0.01000	0.33117	0.01000	0.32983	0.01000	0.22507	0.01000	0.30209	0.01000	-0.59520	0.01000	0.03991	0.01000	-0.74986	0.01000	-1.55979	0.01000	-4.63229	0.01000	0.49202	0.01000	0.10600	0.01000	0.80105	0.01000	-1.25058	0.01000	0.59808	0.01000	0.63402	0.01000	0.97229	0.01000	3.15535	0.01000	0.02804	0.01000	-1.20036	0.01000	-0.06104	0.01000	0.51462	0.01000	-1.00532	0.01000	-3.11074	0.01000	0.03484	0.01000	-0.40044	0.01000	0.85880	0.01000	0.40248	
0.02001	0.02000	0.21903	0.02000	-0.69465	0.02000	0.12729	0.02000	-0.90001	0.02000	0.90697	0.02000	-0.13323	0.02000	-0.12168	0.02000	0.89772	0.02000	3.78297	0.02000	0.23790	0.02000	2.89257	0.02000	0.32019	0.02000	0.32891	0.02000	0.58762	0.02000	0.16346	0.02000	0.33166	0.02000	0.32925	0.02000	0.22364	0.02000	0.30204	0.02000	-0.59703	0.02000	0.03927	0.02000	-0.75242	0.02000	-1.55630	0.02000	-4.63604	0.02000	0.48874	0.02000	0.10576	0.02000	0.81227	0.02000	-1.25124	0.02000	0.60409	0.02000	0.63328	0.02000	0.96276	0.02000	3.15423	0.02000	0.03051	0.02000	-1.20013	0.02000	-0.06547	0.02000	0.51611	0.02000	-1.00437	0.02000	-3.11281	0.02000	0.03295	0.02000	-0.40244	0.02000	0.86218	0.02000	0.40425	
0.03002	0.03000	0.22911	0.03000	-0.69102	0.03000	0.12569	0.03000	-0.89954	0.03000	0.90819	0.03000	-0.12902	0.03000	-0.11572	0.03000	0.89574	0.03000	3.77644	0.03000	0.23312	0.03000	2.89023	0.03000	0.32108	0.03000	0.32816	0.03000	0.58343	0.03000	0.16644	0.03000	0.33243	0.03000	0.32851	0.03000	0.22234	0.03000	0.30120	0.03000	-0.59839	0.03000	0.03862	0.03000	-0.75504	0.03000	-1.55265	0.03000	-4.64038	0.03000	0.48542	0.03000	0.10558	0.03000	0.82512	0.03000	-1.25092	0.03000	0.61091	0.03000	0.63199	0.03000	0.95580	0.03000	3.15284	0.03000	0.03333	0.03000	-1.19939	0.03000	-0.07051	0.03000	0.51801	0.03000	-1.00323	0.03000	-3.11555	0.03000	0.03170	0.03000	-0.40443	0.03000	0.86597	0.03000	0.40610	
0.04002	0.04000	0.23998	0.04000	-0.68686	0.04000	0.12400	0.04000	-0.89890	0.04000	0.90992	0.04000	-0.12444	0.04000	-0.10925	0.04000	0.89433	0.04000	3.76863	0.04000	0.22805	0.04000	2.88803	0.04000	0.32228	0.04000	0.32730	0.04000	0.57909	0.04000	0.16965	0.04000	0.33352	0.04000	0.32766	0.04000	0.22132	0.04000	0.29937	0.04000	-0.59910	0.04000	0.03812	0.04000	-0.75774	0.04000	-1.54897	0.04000	-4.64530	0.04000	0.48220	0.04000	0.10552	0.04000	0.83945	0.04000	-1.24942	0.04000	0.61848	0.04000	0.63007	0.04000	0.94694	0.04000	3.15123	0.04000	0.03650	0.04000	-1.19803	0.04000	-0.07609	0.04000	0.52035	0.04000	-1.00188	0.04000	-3.11904	0.04000	0.03131	0.04000	-0.40634	0.04000	0.87004	0.04000	0.40798	
0.05003	0.05000	0.25140	0.05000	-0.68229	0.05000	0.12221	0.05000	-0.89812	0.05000	0.91218	0.05000	-0.11968	0.05000	-0.10248	0.05000	0.89366	0.05000	3.75965	0.05000	0.22284	0.05000	2.88617	0.05000	0.32381	0.05000	0.32637	0.05000	0.57474	0.05000	0.17296	0.05000	0.33493	0.05000	0.32675	0.05000	0.22070	0.05000	0.29644	0.05000	-0.59904	0.05000	0.03796	0.05000	-0.76055	0.05000	-1.54541	0.05000	-4.65077	0.05000	0.47925	0.05000	0.10562	0.05000	0.85507	0.05000	-1.24663	0.05000	0.62677	0.05000	0.62746	0.05000	0.93638	0.05000	3.14945	0.05000	0.03999	0.05000	-1.19597	0.05000	-0.08210	0.05000	0.52314	0.05000	-1.00032	0.05000	-3.12338	0.05000	0.03195	0.05000	-0.40815	0.05000	0.87418	0.05000	0.40990	
0.06003	0.06000	0.26314	0.06000	-0.67747	0.06000	0.12033	0.06000	-0.89731	0.06000	0.91496	0.06000	-0.11501	0.06000	-0.09562	0.06000	0.89384	0.06000	3.74975	0.06000	0.21762	0.06000	2.88482	0.06000	0.32563	0.06000	0.32546	0.06000	0.57050	0.06000	0.17624	0.06000	0.33665	0.06000	0.32585	0.06000	0.22058	0.06000	0.29234	0.06000	-0.59813	0.06000	0.03833	0.06000	-0.76357	0.06000	-1.54205	0.06000	-4.65673	0.06000	0.47669	0.06000	0.10594	0.06000	0.87177	0.06000	-1.24252	0.06000	0.63574	0.06000	0.62414	0.06000	0.92718	0.06000	3.14761	0.06000	0.04380	0.06000	-1.19315	0.06000	-0.08846	0.06000	0.52640	0.06000	-0.99856	0.06000	-3.12867	0.06000	0.03375	0.06000	-0.40985	0.06000	0.87822	0.06000	0.41187	
0.07004	0.07000	0.27498	0.07000	-0.67262	0.07000	0.11834	0.07000	-0.89658	0.07000	0.91825	0.07000	-0.11067	0.07000	-0.08886	0.07000	0.89495	0.07000	3.73925	0.07000	0.21251	0.07000	2.88411	0.07000	0.32770	0.07000	0.32462	0.07000	0.56650	0.07000	0.17934	0.07000	0.33861	0.07000	0.32503	0.07000	0.22103	0.07000	0.28713	0.07000	-0.59638	0.07000	0.03943	0.07000	-0.76686	0.07000	-1.53897	0.07000	-4.66316	0.07000	0.47461	0.07000	0.10653	0.07000	0.88936	0.07000	-1.23719	0.07000	0.64537	0.07000	0.62017	0.07000	0.92415	0.07000	3.14581	0.07000	0.04793	0.07000	-1.18957	0.07000	-0.09509	0.07000	0.53012	0.07000	-0.99664	0.07000	-3.13499	0.07000	0.03675	0.07000	-0.41145	0.07000	0.88198	0.07000	0.41392	
0.08004	0.08000	0.28676	0.08000	-0.66796	0.08000	0.11623	0.08000	-0.89606	0.08000	0.92198	0.08000	-0.10693	0.08000	-0.08236	0.08000	0.89697	0.08000	3.72857	0.08000	0.20762	0.08000	2.88407	0.08000	0.32993	0.08000	0.32395	0.08000	0.56285	0.08000	0.18214	0.08000	0.34075	0.08000	0.32438	0.08000	0.22205	0.08000	0.28099	0.08000	-0.59384	0.08000	0.04136	0.08000	-0.77048	0.08000	-1.53614	0.08000	-4.67001	0.08000	0.47309	0.08000	0.10740	0.08000	0.90765	0.08000	-1.23082	0.08000	0.65566	0.08000	0.61564	0.08000	0.92249	0.08000	3.14418	0.08000	0.05236	0.08000	-1.18525	0.08000	-0.10189	0.08000	0.53426	0.08000	-0.99462	0.08000	-3.14242	0.08000	0.04093	0.08000	-0.41302	0.08000	0.88534	0.08000	0.41612	
0.09005	0.09000	0.29834	0.09000	-0.66371	0.09000	0.11399	0.09000	-0.89589	0.09000	0.92608	0.09000	-0.10402	0.09000	-0.07622	0.09000	0.89981	0.09000	3.71821	0.09000	0.20299	0.09000	2.88462	0.09000	0.33220	0.09000	0.32352	0.09000	0.55962	0.09000	0.18451	0.09000	0.34294	0.09000	0.32395	0.09000	0.22359	0.09000	0.27420	0.09000	-0.59065	0.09000	0.04417	0.09000	-0.77449	0.09000	-1.53351	0.09000	-4.67722	0.09000	0.47214	0.09000	0.10857	0.09000	0.92650	0.09000	-1.22369	0.09000	0.66657	0.09000	0.61069	0.09000	0.91996	0.09000	3.14284	0.09000	0.05708	0.09000	-1.18025	0.09000	-0.10883	0.09000	0.53880	0.09000	-0.99262	0.09000	-3.15099	0.09000	0.04619	0.09000	-0.41466	0.09000	0.88822	0.09000	0.41855	
