Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,0.31925,0.00000,0.32994,0.00000,0.59500,0.00000,0.15854,0.00000,0.33092,0.00000,0.33026
0.01001,0.01000,0.31959,0.01000,0.32950,0.01000,0.59151,0.01000,0.16081,0.01000,0.33117,0.01000,0.32983
0.02001,0.02000,0.32019,0.02000,0.32891,0.02000,0.58762,0.02000,0.16346,0.02000,0.33166,0.02000,0.32925
0.03002,0.03000,0.32108,0.03000,0.32816,0.03000,0.58343,0.03000,0.16644,0.03000,0.33243,0.03000,0.32851
0.04002,0.04000,0.32228,0.04000,0.32730,0.04000,0.57909,0.04000,0.16965,0.04000,0.33352,0.04000,0.32766
0.05003,0.05000,0.32381,0.05000,0.32637,0.05000,0.57474,0.05000,0.17296,0.05000,0.33493,0.05000,0.32675
0.06003,0.06000,0.32563,0.06000,0.32546,0.06000,0.57050,0.06000,0.17624,0.06000,0.33665,0.06000,0.32585
0.07004,0.07000,0.32770,0.07000,0.32462,0.07000,0.56650,0.07000,0.17934,0.07000,0.33861,0.07000,0.32503
0.08004,0.08000,0.32993,0.08000,0.32395,0.08000,0.56285,0.08000,0.18214,0.08000,0.34075,0.08000,0.32438
0.09005,0.09000,0.33220,0.09000,0.32352,0.09000,0.55962,0.09000,0.18451,0.09000,0.34294,0.09000,0.32395
0.10005,0.10000,0.33439,0.10000,0.32336,0.10000,0.55691,0.10000,0.18637,0.10000,0.34505,0.10000,0.32381
0.11006,0.11000,0.33635,0.11000,0.32350,0.11000,0.55476,0.11000,0.18767,0.11000,0.34695,0.11000,0.32395
0.12006,0.12000,0.33797,0.12000,0.32388,0.12000,0.55324,0.12000,0.18840,0.12000,0.34850,0.12000,0.32434
0.13007,0.13000,0.33913,0.13000,0.32444,0.13000,0.55242,0.13000,0.18859,0.13000,0.34961,0.13000,0.32490
0.14007,0.14000,0.33977,0.14000,0.32504,0.14000,0.55235,0.14000,0.18834,0.14000,0.35019,0.14000,0.32550
0.15008,0.15000,0.33984,0.15000,0.32551,0.15000,0.55311,0.15000,0.18774,0.15000,0.35021,0.15000,0.32597
0.16008,0.16000,0.33934,0.16000,0.32568,0.16000,0.55474,0.16000,0.18693,0.16000,0.34966,0.16000,0.32614
0.17009,0.17000,0.33828,0.17000,0.32540,0.17000,0.55725,0.17000,0.18608,0.17000,0.34857,0.17000,0.32585
0.18010,0.18000,0.33674,0.18000,0.32454,0.18000,0.56061,0.18000,0.18533,0.18000,0.34699,0.18000,0.32499
0.19010,0.19000,0.33477,0.19000,0.32305,0.19000,0.56471,0.19000,0.18480,0.19000,0.34499,0.19000,0.32348
0.20011,0.20000,0.33249,0.20000,0.32092,0.20000,0.56936,0.20000,0.18459,0.20000,0.34269,0.20000,0.32135
0.21011,0.21000,0.33002,0.21000,0.31825,0.21000,0.57431,0.21000,0.18476,0.21000,0.34020,0.21000,0.31867
0.22012,0.22000,0.32752,0.22000,0.31518,0.22000,0.57923,0.22000,0.18533,0.22000,0.33768,0.22000,0.31560
0.23012,0.23000,0.32511,0.23000,0.31193,0.23000,0.58375,0.23000,0.18629,0.23000,0.33526,0.23000,0.31234
0.24013,0.24000,0.32292,0.24000,0.30875,0.24000,0.58750,0.24000,0.18758,0.24000,0.33306,0.24000,0.30916
0.25013,0.25000,0.32107,0.25000,0.30592,0.25000,0.59013,0.25000,0.18917,0.25000,0.33120,0.25000,0.30633
0.26014,0.26000,0.31963,0.26000,0.30371,0.26000,0.59135,0.26000,0.19099,0.26000,0.32973,0.26000,0.30412
0.27014,0.27000,0.31866,0.27000,0.30237,0.27000,0.59095,0.27000,0.19301,0.27000,0.32873,0.27000,0.30277
0.28015,0.28000,0.31820,0.28000,0.30208,0.28000,0.58881,0.28000,0.19525,0.28000,0.32823,0.28000,0.30249
0.29015,0.29000,0.31830,0.29000,0.30295,0.29000,0.58495,0.29000,0.19774,0.29000,0.32828,0.29000,0.30338
0.30016,0.30000,0.31901,0.30000,0.30499,0.30000,0.57950,0.30000,0.20056,0.30000,0.32892,0.30000,0.30543
0.31016,0.31000,0.32037,0.31000,0.30808,0.31000,0.57271,0.31000,0.20382,0.31000,0.33021,0.31000,0.30855
0.32017,0.32000,0.32244,0.32000,0.31200,0.32000,0.56493,0.32000,0.20761,0.32000,0.33219,0.32000,0.31249
0.33017,0.33000,0.32523,0.33000,0.31639,0.33000,0.55657,0.33000,0.21205,0.33000,0.33491,0.33000,0.31693
0.34018,0.34000,0.32875,0.34000,0.32086,0.34000,0.54805,0.34000,0.21718,0.34000,0.33836,0.34000,0.32144
0.35018,0.35000,0.33296,0.35000,0.32491,0.35000,0.53971,0.35000,0.22306,0.35000,0.34252,0.35000,0.32554
0.36019,0.36000,0.33781,0.36000,0.32806,0.36000,0.53186,0.36000,0.22966,0.36000,0.34735,0.36000,0.32875
0.37019,0.37000,0.34322,0.37000,0.32986,0.37000,0.52472,0.37000,0.23696,0.37000,0.35276,0.37000,0.33061
0.38020,0.38000,0.34913,0.38000,0.32995,0.38000,0.51842,0.38000,0.24487,0.38000,0.35869,0.38000,0.33076
0.39021,0.39000,0.35542,0.39000,0.32810,0.39000,0.51303,0.39000,0.25329,0.39000,0.36505,0.39000,0.32895
0.40021,0.40000,0.36199,0.40000,0.32422,0.40000,0.50854,0.40000,0.26212,0.40000,0.37171,0.40000,0.32512
0.41022,0.41000,0.36868,0.41000,0.31841,0.41000,0.50488,0.41000,0.27124,0.41000,0.37851,0.41000,0.31935
0.42022,0.42000,0.37527,0.42000,0.31090,0.42000,0.50191,0.42000,0.28057,0.42000,0.38525,0.42000,0.31188
0.43023,0.43000,0.38150,0.43000,0.30207,0.43000,0.49946,0.43000,0.29002,0.43000,0.39164,0.43000,0.30308
0.44023,0.44000,0.38706,0.44000,0.29236,0.44000,0.49734,0.44000,0.29957,0.44000,0.39737,0.44000,0.29340
0.45024,0.45000,0.39157,0.45000,0.28221,0.45000,0.49537,0.45000,0.30918,0.45000,0.40206,0.45000,0.28328
0.46024,0.46000,0.39468,0.46000,0.27207,0.46000,0.49341,0.46000,0.31887,0.46000,0.40534,0.46000,0.27316
0.47025,0.47000,0.39606,0.47000,0.26228,0.47000,0.49138,0.47000,0.32864,0.47000,0.40688,0.47000,0.26339
0.48025,0.48000,0.39545,0.48000,0.25309,0.48000,0.48929,0.48000,0.33850,0.48000,0.40641,0.48000,0.25423
0.49026,0.49000,0.39270,0.49000,0.24465,0.49000,0.48722,0.49000,0.34840,0.49000,0.40378,0.49000,0.24584
0.50026,0.50000,0.38783,0.50000,0.23703,0.50000,0.48532,0.50000,0.35828,0.50000,0.39902,0.50000,0.23826
0.51027,0.51000,0.38102,0.51000,0.23020,0.51000,0.48376,0.51000,0.36802,0.51000,0.39232,0.51000,0.23150
0.52027,0.52000,0.37266,0.52000,0.22412,0.52000,0.48274,0.52000,0.37744,0.52000,0.38405,0.52000,0.22551
0.53028,0.53000,0.36329,0.53000,0.21871,0.53000,0.48244,0.53000,0.38633,0.53000,0.37478,0.53000,0.22019
0.54028,0.54000,0.35360,0.54000,0.21386,0.54000,0.48297,0.54000,0.39446,0.54000,0.36519,0.54000,0.21546
0.55029,0.55000,0.34434,0.55000,0.20947,0.55000,0.48441,0.55000,0.40159,0.55000,0.35604,0.55000,0.21118
0.56029,0.56000,0.33624,0.56000,0.20539,0.56000,0.48670,0.56000,0.40751,0.56000,0.34808,0.56000,0.20722
0.57030,0.57000,0.32998,0.57000,0.20147,0.57000,0.48973,0.57000,0.41203,0.57000,0.34198,0.57000,0.20341
0.58031,0.58000,0.32608,0.58000,0.19754,0.58000,0.49327,0.58000,0.41506,0.58000,0.33825,0.58000,0.19958
0.59031,0.59000,0.32486,0.59000,0.19338,0.59000,0.49703,0.59000,0.41652,0.59000,0.33721,0.59000,0.19551
